,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,厦门钨业,22.910,23.250,23.300,23.480,22.820,23.300,23.360,7096887,164818147.000,41,23.300,25,23.270,83,23.260,30,23.250,10,23.240,12,23.360,89,23.370,176,23.380,116,23.390,288,23.400,2017-12-07,11:30:00,600549
0,厦门钨业,22.910,23.250,23.300,23.480,22.820,23.300,23.360,7096887,164818147.000,41,23.300,25,23.270,83,23.260,30,23.250,10,23.240,12,23.360,89,23.370,176,23.380,116,23.390,288,23.400,2017-12-07,11:30:00,600549
0,厦门钨业,22.910,23.250,23.300,23.480,22.820,23.300,23.360,7096887,164818147.000,41,23.300,25,23.270,83,23.260,30,23.250,10,23.240,12,23.360,89,23.370,176,23.380,116,23.390,288,23.400,2017-12-07,11:30:00,600549
0,厦门钨业,22.910,23.250,23.300,23.480,22.820,23.300,23.360,7096887,164818147.000,41,23.300,25,23.270,83,23.260,30,23.250,10,23.240,12,23.360,89,23.370,176,23.380,116,23.390,288,23.400,2017-12-07,11:30:00,600549
0,厦门钨业,22.910,23.250,23.300,23.480,22.820,23.300,23.360,7096887,164818147.000,41,23.300,25,23.270,83,23.260,30,23.250,10,23.240,12,23.360,89,23.370,176,23.380,116,23.390,288,23.400,2017-12-07,11:30:00,600549
