,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,厦门钨业,22.790,23.490,22.790,22.790,22.790,22.750,22.790,222800,5077612.000,2,22.750,2,22.730,3,22.720,6,22.710,22,22.700,14,22.790,125,22.800,288,22.810,24,22.820,13,22.830,2017-12-06,09:27:37,600549
0,厦门钨业,22.790,23.490,22.790,22.790,22.790,22.750,22.790,222800,5077612.000,2,22.750,2,22.730,3,22.720,6,22.710,22,22.700,14,22.790,125,22.800,288,22.810,24,22.820,13,22.830,2017-12-06,09:28:07,600549
0,厦门钨业,22.790,23.490,22.790,22.790,22.790,22.750,22.790,222800,5077612.000,2,22.750,2,22.730,3,22.720,6,22.710,22,22.700,14,22.790,125,22.800,288,22.810,24,22.820,13,22.830,2017-12-06,09:28:07,600549
