,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,林洋能源,8.950,8.920,8.980,9.160,8.880,8.970,8.980,9830106,88678691.000,283,8.970,263,8.960,326,8.950,287,8.940,262,8.930,224,8.980,290,8.990,132,9.000,68,9.010,422,9.020,2017-12-07,11:30:00,601222
0,林洋能源,8.950,8.920,8.980,9.160,8.880,8.970,8.980,9830106,88678691.000,283,8.970,263,8.960,326,8.950,287,8.940,262,8.930,224,8.980,290,8.990,132,9.000,68,9.010,422,9.020,2017-12-07,11:30:00,601222
0,林洋能源,8.950,8.920,8.980,9.160,8.880,8.970,8.980,9830106,88678691.000,283,8.970,263,8.960,326,8.950,287,8.940,262,8.930,224,8.980,290,8.990,132,9.000,68,9.010,422,9.020,2017-12-07,11:30:00,601222
0,林洋能源,8.950,8.920,8.980,9.160,8.880,8.970,8.980,9830106,88678691.000,283,8.970,263,8.960,326,8.950,287,8.940,262,8.930,224,8.980,290,8.990,132,9.000,68,9.010,422,9.020,2017-12-07,11:30:00,601222
0,林洋能源,8.950,8.920,8.980,9.160,8.880,8.970,8.980,9830106,88678691.000,283,8.970,263,8.960,326,8.950,287,8.940,262,8.930,224,8.980,290,8.990,132,9.000,68,9.010,422,9.020,2017-12-07,11:30:00,601222
