,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,三友化工,10.230,10.270,10.120,10.230,10.070,10.120,10.130,11886455,120523081.000,66,10.120,663,10.110,384,10.100,619,10.090,1708,10.080,298,10.130,1051,10.140,65,10.150,522,10.160,2148,10.170,2017-12-07,11:30:00,600409
0,三友化工,10.230,10.270,10.120,10.230,10.070,10.120,10.130,11886455,120523081.000,66,10.120,663,10.110,384,10.100,619,10.090,1708,10.080,298,10.130,1051,10.140,65,10.150,522,10.160,2148,10.170,2017-12-07,11:30:00,600409
0,三友化工,10.230,10.270,10.120,10.230,10.070,10.120,10.130,11886455,120523081.000,66,10.120,663,10.110,384,10.100,619,10.090,1708,10.080,298,10.130,1051,10.140,65,10.150,522,10.160,2148,10.170,2017-12-07,11:30:00,600409
0,三友化工,10.230,10.270,10.120,10.230,10.070,10.120,10.130,11886455,120523081.000,66,10.120,663,10.110,384,10.100,619,10.090,1708,10.080,298,10.130,1051,10.140,65,10.150,522,10.160,2148,10.170,2017-12-07,11:30:00,600409
0,三友化工,10.230,10.270,10.120,10.230,10.070,10.120,10.130,11886455,120523081.000,66,10.120,663,10.110,384,10.100,619,10.090,1708,10.080,298,10.130,1051,10.140,65,10.150,522,10.160,2148,10.170,2017-12-07,11:30:00,600409
