,date,open,close,high,low,volume,code
0,2015-01-05,7.449,7.936,7.946,7.414,124387.0,002460
1,2015-01-06,7.891,8.04,8.095,7.777,93411.0,002460
2,2015-01-07,8.04,7.971,8.194,7.896,79920.0,002460
3,2015-01-08,7.971,7.851,8.01,7.737,55654.0,002460
4,2015-01-09,7.901,7.901,8.09,7.861,72025.0,002460
5,2015-01-12,7.896,8.234,8.631,7.717,163494.0,002460
6,2015-01-13,8.343,8.666,8.681,8.269,188166.0,002460
7,2015-01-14,8.641,8.423,8.691,8.408,113109.0,002460
8,2015-01-15,8.423,8.343,8.586,8.293,66109.0,002460
9,2015-01-16,8.338,8.423,8.462,8.244,53271.0,002460
10,2015-01-19,8.269,8.045,8.512,7.837,90968.0,002460
11,2015-01-20,8.07,8.288,8.328,8.07,76751.0,002460
12,2015-01-21,8.288,8.462,8.512,8.249,97441.0,002460
13,2015-01-22,8.472,8.74,8.74,8.442,151476.0,002460
14,2015-01-23,8.815,8.567,8.869,8.557,117588.0,002460
15,2015-01-26,8.591,8.716,8.74,8.542,83113.0,002460
16,2015-01-27,8.79,9.023,9.023,8.661,192212.0,002460
17,2015-01-28,9.207,9.311,9.58,9.043,346603.0,002460
18,2015-01-29,9.187,8.989,9.187,8.949,132663.0,002460
19,2015-01-30,9.068,8.805,9.172,8.78,91652.0,002460
20,2015-02-02,8.716,8.825,8.914,8.567,63230.0,002460
21,2015-02-03,8.864,8.949,8.949,8.825,61998.0,002460
22,2015-02-04,8.964,8.949,9.108,8.944,83142.0,002460
23,2015-02-05,9.038,8.785,9.043,8.765,89135.0,002460
24,2015-02-06,8.82,8.447,8.82,8.418,70646.0,002460
25,2015-02-09,8.363,8.264,8.507,8.244,46478.0,002460
26,2015-02-10,8.269,8.432,8.472,8.269,31401.0,002460
27,2015-02-11,8.542,8.656,8.696,8.502,60284.0,002460
28,2015-02-12,8.636,8.676,8.706,8.567,51364.0,002460
29,2015-02-13,8.72,8.83,8.855,8.631,98899.0,002460
30,2015-02-16,8.83,9.381,9.56,8.83,287435.0,002460
31,2015-02-17,9.525,10.32,10.32,9.416,429669.0,002460
32,2015-02-25,10.662,9.932,10.667,9.858,383226.0,002460
33,2015-02-26,9.922,10.707,10.925,9.838,555099.0,002460
34,2015-02-27,10.717,10.851,10.886,10.429,356009.0,002460
35,2015-03-02,10.871,11.323,11.645,10.826,489066.0,002460
36,2015-03-03,11.035,10.846,11.501,10.796,354884.0,002460
37,2015-03-04,10.851,10.781,11.015,10.687,200533.0,002460
38,2015-03-05,10.757,11.695,11.859,10.647,433797.0,002460
39,2015-03-06,11.521,10.93,11.571,10.876,327272.0,002460
40,2015-03-09,10.826,10.881,11.064,10.687,149632.0,002460
41,2015-03-10,10.925,11.0,11.223,10.876,154050.0,002460
42,2015-03-11,10.93,10.583,11.02,10.488,164931.0,002460
43,2015-03-12,10.657,10.886,10.94,10.205,194575.0,002460
44,2015-03-13,10.816,10.93,11.015,10.627,155405.0,002460
45,2015-03-16,10.925,11.154,11.253,10.776,169898.0,002460
46,2015-03-17,11.174,11.268,11.67,11.089,239492.0,002460
47,2015-03-18,11.273,11.566,11.725,11.139,247099.0,002460
48,2015-03-19,11.571,11.462,11.963,11.278,265832.0,002460
49,2015-03-20,11.392,11.367,11.561,11.129,177789.0,002460
50,2015-03-23,11.427,11.536,11.71,11.407,211021.0,002460
51,2015-03-24,11.804,12.544,12.639,11.67,448235.0,002460
52,2015-03-25,12.326,12.42,12.624,12.063,291799.0,002460
53,2015-03-26,12.291,12.127,12.803,11.919,306387.0,002460
54,2015-03-27,12.112,12.182,12.286,11.968,135679.25,002460
55,2015-03-30,12.162,12.008,12.162,11.934,161056.0,002460
