,date,open,close,high,low,volume,code
0,2017-01-03,17.641,18.697,18.787,17.641,273738.0,600309
1,2017-01-04,18.697,19.409,19.442,18.582,273070.0,600309
2,2017-01-05,19.417,19.213,19.434,19.106,110848.0,600309
3,2017-01-06,19.319,19.311,19.548,18.983,137856.0,600309
4,2017-01-09,19.319,19.163,19.769,19.024,175737.0,600309
5,2017-01-10,19.278,19.303,19.581,19.057,92921.0,600309
6,2017-01-11,19.442,19.213,19.524,19.106,77705.0,600309
7,2017-01-12,19.286,19.082,19.515,19.008,118395.0,600309
8,2017-01-13,19.057,19.245,19.442,18.672,122569.0,600309
9,2017-01-16,19.237,19.646,19.892,19.163,326549.0,600309
10,2017-01-17,19.753,19.172,19.753,18.91,151909.0,600309
11,2017-01-18,19.319,20.179,20.383,19.196,309523.0,600309
12,2017-01-19,20.211,20.039,20.514,19.884,161073.0,600309
13,2017-01-20,20.015,20.203,20.277,19.949,109386.0,600309
14,2017-01-23,20.375,20.244,20.473,20.08,101074.0,600309
15,2017-01-24,20.285,20.44,20.752,20.138,181514.0,600309
16,2017-01-25,20.465,20.26,20.465,19.974,90153.0,600309
17,2017-01-26,20.301,19.998,20.35,19.949,98448.0,600309
18,2017-02-03,20.105,20.301,20.514,19.974,91082.0,600309
19,2017-02-06,20.506,20.129,20.547,20.007,137575.0,600309
20,2017-02-07,20.129,19.712,20.129,19.589,181086.0,600309
21,2017-02-08,19.712,19.606,19.712,19.311,182952.0,600309
22,2017-02-09,19.687,19.63,19.843,19.434,177014.0,600309
23,2017-02-10,19.646,20.58,20.604,19.63,301249.0,600309
24,2017-02-13,20.637,20.735,21.095,20.547,214738.0,600309
25,2017-02-14,20.662,20.301,20.735,20.179,170350.0,600309
26,2017-02-15,20.44,20.129,20.539,20.113,171770.0,600309
27,2017-02-16,20.203,21.537,21.857,20.203,416366.0,600309
28,2017-02-17,21.685,21.431,21.758,21.12,196629.0,600309
29,2017-02-20,21.57,21.677,22.307,21.529,237860.0,600309
30,2017-02-21,21.595,21.84,22.012,21.595,154044.0,600309
31,2017-02-22,21.889,22.397,22.733,21.709,243816.0,600309
32,2017-02-23,22.389,22.07,22.422,21.914,193723.0,600309
33,2017-02-24,22.07,21.963,22.143,21.627,164791.0,600309
34,2017-02-27,22.266,20.997,22.43,20.973,450450.0,600309
35,2017-02-28,21.136,21.464,21.734,21.136,247540.0,600309
36,2017-03-01,21.308,21.472,21.677,21.275,157747.0,600309
37,2017-03-02,21.488,21.603,22.135,21.447,241807.0,600309
38,2017-03-03,21.423,21.619,21.652,21.218,188494.0,600309
39,2017-03-06,21.726,22.029,22.307,21.693,243721.0,600309
40,2017-03-07,21.939,22.397,22.626,21.873,250997.0,600309
41,2017-03-08,22.569,22.315,22.675,22.184,148359.0,600309
42,2017-03-09,22.593,21.685,22.593,21.595,325496.0,600309
43,2017-03-10,21.521,21.808,21.988,21.505,189324.0,600309
44,2017-03-13,21.636,21.898,22.168,21.636,206678.0,600309
45,2017-03-14,21.939,22.143,22.217,21.922,226020.0,600309
46,2017-03-15,22.266,22.258,22.536,22.151,222136.0,600309
47,2017-03-16,22.225,22.25,22.381,21.996,220343.0,600309
48,2017-03-17,22.307,22.11,22.552,22.086,210931.0,600309
49,2017-03-20,22.045,21.857,22.11,21.472,245803.0,600309
50,2017-03-21,21.873,22.037,22.045,21.677,135249.0,600309
51,2017-03-22,21.857,21.668,22.004,21.472,181325.0,600309
52,2017-03-23,21.652,21.554,21.865,21.406,218654.0,600309
53,2017-03-24,21.488,22.544,22.593,21.488,317574.0,600309
54,2017-03-27,22.544,22.225,22.814,22.094,270516.0,600309
55,2017-03-28,22.217,22.25,22.471,22.02,155880.0,600309
56,2017-03-29,22.258,21.701,22.348,21.595,236132.0,600309
57,2017-03-30,21.758,21.767,22.094,21.349,166389.0,600309
58,2017-03-31,21.84,22.192,22.225,21.611,156064.0,600309
59,2017-04-05,22.209,22.88,23.035,22.2,309457.0,600309
60,2017-04-06,22.88,23.027,23.117,22.634,148851.0,600309
61,2017-04-07,23.003,23.608,23.944,22.97,255614.0,600309
62,2017-04-10,23.674,23.658,24.353,23.608,249974.0,600309
63,2017-04-11,23.617,23.731,23.952,23.085,236961.0,600309
64,2017-04-12,23.739,23.469,24.042,23.265,195859.0,600309
65,2017-04-13,23.379,23.977,24.173,23.379,234075.0,600309
66,2017-04-14,24.132,24.173,24.386,23.666,203040.0,600309
67,2017-04-17,23.723,22.937,23.977,22.864,582925.0,600309
68,2017-04-18,22.962,24.55,24.869,22.904,557018.0,600309
69,2017-04-19,24.55,24.763,24.845,24.231,333747.0,600309
70,2017-04-20,24.566,25.655,26.097,24.443,465848.0,600309
71,2017-04-21,25.565,25.107,25.843,24.935,255533.0,600309
72,2017-04-24,24.943,25.033,25.442,24.296,262251.0,600309
73,2017-04-25,25.074,24.648,25.188,24.296,338057.0,600309
74,2017-04-26,24.648,23.805,24.951,23.772,520132.0,600309
75,2017-04-27,23.494,23.052,23.535,22.372,638697.0,600309
76,2017-04-28,22.675,22.806,23.003,22.454,325515.0,600309
77,2017-05-02,22.847,23.15,23.166,22.217,298467.0,600309
78,2017-05-03,23.044,23.142,23.396,22.962,243417.0,600309
79,2017-05-04,23.085,22.798,23.117,22.602,164730.0,600309
80,2017-05-05,22.471,21.857,22.749,21.84,363056.0,600309
81,2017-05-08,21.734,22.061,22.479,21.636,211359.0,600309
82,2017-05-09,21.996,22.389,22.552,21.824,155968.0,600309
83,2017-05-10,22.405,21.693,22.512,21.505,368382.0,600309
84,2017-05-11,21.546,21.914,22.02,21.366,237435.0,600309
85,2017-05-12,22.012,22.004,22.413,21.889,224093.0,600309
86,2017-05-15,22.037,22.896,23.126,22.037,338526.0,600309
87,2017-05-16,22.896,23.175,23.207,22.512,258843.0,600309
88,2017-05-17,23.207,23.281,23.969,23.166,325557.0,600309
89,2017-05-18,23.2,23.69,24.0,23.01,207626.0,600309
90,2017-05-19,23.45,23.13,23.6,23.03,218814.0,600309
91,2017-05-22,23.18,23.15,23.57,22.91,167785.0,600309
92,2017-05-23,23.11,23.91,24.11,23.07,392429.0,600309
93,2017-05-24,23.86,23.9,24.04,23.51,237412.0,600309
94,2017-05-25,23.82,24.02,24.23,23.7,267228.0,600309
95,2017-05-26,23.88,23.11,23.97,23.09,357849.0,600309
96,2017-05-31,23.37,23.13,23.52,23.1,158271.0,600309
97,2017-06-01,23.14,22.61,23.24,22.33,277001.0,600309
