,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
719,600117,西宁特钢,-2.18,-3733.33,,-85.94,,-161894.1,-3993.42,,04-29
720,000554,泰山石油,0.01,-44.68,,0.41,,373.92,-44.92,,04-29
721,600331,宏达股份,0.02,-107.84,,0.86,,3946.98,-111.67,,04-29
722,000637,茂化实华,0.17,21.43,,10.69,,8940.94,23.52,10派1.3,04-29
723,000709,河钢股份,0.05,-24.24,,1.32,,57345.26,-17.75,10派0.3,04-29
724,600824,益民集团,0.18,-11.59,,10.27,,19302.0,6.26,10派0.55,04-29
725,600877,*ST嘉陵,-0.23,-1492.81,,-142.93,,-15988.64,-1490.29,,04-29
726,600540,*ST新赛,-0.23,-591.56,,-9.6,,-10973.79,-864.5,,04-29
727,600584,长电科技,0.05,-72.22,,1.41,,5199.75,-66.81,,04-29
728,600638,新黄浦,0.4,33.77,,6.37,,22676.22,33.62,10派1.3,04-29
729,600265,ST景谷,-0.7,100.0,,,,-9104.88,99.11,,04-29
730,600726,华电能源,0.01,-85.71,,0.74,,2339.59,-84.1,,04-29
731,600359,新农开发,0.04,-33.33,,1.49,,1342.95,-33.94,,04-29
732,601989,中国重工,-0.14,-210.0,,-4.49,,-262148.45,-215.17,,04-29
733,000761,本钢板材,-1.05,-1518.92,,-24.11,,-329362.45,-1514.76,,04-29
734,000009,中国宝安,0.5,150.0,,19.7,,78901.06,160.12,10派0.7送2.5转1,04-29
735,600900,长江电力,0.7,-2.62,,13.58,,1151997.64,-2.62,,04-29
736,600567,山鹰纸业,0.06,100.0,,3.46,,20906.19,90.15,10派0.2,04-29
737,300287,飞利信,0.16,-56.76,,12.53,,18063.22,95.1,,04-29
738,002558,巨人网络,-0.5,-412.5,,-5.49,,-3253.78,-407.5,,04-29
739,600307,酒钢宏兴,-1.18,-19062.9,,-57.81,,-736387.36,-18917.21,,04-29
740,601519,*ST智慧,-0.23,-524.07,,-16.24,,-45601.66,-526.49,,04-29
741,600747,*ST大控,-0.06,-700.0,,-3.93,,-8206.72,-696.52,,04-29
742,600139,西部资源,-0.41,-1783.06,1.55,-23.17,,-26961.04,-1782.3,,04-29
743,000816,智慧农业,0.02,-50.0,,0.82,,2741.16,-51.35,,04-29
744,603300,华铁科技,0.39,-30.36,,7.94,,6996.96,-18.06,,04-29
745,000155,*ST川化,-1.2,-63.96,,,,-56535.14,-63.92,,04-29
746,600257,大湖股份,0.01,63.16,,0.35,,262.68,64.02,,04-29
747,603558,健盛集团,0.36,-71.88,,14.27,,10135.63,31.58,,04-29
748,000616,海航投资,0.16,23.08,,5.14,,22187.19,15.72,10派0.2,04-29
749,600031,三一重工,0.02,-80.65,,0.6,,13858.6,-80.46,,04-29
750,600503,华丽家族,0.01,-15.82,,0.59,,2125.62,7.27,10派0.04,04-29
751,600539,狮头股份,0.06,-133.33,,2.94,,1393.95,-133.48,,04-29
752,000801,四川九洲,0.43,127.39,,10.16,,21660.22,151.42,,04-29
753,600281,太化股份,-0.34,-1028.57,,-29.21,,-17723.5,-1027.64,,04-29
754,601388,怡球资源,0.02,-64.6,,0.44,,975.03,-67.6,,04-29
755,600708,光明地产,0.46,43.92,,8.8,,51027.16,210.34,10派1,04-29
756,000584,哈工智能,0.04,-83.92,,1.37,,2625.48,-83.92,,04-29
757,600725,ST云维,-4.22,148.24,,,,-260033.18,148.16,,04-29
758,002343,慈文传媒,0.76,177.37,,23.1,,19921.26,267.04,,04-29
759,002680,长生生物,0.97,439.33,,25.43,,29305.99,1966.29,,04-29
760,601901,方正证券,0.49,85.82,4.25,12.41,-1.76,406421.2,126.28,,04-29
761,000651,格力电器,2.08,-55.84,,27.31,,1253244.28,-11.46,10派15,04-29
762,600418,江淮汽车,0.59,43.9,,10.58,,85758.18,62.21,10派1.8,04-29
763,600811,东方集团,0.39,-38.36,,6.26,,64240.74,-38.36,,04-29
764,002423,中原特钢,-0.42,326.33,,-11.06,,-21335.22,357.42,,04-29
765,600469,风神股份,0.66,-25.11,,8.55,,24723.41,-25.49,,04-29
766,600098,广州发展,0.48,6.72,,9.09,,130261.49,6.41,10派1.9,04-29
767,000869,张裕A,1.5,4.9,,14.4,,103007.39,5.36,,04-29
768,600642,申能股份,0.47,3.31,,9.1,,213148.06,3.4,10派2,04-29
769,000565,渝三峡A,0.33,26.92,,20.8,,14457.37,224.25,10派0.1,04-29
770,600730,中国高科,0.22,-58.49,,5.04,,6959.66,-55.34,,04-29
771,600004,白云机场,1.09,14.74,,14.0,,125309.11,15.21,,04-29
772,000629,*ST钒钛,-0.26,-41.52,,-23.23,,-220736.2,-41.53,,04-29
773,600052,浙江广厦,-0.75,-412.5,,-39.95,,-65611.26,-409.46,,04-29
774,603223,恒通股份,0.42,-22.22,,9.01,,4368.62,-10.7,,04-29
775,600177,雅戈尔,1.96,38.03,,23.96,,437149.74,38.23,10派8,04-29
776,600594,益佰制药,0.24,-80.35,,5.45,,18938.12,-60.42,,04-28
777,000153,丰原药业,0.1,-20.94,,2.86,,3238.96,-20.98,10派1,04-28
778,600629,华建集团,0.42,3116.15,,22.44,,14664.29,3231.19,,04-28
779,600648,外高桥,0.48,-25.0,,6.03,,53941.71,-22.72,10派1.5,04-28
780,600594,益佰制药,0.24,-80.35,,5.45,,18938.12,-60.42,,04-28
781,000153,丰原药业,0.1,-20.94,,2.86,,3238.96,-20.98,10派1,04-28
782,600629,华建集团,0.42,3116.15,,22.44,,14664.29,3231.19,,04-28
783,600648,外高桥,0.48,-25.0,,6.03,,53941.71,-22.72,10派1.5,04-28
784,601166,兴业银行,2.63,6.48,15.1,18.89,42.97,5020700.0,6.51,,04-28
785,000622,恒立实业,-0.11,22.22,,-26.45,,-4681.57,28.08,,04-28
786,600097,开创国际,-0.55,-205.77,,-13.02,,-11080.98,-204.38,,04-28
787,600881,亚泰集团,-0.08,-180.0,,-1.9,,-18959.11,-203.27,,04-28
788,603308,应流股份,0.19,-29.63,,4.06,,7500.53,-29.44,,04-28
789,600207,安彩高科,0.03,-106.9,,2.37,,1859.99,-106.89,,04-28
790,002278,神开股份,0.03,-84.21,,0.94,,1111.91,-81.72,,04-28
791,603518,维格娜丝,0.76,-37.19,,8.43,,11211.31,-18.92,,04-28
792,600280,中央商场,0.1,-86.2,,6.78,,11283.58,-72.32,10派0.3,04-28
793,603222,济民制药,0.34,-29.23,,7.8,,5174.71,-10.23,,04-28
794,000930,中粮生化,-1.47,-4074.05,,-65.73,,-141803.68,-4124.88,,04-28
795,600695,绿庭投资,0.07,-197.41,,9.1,,4826.24,-197.38,,04-28
796,601616,广电电气,0.01,-79.57,,0.31,,794.98,-79.49,,04-28
797,000705,浙江震元,0.11,-8.33,,2.93,,3622.56,-7.3,10派0.25,04-28
798,600838,上海九百,0.23,109.94,,10.35,,9230.39,109.89,10派0.7,04-28
799,600108,亚盛集团,0.06,-40.32,,2.6,,12308.68,-40.29,10派0.06,04-28
800,600145,*ST新亿,0.16,-103.93,,,,6177.64,-104.02,,04-28
801,000820,神雾节能,0.04,298.0,,4.87,,1145.52,412.29,,04-28
802,600255,梦舟股份,0.02,0.0,,1.22,,3297.86,26.17,10派0.2,04-28
803,000426,兴业矿业,-0.02,-107.67,,-0.9,,-2484.43,-115.35,,04-28
804,601222,林洋能源,1.29,12.17,,11.87,,49515.87,20.79,,04-28
805,600750,江中药业,1.22,40.23,,16.56,,36701.21,38.57,10派4,04-28
806,600774,汉商集团,0.06,-45.45,,1.8,,1018.51,-47.95,10派0.4,04-28
807,300199,翰宇药业,0.34,-20.93,,12.73,,30534.2,77.98,,04-28
808,002798,帝王洁具,0.82,18.84,5.98,14.76,0.96,5342.19,19.9,,04-28
809,600981,汇鸿集团,0.43,1195.18,,11.48,,76257.79,4352.82,,04-28
810,600615,丰华股份,0.02,-72.86,,0.72,,356.33,-72.92,,04-28
811,600779,水井坊,0.18,-121.02,,7.11,,8797.36,-121.02,10派0.75,04-28
812,600421,仰帆控股,0.0,-90.0,,3.37,,18.69,-91.38,,04-28
813,600157,永泰能源,0.06,-49.13,,3.27,,60301.57,48.8,,04-28
814,600569,安阳钢铁,-1.07,-8983.33,,-42.75,,-255062.26,-9040.25,,04-28
815,000863,三湘印象,0.11,-42.11,,3.51,,10463.66,-28.41,,04-28
816,601006,大秦铁路,0.85,-10.53,,14.35,,1264773.36,-10.84,,04-28
817,300300,汉鼎宇佑,0.21,-52.88,,10.44,,7869.38,-7.76,,04-28
818,600247,ST成城,0.09,-108.49,,40.31,,2941.37,-108.49,,04-28
819,000607,华媒控股,0.28,-22.22,,20.2,,28350.96,50.27,,04-28
820,600385,山东金泰,0.04,-84.0,,9.37,,566.2,-84.4,,04-28
821,600803,新奥股份,0.82,0.0,,17.82,,80565.01,-0.47,10派1,04-28
822,000935,四川双马,-0.16,-420.0,,-4.21,,-11372.5,-445.21,,04-28
823,600683,京投发展,0.16,433.33,,5.99,,11538.71,358.89,10派1.3,04-28
824,603589,口子窖,1.06,35.9,,20.55,,60539.69,43.41,,04-28
825,603616,韩建河山,0.16,-77.63,,3.23,,2090.32,-73.91,,04-28
826,000568,泸州老窖,1.05,66.73,,14.74,,147297.81,67.42,10派8,04-28
827,600390,五矿资本,-0.89,1137.5,,-37.84,,-37038.73,1220.87,,04-28
828,000825,太钢不锈,-0.65,-935.9,,-16.05,,-371139.76,-939.76,,04-28
829,600614,鹏起科技,0.05,-61.54,,1.83,,4707.92,-38.77,10派0.1,04-28
830,601369,陕鼓动力,0.22,-31.25,,5.95,,35857.01,-31.53,,04-28
831,600020,中原高速,0.51,28.55,,13.86,,114453.84,28.55,,04-28
832,600549,厦门钨业,-0.61,-194.7,,-9.44,,-66248.27,-250.18,10派2,04-28
833,600210,紫江企业,0.07,-37.17,,2.78,,10715.19,-33.83,10派0.5,04-28
834,000662,天夏智慧,-0.01,-126.35,,-0.44,,-253.9,-126.4,,04-28
835,600088,中视传媒,0.08,-49.69,,2.31,,2638.01,-49.95,10派0.24,04-28
836,000876,新希望,1.06,-2.75,,11.98,,221104.77,9.47,,04-28
837,600216,浙江医药,0.17,-5.56,,2.46,,16180.13,-4.68,10派0.5,04-28
838,002237,恒邦股份,0.2,-63.64,,5.04,,18072.0,-27.83,,04-28
839,600346,恒力股份,-0.36,-46.27,,-45.01,,-24310.17,27.14,,04-28
840,300439,美康生物,0.52,-67.9,,16.63,,16126.75,17.13,,04-28
841,600807,天业股份,0.15,7.14,,13.76,,11213.71,56.79,,04-28
842,603936,博敏电子,0.49,-14.29,,10.92,,6095.85,-11.94,,04-28
843,600167,联美控股,0.84,8.49,,16.39,,17660.29,8.48,,04-28
844,600984,建设机械,0.02,-103.27,,0.48,,608.62,-104.76,,04-28
845,601699,潞安环能,0.03,-92.97,,0.57,,10301.95,-89.51,,04-28
846,600215,长春经开,0.01,-50.0,,0.19,,467.96,-49.35,10派0.03,04-28
847,601009,南京银行,2.21,16.93,14.01,17.59,25.58,700057.6,24.82,,04-28
848,300029,天龙光电,-1.79,-1316.08,,-74.71,,-35849.64,-1316.35,,04-28
849,601933,永辉超市,0.16,-38.46,,5.65,,60532.83,-28.92,,04-28
850,600456,宝钛股份,-0.43,-1667.15,,-5.32,,-18677.57,-1665.72,10派0.5,04-28
851,600086,东方金钰,0.23,-17.63,,16.41,,30028.7,204.25,,04-28
852,600105,永鼎股份,0.4,5.26,,8.84,,18073.51,26.0,10派0.4送3转7,04-28
853,600555,海航创新,0.02,-33.33,,1.63,,2799.17,-36.87,,04-28
854,002514,宝馨科技,0.17,142.86,,4.66,,4676.1,176.71,,04-28
855,002225,濮耐股份,0.1,-50.0,,3.38,,8463.65,-47.79,,04-28
856,600612,老凤祥,2.14,18.88,,26.09,,111735.17,18.88,10派9.6,04-28
857,000409,山东地矿,0.21,-411.18,,9.01,,9736.62,-411.33,,04-28
858,000982,*ST中绒,-0.48,-1060.0,,-23.09,,-87435.72,-1103.48,,04-28
859,600388,龙净环保,0.52,-51.85,,16.75,,56014.87,20.87,10派1.6,04-28
860,600789,鲁抗医药,0.01,-104.55,,0.49,,789.72,-106.31,,04-28
861,000782,美达股份,0.09,-117.31,,3.9,,4880.75,-121.38,10派0.2,04-28
862,000672,上峰水泥,0.08,-82.61,,3.51,,6118.04,-83.49,10派0.3,04-28
863,603838,四通股份,0.47,-6.0,,11.22,,5469.18,9.8,,04-28
864,000692,惠天热电,0.14,42.03,,5.64,,7456.56,79.43,,04-28
865,600527,江南高纤,-0.02,-150.0,,-1.09,,-1869.71,-161.98,,04-28
866,603611,诺力股份,0.68,-50.36,,13.34,,10719.7,30.19,,04-28
867,600834,申通地铁,0.14,-34.43,,4.98,,6896.52,-34.43,10派0.5,04-28
868,600854,春兰股份,0.02,0.94,,0.58,,1119.13,0.99,,04-28
869,002476,宝莫股份,0.04,-49.68,,2.37,,2413.84,-49.62,,04-28
870,000408,藏格控股,-0.24,7.72,,-56.22,,-5952.28,7.74,,04-27
871,300082,奥克股份,-0.31,-214.81,,-7.66,,-21016.95,-328.78,,04-27
872,002048,宁波华翔,0.3,-69.7,,3.8,,16049.4,-69.38,,04-27
873,000886,海南高速,-0.23,-549.02,,-8.63,,-22678.35,-549.6,,04-27
874,000558,莱茵体育,-0.42,-800.0,,-24.43,,-35838.56,-933.42,,04-27
875,000601,韶能股份,0.26,8.33,,7.25,,28117.47,7.43,10派1.5,04-27
876,000835,长城动漫,0.06,207.69,1.13,2.78,,1838.65,209.54,,04-27
877,603339,四方冷链,0.81,-8.99,4.62,19.11,1.11,12571.0,-8.95,,04-27
878,000420,吉林化纤,0.02,-59.88,,1.44,,1438.16,-29.43,,04-27
879,000657,中钨高新,-0.82,-2444.86,,-16.03,,-51590.75,-2443.95,,04-27
880,000678,襄阳轴承,-0.18,-1900.0,,-7.72,,-7888.47,-1347.25,,04-27
881,300274,阳光电源,0.65,51.16,,16.35,,42540.2,50.17,,04-27
882,000918,嘉凯城,-1.3,-6290.48,,-74.38,,-234344.28,-6252.24,,04-27
883,600429,三元股份,0.06,-6.31,,1.6,,7873.4,47.77,,04-27
884,600821,津劝业,0.01,-66.67,,0.85,,509.5,-51.81,,04-27
885,603999,读者传媒,0.56,-28.21,,9.86,,10156.02,-28.07,,04-27
886,002036,联创电子,0.45,650.0,,17.44,,16189.85,1157.55,,04-27
887,000544,中原环保,0.38,52.0,,10.95,,10226.66,54.55,10派0.4,04-27
888,000587,金洲慈航,0.46,76.92,,12.16,,29763.11,108.98,,04-27
889,600815,*ST厦工,-1.04,-10500.0,,-27.97,,-99978.19,-9804.89,,04-27
890,000036,华联控股,0.06,101.63,,3.48,,6930.59,101.61,,04-27
891,600580,卧龙电气,0.32,-19.18,,9.31,,36026.34,-19.18,10派0.7,04-27
892,300326,凯利泰,0.34,-11.68,,10.91,,12064.81,93.87,,04-27
893,300342,天银机电,0.55,19.57,,13.34,,10960.29,20.43,,04-27
894,600060,海信电器,1.14,6.36,,13.11,,148878.24,6.34,10派3.4,04-27
895,000005,世纪星源,-0.06,-226.27,,-8.07,,-5523.93,-227.98,,04-27
896,000010,美丽生态,0.05,-142.74,,4.05,,3344.36,-144.86,,04-27
897,600573,惠泉啤酒,0.09,-30.77,,2.11,,2301.55,-29.08,10派0.3,04-27
898,000403,ST生化,0.28,-37.78,,16.8,,7756.3,-36.69,,04-27
899,600698,湖南天雁,-0.05,-426.35,,-6.95,,-4691.47,-426.64,,04-27
900,000403,ST生化,0.28,-37.78,,16.8,,7756.3,-36.69,,04-27
901,600698,湖南天雁,-0.05,-426.35,,-6.95,,-4691.47,-426.64,,04-27
902,000668,荣丰控股,0.17,-154.84,,4.01,,2549.19,-155.31,10派0.2,04-27
903,600596,新安股份,-0.39,-636.61,,-6.46,,-26681.69,-636.69,10派0.5,04-27
904,000939,凯迪生态,0.28,27.27,,5.64,,38857.92,89.29,,04-27
905,601169,北京银行,1.33,-10.14,8.81,16.26,2.87,1683900.0,7.78,10派2.5送2,04-27
906,601368,绿城水务,0.36,-10.4,,11.59,,23690.33,0.79,,04-27
907,601908,京运通,0.13,0.0,,4.59,,22454.3,95.29,10派0.4,04-27
908,002392,北京利尔,-0.04,-111.38,,-1.59,,-4633.78,-122.84,,04-27
909,300461,田中精机,0.37,-27.45,,8.53,,2201.24,-14.42,,04-27
910,000861,海印股份,0.09,-65.38,,6.69,,19592.42,-30.59,,04-27
911,601003,柳钢股份,-0.46,-805.32,,-23.44,,-118943.94,-804.95,,04-27
912,002617,露笑科技,0.23,-204.55,,8.85,,8320.39,-312.59,,04-27
913,000990,诚志股份,0.31,36.24,,5.1,,12107.85,65.35,10派0.3,04-27
914,000680,山推股份,-0.71,-1986.63,,-24.08,,-87552.18,-1985.63,,04-27
915,603225,新凤鸣,0.58,3.57,4.55,13.56,1.32,30448.39,4.49,,04-27
916,600250,南纺股份,-0.17,-383.33,,-12.21,,-4359.2,-373.94,,04-27
917,000959,首钢股份,-0.21,-1921.19,,-4.84,,-113662.11,-1914.42,,04-27
918,000686,东北证券,1.34,148.15,,26.21,-2.0,263005.89,148.11,10派2,04-27
919,600485,信威集团,0.65,-3.45,,16.86,,190125.82,4.9,10派0.074,04-27
920,300179,四方达,0.1,-42.88,,6.37,,4612.7,23.14,,04-27
921,600201,生物股份,0.85,-40.97,,26.07,,47972.77,18.65,10派4,04-27
922,600376,首开股份,0.89,21.47,,13.12,,208349.28,26.44,,04-27
923,002054,德美化工,0.73,143.33,,16.67,,30586.72,219.38,10派1.2,04-27
924,603009,北特科技,0.43,-10.42,,10.27,,4643.43,5.31,,04-27
925,000008,神州高铁,0.08,160.0,,7.6,,18567.15,2290.28,,04-27
926,000166,申万宏源,0.82,60.78,,27.41,,1215418.79,254.59,10派1.5送3.5,04-27
927,600637,东方明珠,1.53,117.38,,14.49,,290671.73,270.06,10派2.3,04-27
928,300055,万邦达,0.39,-51.84,,10.56,,29001.69,51.16,,04-27
929,002327,富安娜,0.47,-47.78,,16.33,,40122.54,6.55,,04-27
930,300109,新开源,0.43,65.38,,8.62,,5698.57,89.21,,04-26
931,300157,恒泰艾普,0.13,-7.14,,3.31,,7505.17,-7.73,,04-26
932,300497,富祥股份,1.73,74.75,,29.65,,9360.18,75.15,,04-26
933,002444,巨星科技,0.47,-6.0,,12.0,,47987.03,-5.52,,04-26
934,600497,驰宏锌锗,0.03,-69.25,,0.71,,4952.56,-69.27,,04-26
935,300206,理邦仪器,0.44,540.2,,8.59,,10320.92,668.34,,04-26
936,300302,同有科技,0.34,41.67,,12.27,,6589.69,154.12,,04-26
937,002573,清新环境,0.48,-6.24,,19.52,,50731.77,87.49,,04-26
938,600680,*ST上普,-0.25,-1137.5,,-7.18,,-9512.85,-1142.74,,04-26
939,600306,商业城,-0.92,-606.07,,,,-16326.88,-606.11,,04-26
940,000707,双环科技,0.03,53.61,,0.82,,1181.84,53.78,10派0.1,04-26
941,002759,天际股份,0.69,-14.81,,13.53,,5957.38,2.76,,04-26
942,000725,京东方A,0.05,-47.13,2.2,2.13,,163627.05,-36.14,10派0.1,04-26
943,300178,腾邦国际,0.27,-48.72,,11.16,,14551.44,12.06,,04-26
944,600892,大晟文化,-0.02,-200.0,,-14.1,,-98.03,-179.72,,04-26
945,600559,老白干酒,0.54,28.57,,10.83,,7504.19,26.89,10派3转15,04-26
946,002513,蓝丰生化,-0.32,77.78,,-6.17,,-6876.96,83.56,,04-26
947,300275,梅安森,-0.4,-322.22,,-10.69,,-6643.19,-322.2,,04-26
948,601015,陕西黑猫,-0.45,-221.62,,-10.57,,-28092.82,-246.84,10转5,04-26
949,300001,特锐德,0.16,-60.0,,9.06,,14560.98,-8.47,,04-26
950,300323,华灿光电,-0.14,-170.0,,-5.58,,-9596.39,-205.56,,04-26
951,601567,三星医疗,0.5,-46.24,,19.14,,56395.47,51.45,,04-26
952,601666,平煤股份,-0.91,-1176.46,,-20.53,,-213755.3,-1176.21,,04-26
953,002337,赛象科技,-0.17,-165.38,,-7.93,,-9883.69,-295.13,,04-26
954,000596,古井贡酒,1.42,19.33,,15.91,,71557.84,19.85,10派1,04-26
955,601798,蓝科高新,0.13,-20.75,,2.29,,4468.68,-19.29,,04-26
956,300405,科隆股份,-0.42,-159.46,,-4.77,,-2869.19,-175.11,,04-26
957,601900,南方传媒,0.58,20.83,,17.74,,37698.24,22.09,,04-26
958,002390,信邦制药,0.14,-57.03,,7.07,,17437.94,20.45,,04-26
959,300459,金科文化,0.19,-58.7,,9.06,,4847.77,33.99,,04-26
960,300183,东软载波,0.62,-44.18,,13.47,,27599.21,12.52,,04-26
961,603088,宁波精达,0.27,-54.24,,4.86,,2190.73,-41.47,,04-26
962,002781,奇信股份,0.72,-13.25,,14.02,,13034.79,-12.49,,04-26
963,600565,迪马股份,0.2,-37.5,,7.9,,46850.41,-23.87,10派0.6,04-26
964,300264,佳创视讯,0.03,-62.5,,1.17,,716.69,-62.04,10转8,04-26
965,300280,南通锻压,0.05,107.17,,1.0,,628.11,107.43,,04-26
966,002551,尚荣医疗,0.31,10.71,,9.91,,13606.03,33.19,,04-26
967,300022,吉峰农机,0.04,-103.24,,12.23,,1269.14,-103.28,,04-26
968,002631,德尔未来,0.21,-47.5,,9.25,,13721.99,6.4,,04-26
969,002005,德豪润达,0.01,30.28,,0.36,,1986.21,42.37,,04-26
970,002037,久联发展,0.25,-62.69,,4.15,,8120.41,-63.08,10派0.5,04-26
971,600398,海澜之家,0.66,22.22,,40.02,,295313.17,24.35,10派3.3,04-26
972,300447,全信股份,0.97,19.23,,15.9,,7177.19,45.72,,04-26
973,603015,弘讯科技,0.35,-44.44,,6.99,,6706.65,-28.54,,04-26
974,300464,星徽精密,0.5,-23.08,,9.86,,3601.54,-11.05,,04-26
975,002411,必康股份,0.63,684.25,,26.11,,56828.68,1901.18,,04-26
976,600103,青山纸业,-0.14,-634.88,,-12.52,,-14651.58,-635.71,,04-26
977,300189,神农基因,0.01,-103.38,,0.59,,747.75,-108.45,10派0.02,04-26
978,600137,浪莎股份,-0.21,-1165.0,,-4.59,,-2068.31,-1155.97,,04-26
979,000055,方大集团,0.14,7.69,,8.42,,10727.24,10.59,10派1,04-26
980,000506,中润资源,0.02,-110.04,,1.41,,2173.44,-110.04,,04-26
981,601208,东材科技,0.1,-62.96,,2.76,,6110.56,-63.07,,04-26
982,000545,金浦钛业,0.13,0.0,,7.74,,13118.22,214.6,10派0.3,04-26
983,002026,山东威达,0.23,-32.35,,4.97,,8003.18,-19.17,10派0.6,04-26
984,300399,京天利,0.22,-61.4,,7.83,,3400.23,-8.92,,04-26
985,002689,远大智能,0.12,-65.69,,8.57,,11864.63,-37.45,,04-26
986,000633,合金投资,-0.11,46.13,,-23.88,,-4222.4,46.1,,04-26
987,002063,远光软件,0.2,-50.87,,7.39,,12122.75,-36.39,10派0.5,04-26
988,603001,奥康国际,0.97,51.09,,9.79,,39022.78,51.1,,04-26
989,002095,生意宝,0.07,-56.25,,3.69,,1810.1,-45.76,,04-26
990,300194,福安药业,0.24,33.33,,3.33,,6489.94,41.99,,04-26
991,002464,众应互联,0.22,-124.72,,4.19,,3234.87,-124.99,,04-26
992,600891,秋林集团,0.42,200.0,,10.5,,23354.17,416.8,10派0.8,04-26
993,300226,上海钢联,-1.61,-1437.21,,-99.22,,-25038.53,-1433.56,,04-26
994,000019,深深宝A,-0.12,-364.33,,-3.7,,-3525.62,-364.61,10转5,04-26
995,000407,胜利股份,0.04,-20.0,,1.61,,2873.94,-21.7,10派0.2,04-26
996,002304,洋河股份,3.56,-15.04,,25.37,,536518.55,19.03,10派18,04-26
997,300048,合康新能,0.15,15.38,,3.37,,5192.43,18.79,,04-26
998,601566,九牧王,0.7,14.75,,9.37,,40425.08,15.33,,04-26
999,601789,宁波建工,0.39,3.87,,8.41,,19100.49,3.86,,04-26
1000,300404,博济医药,0.2,-73.58,,7.19,,2566.38,-32.4,,04-26
1001,300102,乾照光电,-0.15,-178.95,,-4.85,,-9021.13,-261.38,,04-26
1002,600792,云煤能源,-0.7,-1850.0,,-22.57,,-69684.77,-1938.99,,04-26
1003,600809,山西汾酒,0.6,46.34,,12.52,,52060.29,46.34,10派3.2,04-26
1004,002780,三夫户外,0.62,10.71,,14.46,,3080.21,10.6,,04-26
1005,000758,中色股份,0.38,41.11,,8.09,,37514.59,41.23,10派0.5转10,04-26
1006,600863,内蒙华电,0.12,-47.83,,6.68,,69914.65,-48.69,10派0.6,04-26
1007,300279,和晶科技,0.18,-7.67,,4.08,,2402.9,1.48,,04-26
1008,002550,千红制药,0.42,-45.45,,12.26,,26715.12,9.02,10派1.5转10,04-26
1009,002244,滨江集团,0.37,-39.34,,12.02,,100286.28,20.97,10派0.33,04-26
1010,300005,探路者,0.51,-10.78,,19.9,,26339.62,-10.5,,04-26
1011,603567,珍宝岛,1.45,9.19,,18.01,,58530.5,22.63,,04-26
1012,300409,道氏技术,0.52,-63.89,,8.92,,5091.2,-29.56,,04-26
1013,300123,太阳鸟,0.05,-37.5,,1.46,,1348.39,-39.06,,04-26
1014,300446,乐凯新材,1.75,4.79,,28.49,,9871.9,28.38,10派6转10,04-26
1015,300463,迈克生物,1.47,-3.29,,17.18,,25104.36,10.98,,04-26
1016,300155,安居宝,0.06,-73.91,,3.12,,3516.27,-57.51,,04-26
1017,600476,湘邮科技,-0.25,-644.44,,-18.74,,-3952.98,-647.79,,04-26
1018,600851,海欣股份,0.13,-45.89,,3.17,,15743.01,-45.89,10派0.7,04-26
1019,002458,益生股份,-1.43,-1887.5,,-78.41,,-40063.56,-1804.1,,04-26
1020,601677,明泰铝业,0.42,-4.55,,6.15,,17296.61,-2.54,10派1.1,04-26
1021,002711,欧浦智网,0.49,-43.02,,11.5,,16243.99,28.52,,04-26
1022,603116,红蜻蜓,0.79,-15.96,,13.0,,30000.95,-8.43,,04-26
1023,002211,宏达新材,-0.14,-566.67,,-7.63,,-6065.29,-587.54,,04-26
1024,600619,海立股份,0.09,-35.71,,2.39,,6844.31,-26.81,10派0.8,04-26
1025,002297,博云新材,-0.34,-3500.0,,-12.77,,-13614.88,-2711.81,,04-26
1026,300364,中文在线,0.27,-47.84,,6.57,,3125.47,-32.3,,04-26
1027,600743,华远地产,0.4,11.11,,17.73,,73049.71,10.41,10派0.8,04-26
1028,002040,南京港,0.09,6.01,,3.37,,2168.77,6.05,10派0.2,04-26
1029,600760,中航黑豹,-0.64,56.1,,-43.39,,-22079.59,55.75,,04-26
1030,002377,国创高新,0.07,-30.0,,4.15,,3114.7,-30.31,,04-26
1031,002072,凯瑞德,-0.6,-2415.38,,-78.76,,-10589.57,-2405.99,,04-26
1032,300445,康斯特,0.55,-52.08,,14.27,,4266.6,22.46,,04-26
1033,300154,瑞凌股份,0.18,-64.0,,5.36,,8144.01,-27.46,,04-26
1034,002104,恒宝股份,0.53,29.27,,26.82,,37093.42,26.95,10派1,04-26
1035,300478,杭州高新,0.7,-23.91,,11.24,,4111.43,-10.91,,04-26
1036,600850,华东电脑,0.95,22.64,,22.39,,30620.39,22.64,10派3.5转3,04-26
1037,002489,浙江永强,0.24,-64.18,,15.63,,51723.36,60.32,,04-26
1038,002505,大康农业,0.0,-83.33,,0.05,,299.72,-80.89,,04-26
1039,300272,开能环保,0.23,-8.23,,13.4,,7601.26,18.33,,04-26
1040,600608,*ST沪科,0.11,-375.0,,,,3499.16,-378.48,,04-26
1041,000897,津滨发展,-0.12,-1936.51,,-13.99,,-18707.89,-1936.74,,04-26
1042,300288,朗玛信息,0.29,-12.12,,10.59,,9839.86,183.16,,04-26
1043,300030,阳普医疗,0.13,-27.78,,5.09,,3983.52,-24.92,,04-26
1044,002639,雪人股份,0.03,-160.0,,1.22,,1657.56,-303.23,,04-26
1045,300063,天龙集团,0.22,2700.0,,5.16,,4655.67,2898.58,,04-26
