,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
776,600853,龙建股份,0.03,25.89,,1.73,,1513.81,25.78,,10-29
777,300200,高盟新材,0.24,22.39,,6.68,,5184.57,22.4,,10-29
778,603100,川仪股份,0.24,-17.24,,5.23,,9541.88,-16.85,,10-29
779,600119,长江投资,0.41,57.69,,14.18,,12540.1,56.02,,10-29
780,300051,三五互联,0.16,-1181.08,,6.27,,5731.95,-1307.04,,10-29
781,601398,工商银行,0.63,1.61,5.21,12.4,,22279200.0,0.46,,10-29
782,600319,亚星化学,-0.33,-38.89,,,,-10411.27,-39.37,,10-29
783,600710,ST常林,-0.16,-69.81,,-9.49,,-10528.18,-68.81,,10-29
784,601608,中信重工,-0.07,-240.0,,-3.78,,-32394.15,-274.89,,10-29
785,300407,凯发电气,0.36,-8.64,,11.6,,9691.49,81.02,,10-29
786,603699,纽威股份,0.26,-40.91,,7.83,,19355.05,-41.16,,10-29
787,600006,东风汽车,0.11,-31.57,,3.5,,22719.67,-31.56,,10-29
788,603738,泰晶科技,0.79,51.92,,14.37,,3939.73,50.48,,10-29
789,002069,獐子岛,0.04,,,3.53,,3183.25,828.95,,10-29
790,600026,中远海能,0.55,216.28,,7.25,,222406.79,222.04,,10-29
791,603800,道森股份,-0.18,-190.93,,-3.97,,-3838.25,-221.25,,10-29
792,600782,新钢股份,0.2,-211.11,,3.36,,27595.22,-212.69,,10-29
793,300137,先河环保,0.2,18.71,,4.88,,6998.0,18.55,,10-29
794,300461,田中精机,0.05,-84.38,,1.17,,343.0,-81.61,,10-29
795,600425,*ST青松,-0.14,-35.71,,-4.15,,-18586.14,-35.81,,10-29
796,300153,科泰电源,0.05,-16.67,,1.05,,1450.62,-21.55,,10-29
797,000712,锦龙股份,0.3,-63.86,,7.82,,27262.24,-63.46,,10-29
798,600818,中路股份,0.25,92.31,,15.51,,7944.73,86.79,,10-29
799,600086,东方金钰,0.16,-28.11,,7.7,,22062.57,-24.45,,10-29
800,600479,千金药业,0.19,12.58,4.77,3.96,0.47,6586.0,26.79,,10-29
801,600835,上海机电,1.12,-29.11,,13.36,,114285.79,-29.41,,10-29
802,600498,烽火通信,0.51,15.91,,7.63,,53096.26,19.66,,10-29
803,600121,*ST郑煤,-0.14,-66.67,,-4.2,,-14143.98,-66.88,,10-29
804,000007,全新好,-0.09,71.74,,1.77,,-2006.12,71.68,,10-29
805,600533,栖霞建设,0.04,-69.69,,1.17,,4664.89,-69.67,,10-29
806,600555,海航创新,-0.02,-300.0,,-1.32,,-2298.08,-269.79,,10-29
807,600973,宝胜股份,0.2,-17.05,,5.4,,17816.61,77.93,,10-29
808,600196,复星医药,0.94,14.63,,11.47,,217688.87,15.12,,10-29
809,000069,华侨城A,0.36,3.77,,7.38,,291699.5,17.09,,10-29
810,600992,贵绳股份,0.05,5.88,,0.97,,1314.67,5.23,,10-29
811,300282,汇冠股份,0.4,38.12,,7.16,,9065.8,33.38,,10-29
812,601010,文峰股份,0.1,-33.33,,4.59,,18479.07,-32.61,,10-29
813,601099,太平洋,0.04,-80.54,,2.6,,28855.87,-63.03,,10-29
814,600250,南纺股份,-0.2,5.26,,-16.73,,-5112.43,6.63,,10-29
815,000501,鄂武商A,1.29,18.35,,13.8,,70596.66,27.6,,10-29
816,000520,长航凤凰,-0.0,-102.96,,-1.25,,-319.42,-102.94,,10-29
817,600662,强生控股,0.12,-3.41,,4.08,,13140.09,-3.35,,10-29
818,000539,粤电力A,0.28,-43.8,,6.18,,147656.28,-44.07,,10-29
819,601328,交通银行,0.7,0.0,7.49,9.63,,5257800.0,1.03,,10-29
820,600697,欧亚集团,1.31,1.55,,9.29,,20825.1,1.72,,10-29
821,002647,民盛金科,-0.09,-836.44,,-1.91,,-1907.45,-837.99,,10-29
822,600345,长江通信,0.26,100.0,,4.11,,5216.45,107.0,,10-29
823,600731,湖南海利,0.02,1.69,,0.79,,592.72,1.96,,10-29
824,300094,国联水产,0.08,700.0,,3.58,,6289.26,1989.32,,10-29
825,601800,中国交建,0.64,6.67,,7.38,,1127364.07,12.1,,10-29
826,600753,东方银星,-0.04,-110.14,,-3.24,,-446.79,-110.1,,10-29
827,002058,威尔泰,-0.0,-94.64,,-0.2,,-36.27,-95.51,,10-29
828,300433,蓝思科技,0.38,-77.31,,6.45,,79458.58,-26.65,,10-29
829,600388,龙净环保,0.4,11.11,,11.61,,42954.54,10.25,,10-29
830,600770,综艺股份,0.03,50.0,,-0.95,,4090.72,72.58,,10-29
831,300126,锐奇股份,0.04,5.88,,1.06,,1107.06,6.1,,10-29
832,600408,安泰集团,-0.44,29.41,,-29.62,,-44258.84,29.45,,10-29
833,600789,鲁抗医药,0.04,3600.0,,1.18,,2159.79,2785.57,,10-29
834,002090,金智科技,0.32,-31.01,,6.82,,7543.05,-25.05,,10-29
835,603005,晶方科技,0.13,-69.05,,1.82,,3026.25,-68.36,,10-29
836,600058,五矿发展,0.03,-103.25,,0.6,,2988.63,-103.25,,10-29
837,300482,万孚生物,0.67,-42.37,,14.88,,11743.28,37.74,,10-29
838,603883,老百姓,0.78,13.04,,9.11,,20825.13,26.93,,10-29
839,600823,世茂股份,0.53,-1.85,,7.01,,141267.62,49.82,,10-29
840,300383,光环新网,0.33,22.22,,6.92,,21217.67,184.55,,10-29
841,002650,加加食品,0.11,11.0,,6.7,,12782.21,10.15,,10-29
842,600718,东软集团,1.66,1176.92,,28.86,,204449.8,1161.01,,10-29
843,300076,GQY视讯,,,,-0.18,,-186.77,-124.25,,10-29
844,002024,苏宁云商,-0.04,-500.0,,-0.71,,-30362.7,-672.42,,10-29
845,600350,山东高速,0.51,45.04,,10.38,,246292.44,45.0,,10-29
846,600734,实达集团,0.28,-400.33,,10.83,,12617.4,-491.02,,10-29
847,000626,远大控股,0.77,-41.04,,20.2,,37616.17,43.0,,10-29
848,600009,上海机场,1.09,9.0,,9.98,,210473.46,9.35,,10-29
849,600029,南方航空,0.66,40.43,,15.34,,644100.0,38.34,,10-29
850,300447,全信股份,0.54,-31.97,,14.58,,8702.92,53.06,,10-29
851,000676,智度股份,0.25,-557.17,,7.34,,15018.05,-977.68,,10-29
852,600056,中国医药,0.74,44.17,,13.19,,74592.75,44.17,,10-29
853,300156,神雾环保,0.45,45.16,,22.82,,45068.94,263.81,,10-29
854,600460,士兰微,0.05,-28.57,,2.49,,6063.77,-28.43,,10-29
855,600821,津劝业,0.01,0.0,,0.5,,300.51,-34.1,,10-29
856,002120,韵达股份,0.41,64.0,,12.69,,6137.87,63.84,,10-29
857,300189,神农基因,-0.02,-647.73,,-1.75,,-2471.38,-654.66,,10-29
858,600501,航天晨光,-0.02,-140.0,,-0.33,,-698.46,-133.84,,10-29
859,002473,*ST圣莱,-0.12,39.23,,-5.11,,-1964.52,39.14,,10-29
860,600519,贵州茅台,9.92,9.13,,18.45,,1246557.78,9.11,,10-29
861,000791,甘肃电投,0.01,-94.82,,0.13,,674.98,-93.46,,10-29
862,300547,川环科技,1.21,12.04,,17.55,,5443.69,12.17,,10-29
863,002489,浙江永强,0.08,-55.21,,4.96,,16403.72,-57.8,,10-29
864,600891,秋林集团,0.32,100.0,,6.97,,19856.51,288.34,,10-29
865,002505,大康农业,0.0,-12.0,,0.41,,2386.2,54.18,,10-29
866,600581,八一钢铁,-0.72,-68.14,,,,-55183.92,-68.09,,10-29
867,600615,丰华股份,0.04,37.5,,1.71,,823.79,35.65,,10-29
868,000916,华北高速,0.25,56.25,,5.88,,26787.99,53.47,,10-29
869,600240,华业资本,0.61,25.63,,17.43,,86705.6,25.62,,10-29
870,600635,大众公用,0.18,8.92,,7.52,,43675.14,8.94,,10-29
871,600652,游久游戏,0.03,200.0,,1.36,,2831.86,329.85,,10-29
872,000978,桂林旅游,0.14,55.68,,3.29,,4918.7,54.82,,10-29
873,000548,湖南投资,0.12,757.14,,3.94,,5966.27,749.1,,10-29
874,600689,上海三毛,-0.02,-77.0,,-1.42,,-464.84,-76.88,,10-29
875,601377,兴业证券,0.31,-54.41,,6.96,,204480.33,-41.89,,10-29
876,300065,海兰信,0.21,192.56,,4.17,,5030.51,235.41,,10-29
877,000592,平潭发展,0.01,-69.95,,0.68,,2130.51,-31.31,,10-29
878,600723,首商股份,0.32,-12.29,,6.16,,20760.66,-12.29,,10-29
879,601688,华泰证券,0.67,-51.45,,5.94,,481015.09,-44.32,,10-29
880,300097,智云股份,0.31,418.83,,3.74,,4643.13,553.71,,10-29
881,300420,五洋科技,0.21,-3.14,,5.53,,5089.4,206.56,,10-29
882,601900,南方传媒,0.44,-16.98,,10.76,,34683.93,1.42,,10-29
883,600016,民生银行,1.07,-2.73,8.95,12.44,23.45,3916300.0,2.05,,10-29
884,002382,蓝帆医疗,0.3,-47.37,,11.86,,14785.02,5.36,,10-29
885,300129,泰胜风能,0.22,15.79,,7.83,,15901.89,31.57,,10-29
886,600036,招商银行,2.07,7.81,15.72,13.77,-14.25,5214200.0,7.51,,10-29
887,603816,顾家家居,1.27,22.12,,35.02,,41963.15,21.82,,10-29
888,600096,云天化,-1.18,-3212.93,,-24.0,,-155890.03,-3742.63,,10-29
889,300194,福安药业,0.51,168.42,,6.21,,15614.75,209.99,,10-29
890,300210,森远股份,0.19,-20.83,,4.23,,5090.39,-12.3,,10-29
891,600130,波导股份,0.03,-25.0,,2.23,,2173.22,-31.14,,10-29
892,603997,继峰股份,0.42,31.25,,12.67,,17707.15,37.09,,10-29
893,600880,博瑞传播,0.06,-40.0,,1.75,,6303.94,-40.16,,10-29
894,000818,方大化工,0.06,-29.02,,1.95,,4152.1,-28.84,,10-29
895,600896,览海投资,-0.22,-246.67,,-8.03,,-17039.57,-298.65,,10-29
896,600169,太原重工,-0.4,-9091.11,,-19.83,,-98076.62,-9119.15,,10-29
897,600563,法拉电子,1.22,14.81,,13.73,1.37,27389.55,15.14,,10-29
898,600969,郴电国际,0.33,-8.7,,2.74,,8596.86,-8.7,,10-29
899,600586,金晶科技,0.03,-142.86,,1.07,,4256.52,-140.33,,10-29
900,300279,和晶科技,0.47,210.51,,7.87,,6991.75,245.09,,10-29
901,601007,金陵饭店,0.12,72.46,,2.52,,3570.38,72.44,,10-29
902,002564,天沃科技,-0.08,-215.11,,-1.92,,-5580.39,-215.25,,10-29
903,600620,天宸股份,0.08,-47.55,,1.47,,5211.9,-21.35,,10-29
904,600640,号百控股,0.05,-50.21,,0.97,,2483.91,-50.24,,10-29
905,600267,海正药业,0.03,200.0,,0.45,,3100.44,599.64,,10-29
906,000517,荣安地产,0.01,-14.67,,0.57,,2043.94,-14.72,,10-29
907,000966,长源电力,0.48,-65.81,,15.48,,53198.04,-31.62,,10-29
908,601208,东材科技,0.07,-30.0,,1.79,,4005.68,-34.13,,10-29
909,002291,星期六,0.04,-29.6,,1.05,,1754.12,-25.97,,10-29
910,000536,华映科技,0.53,496.82,,13.74,,40917.08,496.78,,10-29
911,600678,四川金顶,-0.07,910.61,,-136.36,,-2327.57,904.7,,10-29
912,000983,西山煤电,0.06,-32.85,,1.24,,20299.36,-32.83,,10-29
913,600303,曙光股份,0.05,-150.0,,1.0,,3458.6,-157.81,,10-29
914,300053,欧比特,0.06,-59.94,,2.88,,3637.53,0.41,,10-29
915,601515,东风股份,0.4,-21.57,,12.67,,44990.62,-20.27,,10-29
916,300377,赢时胜,0.11,26.67,,1.7,,3087.67,200.95,,10-29
917,000573,粤宏远A,0.04,-149.17,,1.59,,2383.63,-149.12,,10-29
918,600339,中油工程,-0.74,41.46,,,,-42530.29,41.46,,10-29
919,300409,道氏技术,0.39,-23.83,,7.95,,8271.7,65.72,,10-29
920,000617,中油资本,-0.72,700.0,,-48.95,,-20728.66,717.44,,10-29
921,600744,华银电力,-0.0,-101.24,,-0.12,,-459.44,-101.37,,10-29
922,600379,宝光股份,0.17,64.26,,8.95,,4074.61,64.18,,10-29
923,300118,东方日升,0.8,162.9,,15.85,,52046.92,162.95,,10-29
924,601928,凤凰传媒,0.33,7.84,,7.66,,85080.76,8.0,,10-29
925,600779,水井坊,0.31,110.48,,11.0,,14909.79,110.6,,10-29
926,601996,丰林集团,0.15,36.36,,4.16,,7237.15,45.14,,10-29
927,600421,仰帆控股,-0.01,-600.0,,-21.22,,-98.8,-1065.94,,10-29
928,603015,弘讯科技,0.09,-71.88,,3.36,,3653.4,-38.72,,10-29
929,600476,湘邮科技,-0.03,-64.2,,-2.5,,-471.76,-63.88,,10-29
930,002130,沃尔核材,0.16,-76.47,,5.37,,9125.78,-76.3,,10-29
931,603066,音飞储存,0.58,23.52,,7.71,,5841.56,48.63,,10-29
932,002451,摩恩电气,0.02,-66.67,,0.94,,645.65,-67.38,,10-29
933,600495,晋西车轴,0.01,-87.5,,0.18,,557.19,-88.94,,10-29
934,600118,中国卫星,0.2,0.0,,5.0,,23322.97,-2.77,,10-29
935,300540,深冷股份,0.57,-5.0,,10.23,,3540.93,-1.3,,10-29
936,000004,国农科技,0.18,518.37,,19.25,,1469.85,518.44,,10-29
937,600885,宏发股份,0.9,20.0,,11.53,,47836.06,19.17,,10-29
938,300231,银信科技,0.26,45.82,,16.7,,8869.28,47.39,,10-29
939,600157,永泰能源,0.04,-27.34,,1.97,,46119.37,-12.37,,10-29
940,600175,美都能源,0.03,200.0,,1.23,,8168.09,257.86,,10-29
941,600976,健民集团,0.37,-21.28,,5.66,,5623.96,-22.46,,10-29
942,300268,佳沃股份,-0.06,-57.95,,-4.05,,-814.8,-57.94,,10-29
943,600198,大唐电信,-0.71,50.11,,-16.63,,-62498.02,50.12,,10-29
944,600995,文山电力,0.31,24.0,,9.68,,14749.57,22.21,,10-29
945,600217,中再资环,0.05,-58.33,,6.99,,6344.56,-45.76,,10-29
946,000301,东方市场,0.12,7.59,,4.46,,14680.28,7.61,,10-29
947,600609,金杯汽车,-0.06,-1380.0,0.19,-30.5,-0.07,-6959.18,-1467.84,,10-29
948,601012,隆基股份,0.62,313.33,,17.86,,109858.37,346.93,,10-29
949,300300,汉鼎宇佑,0.11,-47.39,,2.93,,4594.28,-40.74,,10-29
950,002247,帝龙文化,0.4,53.85,,10.18,,25778.11,277.29,,10-29
951,002585,双星新材,0.16,11.86,,2.13,,11230.4,12.09,,10-29
952,000503,海虹控股,-0.09,-12.31,,-6.49,,-8514.5,-12.25,,10-29
953,300010,立思辰,0.07,168.8,,1.65,,5757.33,234.48,,10-29
954,000971,高升控股,0.13,-242.22,,3.0,,5607.22,-357.3,,10-29
955,300042,朗科科技,0.25,79.66,,3.91,,3350.86,79.68,,10-29
956,601336,新华保险,1.53,-44.77,19.15,8.12,3.15,478600.0,-44.63,,10-29
957,300058,蓝色光标,0.25,150.0,,10.72,,48087.1,143.4,,10-29
958,002055,得润电子,0.17,-22.54,,4.43,,7649.66,-19.7,,10-29
959,600008,首创股份,0.08,-19.39,,4.61,,39266.97,61.13,,10-29
960,600157,永泰能源,0.04,-27.34,,1.97,,46119.37,-12.37,,10-29
961,600175,美都能源,0.03,200.0,,1.23,,8168.09,257.86,,10-29
962,600969,郴电国际,0.33,-8.7,,2.74,,8596.86,-8.7,,10-29
963,600586,金晶科技,0.03,-142.86,,1.07,,4256.52,-140.33,,10-29
964,300279,和晶科技,0.47,210.51,,7.87,,6991.75,245.09,,10-29
965,601007,金陵饭店,0.12,72.46,,2.52,,3570.38,72.44,,10-29
966,002564,天沃科技,-0.08,-215.11,,-1.92,,-5580.39,-215.25,,10-29
967,600620,天宸股份,0.08,-47.55,,1.47,,5211.9,-21.35,,10-29
968,600640,号百控股,0.05,-50.21,,0.97,,2483.91,-50.24,,10-29
969,600267,海正药业,0.03,200.0,,0.45,,3100.44,599.64,,10-29
970,000517,荣安地产,0.01,-14.67,,0.57,,2043.94,-14.72,,10-29
971,000966,长源电力,0.48,-65.81,,15.48,,53198.04,-31.62,,10-29
972,601208,东材科技,0.07,-30.0,,1.79,,4005.68,-34.13,,10-29
973,002291,星期六,0.04,-29.6,,1.05,,1754.12,-25.97,,10-29
974,000536,华映科技,0.53,496.82,,13.74,,40917.08,496.78,,10-29
975,600678,四川金顶,-0.07,910.61,,-136.36,,-2327.57,904.7,,10-29
976,000983,西山煤电,0.06,-32.85,,1.24,,20299.36,-32.83,,10-29
977,600303,曙光股份,0.05,-150.0,,1.0,,3458.6,-157.81,,10-29
978,300053,欧比特,0.06,-59.94,,2.88,,3637.53,0.41,,10-29
979,601515,东风股份,0.4,-21.57,,12.67,,44990.62,-20.27,,10-29
980,300377,赢时胜,0.11,26.67,,1.7,,3087.67,200.95,,10-29
981,000573,粤宏远A,0.04,-149.17,,1.59,,2383.63,-149.12,,10-29
982,600339,中油工程,-0.74,41.46,,,,-42530.29,41.46,,10-29
983,300409,道氏技术,0.39,-23.83,,7.95,,8271.7,65.72,,10-29
984,000617,中油资本,-0.72,700.0,,-48.95,,-20728.66,717.44,,10-29
985,600744,华银电力,-0.0,-101.24,,-0.12,,-459.44,-101.37,,10-29
986,002055,得润电子,0.17,-22.54,,4.43,,7649.66,-19.7,,10-29
987,600008,首创股份,0.08,-19.39,,4.61,,39266.97,61.13,,10-29
988,300123,太阳鸟,0.03,87.5,,1.01,,964.56,165.0,,10-29
989,600403,*ST大有,-0.54,121.72,,-16.23,,-128613.51,121.78,,10-29
990,300139,晓程科技,0.05,-58.33,,1.14,,1464.66,-55.37,,10-29
991,603001,奥康国际,0.64,-5.21,,6.21,,25581.91,-5.26,,10-29
992,600803,新奥股份,0.2,-60.78,,4.49,,19284.91,-61.63,,10-29
993,002103,广博股份,0.16,-23.81,,4.41,,7219.37,35.38,,10-29
994,603020,爱普股份,0.49,-51.21,,8.8,,15600.97,6.45,,10-29
995,002749,国光股份,1.69,-0.27,,14.67,,12641.15,6.94,,10-29
996,600837,海通证券,0.55,-48.11,,5.85,,636440.67,-42.48,,10-29
997,300512,中亚股份,0.51,2.35,,13.84,,11968.12,17.5,,10-29
998,002456,欧菲科技,0.55,66.3,,8.98,,56675.62,64.23,,10-29
999,603988,中电电机,0.31,-31.11,,3.8,,2462.35,-30.88,,10-29
1000,300220,金运激光,0.06,29.52,,2.63,,740.28,29.46,,10-29
1001,600890,中房股份,-0.03,30.77,,-6.27,,-1993.78,34.49,,10-29
1002,002183,怡亚通,0.21,-40.0,,8.53,,45142.37,29.38,,10-29
1003,600162,香江控股,0.2,-25.93,,10.4,,47724.07,133.98,,10-29
1004,600557,康缘药业,0.48,-14.44,,9.95,,29299.2,1.63,,10-29
1005,600180,瑞茂通,0.29,20.83,,6.9,,29376.06,32.39,,10-29
1006,600976,健民集团,0.37,-21.28,,5.66,,5623.96,-22.46,,10-29
1007,300268,佳沃股份,-0.06,-57.95,,-4.05,,-814.8,-57.94,,10-29
1008,600198,大唐电信,-0.71,50.11,,-16.63,,-62498.02,50.12,,10-29
1009,600995,文山电力,0.31,24.0,,9.68,,14749.57,22.21,,10-29
1010,600217,中再资环,0.05,-58.33,,6.99,,6344.56,-45.76,,10-29
1011,000301,东方市场,0.12,7.59,,4.46,,14680.28,7.61,,10-29
1012,600609,金杯汽车,-0.06,-1380.0,0.19,-30.5,-0.07,-6959.18,-1467.84,,10-29
1013,601012,隆基股份,0.62,313.33,,17.86,,109858.37,346.93,,10-29
1014,300300,汉鼎宇佑,0.11,-47.39,,2.93,,4594.28,-40.74,,10-29
1015,002247,帝龙文化,0.4,53.85,,10.18,,25778.11,277.29,,10-29
1016,002585,双星新材,0.16,11.86,,2.13,,11230.4,12.09,,10-29
1017,000503,海虹控股,-0.09,-12.31,,-6.49,,-8514.5,-12.25,,10-29
1018,300010,立思辰,0.07,168.8,,1.65,,5757.33,234.48,,10-29
1019,000971,高升控股,0.13,-242.22,,3.0,,5607.22,-357.3,,10-29
1020,300057,万顺股份,0.11,17.48,,2.21,,5050.97,20.68,,10-29
1021,300381,溢多利,0.53,5.05,,4.41,,6630.02,29.31,,10-29
1022,601788,光大证券,0.61,-64.65,,6.06,,238633.79,-60.23,,10-29
1023,300106,西部牧业,-0.27,-327.67,,-7.06,,-5772.66,-400.5,,10-29
1024,600007,中国国贸,0.54,17.39,,9.44,,54867.95,17.82,,10-29
1025,300429,强力新材,0.38,-58.25,,13.66,,9459.24,41.66,,10-29
1026,002375,亚厦股份,0.2,-54.55,,3.8,,26738.02,-54.81,,10-29
1027,002391,长青股份,0.38,-29.63,,4.65,,13509.68,-26.94,,10-29
1028,600401,*ST海润,0.01,-9.43,,1.33,,4528.57,-9.45,,10-29
1029,600426,华鲁恒升,0.52,-35.86,,8.41,,64467.38,-16.12,,10-29
1030,300154,瑞凌股份,0.16,-11.11,,4.78,,7349.88,-6.99,,10-29
1031,000713,丰乐种业,-0.26,62.07,,-5.88,,-7804.4,62.08,,10-29
1032,300170,汉得信息,0.2,10.33,,8.84,,16577.98,12.64,,10-29
1033,600088,中视传媒,-0.04,-131.15,,-1.11,,-1269.37,-131.4,,10-29
1034,300494,盛天网络,0.29,-51.78,,8.36,,6943.04,28.67,,10-29
1035,600836,界龙实业,0.0,-83.33,,0.12,,103.21,-74.15,,10-29
1036,600106,重庆路桥,0.27,40.77,,7.38,,24418.07,40.28,,10-29
1037,300219,鸿利智汇,0.3,-28.07,,13.68,,19332.53,87.21,,10-29
1038,600161,天坛生物,0.36,350.0,,8.48,,18389.64,356.68,,10-29
1039,000860,顺鑫农业,0.43,-14.31,,4.49,,24678.54,-14.3,,10-29
1040,300267,尔康制药,0.35,-25.26,,16.0,,72255.65,69.36,,10-29
1041,600202,哈空调,-0.22,232.97,,-10.03,,-8245.51,232.88,,10-29
1042,600596,新安股份,-0.02,-91.67,,-0.32,,-1262.12,-91.68,,10-29
1043,600999,招商证券,0.69,-54.96,,8.1,,397847.39,-54.96,,10-29
1044,600221,海航控股,0.27,32.35,,8.84,,340328.8,36.69,,10-29
1045,600613,神奇制药,0.18,-35.71,,5.18,,9803.32,-33.3,,10-29
1046,000913,钱江摩托,0.12,-271.43,,2.72,,5513.61,-273.99,,10-29
1047,002251,步步高,0.22,-28.51,,3.51,,17399.62,-27.26,,10-29
1048,600633,浙数文化,0.34,0.06,,9.13,,39823.49,0.07,,10-29
1049,000931,中关村,0.01,-96.53,,0.69,,564.37,-96.54,,10-29
1050,300320,海达股份,0.21,11.7,,7.65,,6048.38,11.68,,10-29
1051,600650,锦江投资,0.32,14.13,,5.34,,17800.12,14.11,,10-29
1052,002284,亚太股份,0.17,6.25,,4.79,,12473.44,5.46,,10-29
1053,000528,柳工,0.01,-72.0,,0.07,,628.92,-72.06,,10-29
1054,300030,阳普医疗,0.07,-30.0,,2.32,,2151.49,-25.73,,10-29
1055,300352,北信源,0.04,-50.0,,2.64,,2239.73,10.96,,10-29
1056,603568,伟明环保,0.38,-26.92,,14.53,,25684.31,14.22,,10-29
1057,600295,鄂尔多斯,0.18,5.88,,2.54,,18188.04,5.18,,10-29
1058,600687,刚泰控股,0.22,28.16,,6.24,,33271.29,77.51,,10-29
1059,603606,东方电缆,0.09,-35.71,,3.29,,2688.09,-13.42,,10-29
1060,300063,天龙集团,0.42,494.54,,5.83,,12334.26,760.0,,10-29
1061,600331,宏达股份,0.03,-135.67,,1.12,,5169.36,-135.73,,10-29
1062,600737,中粮糖业,0.16,348.48,,5.31,,33222.83,348.02,,10-29
1063,600371,万向德农,0.14,264.86,,7.73,,3028.24,267.56,,10-29
1064,600754,锦江股份,0.6,4.6,,5.59,,50566.56,9.02,,10-29
1065,300111,向日葵,0.04,60.0,,3.86,,4985.02,77.23,,10-29
1066,601898,中煤能源,0.07,-153.85,,1.07,,89369.1,-153.63,,10-29
1067,600012,皖通高速,0.42,-0.24,,8.32,,70076.14,-0.25,,10-29
1068,600771,广誉远,0.16,3900.0,,6.11,,4507.05,3801.59,,10-29
1069,600033,福建高速,0.2,13.22,,7.58,,53807.31,13.21,,10-29
1070,000679,大连友谊,-0.43,-241.9,,-12.81,,-15171.49,-242.02,,10-29
1071,600790,轻纺城,0.26,18.18,,6.78,,27696.16,21.9,,10-29
1072,002412,汉森制药,0.21,-11.81,,4.87,,6079.55,-11.81,,10-29
1073,002736,国信证券,0.45,-66.67,,7.56,,370490.85,-66.57,,10-29
1074,600807,天业股份,0.1,-28.57,,4.84,,8709.46,2.83,,10-29
1075,600076,康欣新材,0.28,-660.0,,10.68,,28675.7,-1578.45,,10-29
1076,603885,吉祥航空,1.05,-42.62,,23.07,,126454.27,30.07,,10-29
1077,600463,空港股份,0.08,4.5,,1.8,,2507.42,23.98,,10-29
1078,603918,金桥信息,0.02,-78.31,,0.91,,420.6,-41.25,,10-29
1079,600843,上工申贝,0.29,2.06,,8.49,,15728.98,2.09,,10-29
1080,002274,华昌化工,0.03,-29.23,,0.59,,1646.31,-12.53,,10-29
1081,600266,北京城建,0.44,-12.87,,3.55,,68473.43,-13.47,,10-29
1082,600657,信达地产,0.11,0.0,,2.05,,17225.14,2.6,,10-29
1083,600283,钱江水利,-0.51,-525.0,,-10.85,,-18158.25,-542.91,,10-29
1084,600677,航天通信,0.04,-134.19,,0.64,,2002.83,-142.83,,10-29
1085,600302,标准股份,-0.11,-13.42,,-3.2,,-3681.81,-12.39,,10-29
1086,600693,东百集团,0.01,-91.2,,0.45,,810.22,-80.86,,10-29
1087,600320,振华重工,0.04,0.0,,1.04,,15557.01,-5.44,,10-29
1088,000572,海马汽车,0.13,88.86,,2.8,,20898.28,88.82,,10-29
1089,601717,郑煤机,0.08,166.67,,1.33,,12814.74,186.58,,10-29
1090,300408,三环集团,0.45,-39.19,,17.1,,76917.38,20.7,,10-29
1091,600360,华微电子,0.05,34.21,,1.89,,3795.51,35.58,,10-29
1092,601866,中远海发,-0.05,-38.64,,-2.49,,-63491.8,-38.59,,10-29
1093,600007,中国国贸,0.54,17.39,,9.44,,54867.95,17.82,,10-29
1094,300429,强力新材,0.38,-58.25,,13.66,,9459.24,41.66,,10-29
1095,002375,亚厦股份,0.2,-54.55,,3.8,,26738.02,-54.81,,10-29
1096,002391,长青股份,0.38,-29.63,,4.65,,13509.68,-26.94,,10-29
1097,600401,*ST海润,0.01,-9.43,,1.33,,4528.57,-9.45,,10-29
1098,600426,华鲁恒升,0.52,-35.86,,8.41,,64467.38,-16.12,,10-29
1099,300154,瑞凌股份,0.16,-11.11,,4.78,,7349.88,-6.99,,10-29
1100,000713,丰乐种业,-0.26,62.07,,-5.88,,-7804.4,62.08,,10-29
1101,300170,汉得信息,0.2,10.33,,8.84,,16577.98,12.64,,10-29
1102,600088,中视传媒,-0.04,-131.15,,-1.11,,-1269.37,-131.4,,10-29
1103,300494,盛天网络,0.29,-51.78,,8.36,,6943.04,28.67,,10-29
1104,600836,界龙实业,0.0,-83.33,,0.12,,103.21,-74.15,,10-29
1105,600106,重庆路桥,0.27,40.77,,7.38,,24418.07,40.28,,10-29
1106,300219,鸿利智汇,0.3,-28.07,,13.68,,19332.53,87.21,,10-29
1107,600161,天坛生物,0.36,350.0,,8.48,,18389.64,356.68,,10-29
1108,000860,顺鑫农业,0.43,-14.31,,4.49,,24678.54,-14.3,,10-29
1109,300267,尔康制药,0.35,-25.26,,16.0,,72255.65,69.36,,10-29
1110,600590,泰豪科技,0.1,66.67,,1.83,,6733.2,123.14,,10-29
1111,603322,超讯通信,0.2,-35.48,,6.55,,1621.32,-12.37,,10-29
1112,601011,宝泰隆,0.02,-71.43,,0.58,,2470.48,-72.74,,10-29
1113,000416,民生控股,0.02,-153.94,,1.14,,983.37,-153.87,,10-29
1114,600624,复旦复华,0.06,-3.63,,3.52,,3817.27,25.23,,10-29
1115,600644,乐山电力,0.46,336.19,,21.74,,24634.65,333.78,,10-29
1116,000951,中国重汽,0.34,-27.66,,4.91,,22647.8,13.33,,10-29
1117,601158,重庆水务,0.26,-7.14,,9.2,,125780.58,-7.19,,10-29
