,date,open,close,high,low,volume,code
0,2017-01-03,8.757,8.867,8.958,8.757,61328.0,000055
1,2017-01-04,8.828,9.023,9.1,8.828,68000.0,000055
2,2017-01-05,9.023,9.243,9.275,8.99,111286.0,000055
3,2017-01-06,9.249,9.379,9.45,9.068,156908.0,000055
4,2017-01-09,9.392,9.567,9.631,9.295,98426.0,000055
5,2017-01-10,9.502,9.437,9.612,9.301,115707.0,000055
6,2017-01-11,9.463,9.359,9.56,9.327,163133.0,000055
7,2017-01-12,9.716,9.638,9.929,9.489,189041.0,000055
8,2017-01-13,9.469,9.392,9.534,9.275,101803.0,000055
9,2017-01-16,9.269,8.886,9.392,8.453,93247.0,000055
10,2017-01-17,8.841,9.087,9.165,8.828,56496.0,000055
11,2017-01-18,9.165,9.385,9.424,9.068,56381.0,000055
12,2017-01-19,9.392,9.32,9.392,9.197,59706.0,000055
13,2017-01-20,9.327,9.903,10.156,9.32,206084.0,000055
14,2017-01-23,9.91,9.858,10.007,9.767,133403.0,000055
15,2017-01-24,9.858,9.489,9.975,9.444,88167.0,000055
16,2017-01-25,9.515,9.424,9.618,9.346,65252.0,000055
17,2017-01-26,9.437,9.554,9.554,9.379,34209.0,000055
18,2017-02-03,9.554,9.366,9.612,9.327,29364.0,000055
19,2017-02-06,9.437,9.431,9.502,9.392,35433.0,000055
20,2017-02-07,9.437,9.573,9.618,9.411,56635.0,000055
21,2017-02-08,9.567,9.547,9.599,9.405,35705.0,000055
22,2017-02-09,9.521,9.482,9.599,9.392,59366.0,000055
23,2017-02-10,9.476,9.398,9.482,9.366,38578.0,000055
24,2017-02-13,9.437,9.534,9.541,9.366,44227.0,000055
25,2017-02-14,9.515,9.469,9.567,9.405,37203.0,000055
26,2017-02-15,9.424,9.424,9.528,9.392,29254.0,000055
27,2017-02-16,9.463,9.424,9.482,9.385,20526.0,000055
28,2017-02-17,9.405,9.262,9.508,9.262,48447.0,000055
29,2017-02-20,9.262,9.32,9.346,9.236,28994.0,000055
30,2017-02-21,9.32,9.288,9.366,9.243,26478.0,000055
31,2017-02-22,9.256,9.178,9.288,9.055,82698.0,000055
32,2017-02-23,9.133,9.074,9.178,9.029,50917.0,000055
33,2017-02-24,9.087,9.327,9.327,9.023,49474.0,000055
34,2017-02-27,9.327,9.262,9.418,9.236,35838.0,000055
35,2017-02-28,9.23,9.204,9.295,9.146,26890.0,000055
36,2017-03-01,9.204,9.282,9.327,9.178,37393.0,000055
37,2017-03-02,9.249,9.489,9.508,9.217,68242.0,000055
38,2017-03-03,9.482,9.547,9.618,9.418,51528.0,000055
