,date,open,close,high,low,volume,code
0,2017-01-03,16.294,16.773,17.012,16.294,59642.0,002636
1,2017-01-04,16.633,18.188,18.437,16.633,172953.0,002636
2,2017-01-05,17.959,17.949,18.178,17.819,87393.0,002636
3,2017-01-06,17.939,17.68,18.208,17.65,47221.0,002636
4,2017-01-09,17.71,18.138,18.517,17.61,75468.0,002636
5,2017-01-10,18.098,18.009,18.128,17.799,41077.0,002636
6,2017-01-11,17.989,17.7,17.989,17.441,44452.0,002636
7,2017-01-12,17.749,17.311,17.899,17.241,30755.0,002636
8,2017-01-13,17.201,17.291,17.62,17.072,36166.0,002636
9,2017-01-16,17.271,16.962,17.939,15.607,84452.0,002636
10,2017-01-17,16.972,16.743,17.012,16.085,60798.0,002636
11,2017-01-18,17.54,17.341,17.939,17.271,87807.0,002636
12,2017-01-19,17.201,17.411,17.909,17.122,62878.0,002636
13,2017-01-20,17.241,17.949,18.108,17.241,85601.0,002636
14,2017-01-23,18.158,18.497,18.597,17.959,96080.0,002636
15,2017-01-24,18.447,18.318,18.467,18.088,61893.0,002636
16,2017-01-25,18.268,18.298,18.636,18.138,65016.0,002636
17,2017-01-26,18.298,18.328,18.437,18.188,31985.0,002636
18,2017-02-03,18.178,18.039,18.397,17.889,39022.0,002636
19,2017-02-06,17.939,18.806,18.836,17.929,94263.0,002636
20,2017-02-07,18.935,18.985,19.414,18.627,153554.0,002636
21,2017-02-08,18.935,19.244,19.334,18.816,97876.0,002636
22,2017-02-09,19.294,19.125,19.523,19.025,71863.0,002636
23,2017-02-10,19.015,19.284,19.713,18.985,119792.0,002636
24,2017-02-13,19.234,19.185,19.533,19.055,60100.0,002636
25,2017-02-14,19.234,19.185,19.334,18.955,66068.0,002636
26,2017-02-15,19.175,18.935,19.244,18.786,82526.0,002636
27,2017-02-16,18.985,19.015,19.244,18.706,69812.0,002636
28,2017-02-17,19.035,18.716,19.244,18.666,76071.0,002636
29,2017-02-20,18.756,19.364,19.434,18.656,92310.0,002636
30,2017-02-21,19.284,19.733,20.281,19.284,122783.0,002636
31,2017-02-22,19.783,19.763,19.812,19.454,70584.0,002636
32,2017-02-23,19.683,19.763,19.872,19.364,68651.0,002636
33,2017-02-24,19.773,19.882,20.58,19.743,119413.0,002636
34,2017-02-27,19.743,19.583,19.932,19.533,69914.0,002636
35,2017-02-28,19.553,20.231,20.41,19.533,106828.0,002636
36,2017-03-01,20.331,20.111,20.789,20.032,136750.0,002636
37,2017-03-02,20.311,20.351,20.5,20.062,78584.0,002636
38,2017-03-03,20.181,20.66,20.719,20.082,89220.0,002636
39,2017-03-06,20.779,21.138,21.656,20.55,131768.0,002636
40,2017-03-07,21.138,20.899,21.277,20.65,79697.0,002636
41,2017-03-08,21.048,20.64,21.048,20.291,73398.0,002636
42,2017-03-09,20.49,20.62,20.959,20.42,65095.0,002636
43,2017-03-10,20.5,20.53,20.959,20.241,92487.0,002636
44,2017-03-13,20.48,21.228,21.427,20.351,103060.0,002636
45,2017-03-14,21.277,20.46,21.417,20.43,87076.0,002636
46,2017-03-15,20.48,20.64,20.729,20.281,55355.0,002636
47,2017-03-16,20.64,21.048,21.178,20.47,96608.0,002636
48,2017-03-17,20.949,20.42,21.188,20.4,91360.0,002636
49,2017-03-20,20.43,19.364,20.6,19.045,161254.0,002636
50,2017-03-21,19.354,19.494,19.693,19.234,89141.0,002636
51,2017-03-22,19.464,19.603,19.713,19.224,66001.0,002636
52,2017-03-23,19.733,19.284,19.733,18.965,75805.0,002636
53,2017-03-24,19.284,19.513,19.653,18.916,99227.0,002636
54,2017-03-27,19.484,19.583,19.932,19.444,72844.0,002636
55,2017-03-28,19.573,19.135,19.583,19.115,59245.0,002636
56,2017-03-29,19.185,18.636,19.354,18.636,76701.0,002636
57,2017-03-30,19.115,19.005,19.314,18.816,117712.0,002636
58,2017-03-31,19.005,19.882,20.052,18.965,140458.0,002636
59,2017-04-05,19.753,20.44,20.779,19.733,122040.0,002636
60,2017-04-06,20.43,20.331,20.729,20.251,95929.0,002636
61,2017-04-07,20.241,20.281,20.52,20.151,72851.0,002636
62,2017-04-10,20.211,19.334,20.221,19.264,114598.0,002636
63,2017-04-11,19.185,19.025,19.434,18.357,110222.0,002636
64,2017-04-12,18.935,18.308,18.935,18.288,81077.0,002636
65,2017-04-13,18.337,18.507,18.935,18.268,57112.0,002636
66,2017-04-14,18.447,17.989,18.587,17.939,67289.0,002636
67,2017-04-17,17.909,18.088,18.198,17.61,54383.0,002636
68,2017-04-18,18.088,17.65,18.268,17.64,59127.0,002636
69,2017-04-19,17.61,17.251,17.74,17.022,73873.0,002636
70,2017-04-20,17.251,17.341,17.48,17.042,57569.0,002636
71,2017-04-21,17.391,17.431,17.51,17.301,51490.0,002636
72,2017-04-24,17.451,16.414,17.451,16.404,75567.0,002636
73,2017-04-25,16.484,16.743,16.823,16.265,46063.0,002636
74,2017-04-26,16.783,17.162,17.321,16.743,52251.0,002636
75,2017-04-27,17.122,17.67,17.67,16.813,72739.0,002636
76,2017-04-28,17.341,17.5,17.59,17.251,94052.0,002636
77,2017-05-02,17.49,17.5,17.839,17.411,95255.0,002636
78,2017-05-03,17.51,17.411,17.53,17.331,56221.0,002636
79,2017-05-04,17.391,17.441,17.72,17.371,75827.0,002636
80,2017-05-05,17.441,16.703,17.66,16.544,105225.0,002636
81,2017-05-08,16.643,16.972,17.291,16.544,68878.0,002636
82,2017-05-09,16.932,17.181,17.231,16.653,57914.0,002636
83,2017-05-10,17.162,16.763,17.381,16.713,57472.0,002636
84,2017-05-11,16.653,17.152,17.152,16.374,51935.0,002636
85,2017-05-12,17.082,17.391,17.421,17.052,61745.0,002636
86,2017-05-15,17.451,17.281,17.66,17.181,54912.0,002636
87,2017-05-16,17.271,18.019,18.019,16.813,115610.0,002636
88,2017-05-17,17.939,17.849,18.377,17.789,102354.0,002636
