,date,open,close,high,low,volume,code
0,2015-01-05,17.434,18.843,19.027,17.426,665253.0,600309
1,2015-01-06,18.698,19.155,19.891,18.498,546233.0,600309
2,2015-01-07,19.387,19.259,20.203,18.891,607734.0,600309
3,2015-01-08,19.539,19.435,19.851,18.859,433778.0,600309
4,2015-01-09,19.211,18.923,19.843,18.65,567608.0,600309
5,2015-01-12,18.578,19.515,19.651,18.394,445452.0,600309
6,2015-01-13,19.611,19.723,20.003,19.331,307004.0,600309
7,2015-01-14,19.659,18.883,19.819,18.61,293470.0,600309
8,2015-01-15,18.843,18.827,18.875,18.37,305893.0,600309
9,2015-01-16,18.939,19.339,19.411,18.795,281537.0,600309
10,2015-01-19,18.466,17.402,18.811,17.402,659659.0,600309
11,2015-01-20,17.626,17.938,18.402,17.41,417134.0,600309
12,2015-01-21,17.93,18.234,18.37,17.706,475559.0,600309
13,2015-01-22,18.314,18.202,18.354,17.938,319514.0,600309
14,2015-01-23,18.21,18.338,18.867,18.17,341312.0,600309
15,2015-01-26,18.362,18.098,18.402,17.53,428666.0,600309
16,2015-01-27,18.042,17.69,18.17,17.33,354112.0,600309
17,2015-01-28,17.562,17.818,17.85,17.21,449799.0,600309
18,2015-01-29,17.482,17.61,17.754,17.41,174096.0,600309
19,2015-01-30,17.658,17.386,17.786,17.338,168980.0,600309
20,2015-02-02,17.154,16.889,17.322,16.849,206480.0,600309
21,2015-02-03,16.962,17.53,17.65,16.962,236779.0,600309
22,2015-02-04,17.57,17.138,17.85,17.09,213854.0,600309
23,2015-02-05,17.402,16.913,17.49,16.785,248832.0,600309
24,2015-02-06,16.897,16.281,16.994,16.089,293245.0,600309
25,2015-02-09,16.233,16.425,16.545,16.169,141637.0,600309
26,2015-02-10,16.449,16.785,16.937,16.377,175788.0,600309
27,2015-02-11,16.905,16.665,16.937,16.609,113217.0,600309
28,2015-02-12,16.689,17.154,17.17,16.617,157392.0,600309
29,2015-02-13,17.154,17.298,17.674,17.098,255363.0,600309
30,2015-02-16,17.306,17.338,17.49,17.106,172832.0,600309
31,2015-02-17,17.378,17.226,17.45,17.186,157529.0,600309
32,2015-02-25,17.29,16.929,17.29,16.841,198764.0,600309
33,2015-02-26,16.921,17.226,17.234,16.825,223965.0,600309
34,2015-02-27,17.234,17.514,17.634,17.234,229102.0,600309
35,2015-03-02,17.842,18.314,18.41,17.554,425293.0,600309
36,2015-03-03,18.162,17.858,18.594,17.842,359552.0,600309
37,2015-03-04,17.93,17.978,18.034,17.698,253309.0,600309
38,2015-03-05,17.906,17.634,17.906,17.434,239467.0,600309
39,2015-03-06,17.642,17.93,18.162,17.522,231376.0,600309
40,2015-03-09,17.89,17.906,18.01,17.53,244605.0,600309
41,2015-03-10,17.866,17.962,18.21,17.866,190148.0,600309
42,2015-03-11,17.93,18.386,18.442,17.89,326782.0,600309
43,2015-03-12,18.418,18.258,18.522,18.09,213427.0,600309
44,2015-03-13,18.234,17.946,18.41,17.85,210492.0,600309
45,2015-03-16,18.01,18.266,18.274,17.93,324774.0,600309
46,2015-03-17,17.914,17.89,17.914,17.514,737816.0,600309
47,2015-03-18,17.85,18.29,18.33,17.77,584817.0,600309
48,2015-03-19,18.37,18.49,18.538,18.146,503339.0,600309
49,2015-03-20,18.57,18.442,18.771,18.258,484794.0,600309
50,2015-03-23,18.522,18.466,18.57,18.17,602957.0,600309
51,2015-03-24,18.458,18.042,18.458,17.93,644671.0,600309
52,2015-03-25,17.962,17.994,18.17,17.842,443295.0,600309
53,2015-03-26,17.93,18.274,18.346,17.722,481043.0,600309
54,2015-03-27,18.346,18.002,18.386,17.85,426845.03,600309
55,2015-03-30,18.05,19.147,19.251,17.93,989316.0,600309
56,2015-03-31,19.051,19.307,19.683,18.899,833811.0,600309
57,2015-04-01,19.211,19.347,19.547,19.107,476291.0,600309
58,2015-04-02,19.371,19.315,19.603,19.051,464251.0,600309
59,2015-04-03,19.251,19.483,19.507,19.051,492583.0,600309
60,2015-04-07,19.571,20.195,20.371,19.563,606916.0,600309
61,2015-04-08,20.331,19.747,20.355,19.307,572554.0,600309
62,2015-04-09,19.691,19.243,19.691,18.803,457476.0,600309
63,2015-04-10,18.602,19.387,19.467,18.426,711139.0,600309
64,2015-04-13,19.347,20.131,20.259,19.051,736174.0,600309
65,2015-04-14,20.011,20.371,20.564,19.867,639092.0,600309
66,2015-04-15,20.347,20.556,20.972,19.899,541937.0,600309
67,2015-04-16,20.411,21.068,21.252,20.115,433587.0,600309
68,2015-04-17,21.14,21.068,21.348,20.676,573333.0,600309
69,2015-04-20,20.996,20.203,20.996,20.091,534239.0,600309
70,2015-04-21,20.171,20.708,20.724,20.091,326400.0,600309
71,2015-04-22,20.748,21.028,21.156,20.572,360916.0,600309
