,code,name,c_name
0,600007,中国国贸,外资背景
1,600114,东睦股份,外资背景
2,600132,重庆啤酒,外资背景
3,600182,S佳通,外资背景
4,600595,中孚实业,外资背景
5,600641,万业企业,外资背景
6,600779,水井坊,外资背景
7,600801,华新水泥,外资背景
8,600819,耀皮玻璃,外资背景
9,000001,平安银行,外资背景
10,000005,世纪星源,外资背景
11,000541,佛山照明,外资背景
12,000608,阳光股份,外资背景
13,000659,*ST中富,外资背景
14,000869,张 裕Ａ,外资背景
15,000895,双汇发展,外资背景
16,000932,*ST华菱,外资背景
17,000935,四川双马,外资背景
18,002032,苏 泊 尔,外资背景
19,002047,宝鹰股份,外资背景
20,600023,浙能电力,核电核能
21,600089,特变电工,核电核能
22,600202,哈空调,核电核能
23,600226,瀚叶股份,核电核能
24,600269,赣粤高速,核电核能
25,600292,远达环保,核电核能
26,600307,酒钢宏兴,核电核能
27,600328,兰太实业,核电核能
28,600416,湘电股份,核电核能
29,600483,福能股份,核电核能
30,600516,方大炭素,核电核能
31,600550,保变电气,核电核能
32,600558,大西洋,核电核能
33,600622,光大嘉宝,核电核能
34,600642,申能股份,核电核能
35,600848,上海临港,核电核能
36,600875,东方电气,核电核能
37,600973,宝胜股份,核电核能
38,601106,*ST一重,核电核能
39,601179,中国西电,核电核能
40,601369,陕鼓动力,核电核能
41,601611,中国核建,核电核能
42,601727,上海电气,核电核能
43,601877,正泰电器,核电核能
44,601985,中国核电,核电核能
45,601991,大唐发电,核电核能
46,603100,川仪股份,核电核能
47,603169,兰石重装,核电核能
48,603308,应流股份,核电核能
49,603699,纽威股份,核电核能
50,000777,中核科技,核电核能
51,000825,太钢不锈,核电核能
52,000881,中广核技,核电核能
53,000883,湖北能源,核电核能
54,000899,赣能股份,核电核能
55,000922,*ST佳电,核电核能
56,000967,盈峰环境,核电核能
57,000969,安泰科技,核电核能
58,000993,闽东电力,核电核能
59,002011,盾安环境,核电核能
60,002058,威 尔 泰,核电核能
61,002130,沃尔核材,核电核能
62,002149,西部材料,核电核能
63,002167,东方锆业,核电核能
64,002212,南洋股份,核电核能
65,002227,奥 特 迅,核电核能
66,002248,*ST东数,核电核能
67,002255,海陆重工,核电核能
68,002266,浙富控股,核电核能
69,002276,万马股份,核电核能
70,002318,久立特材,核电核能
71,002364,中恒电气,核电核能
72,002366,台海核电,核电核能
73,002438,江苏神通,核电核能
74,002478,常宝股份,核电核能
75,002534,杭锅股份,核电核能
76,002564,天沃科技,核电核能
77,002665,首航节能,核电核能
78,300004,南风股份,核电核能
79,300084,海默科技,核电核能
80,300092,科新机电,核电核能
81,300153,科泰电源,核电核能
82,300185,通裕重工,核电核能
83,300411,金盾股份,核电核能
84,300489,中飞股份,核电核能
85,600209,罗顿发展,三沙概念
86,600515,海航基础,三沙概念
87,600759,洲际油气,三沙概念
88,600896,览海投资,三沙概念
89,601118,海南橡胶,三沙概念
90,000099,中信海直,三沙概念
91,000505,珠江控股,三沙概念
92,000566,海南海药,三沙概念
93,000567,海德股份,三沙概念
94,000613,*ST东海A,三沙概念
95,000691,亚太实业,三沙概念
96,000735,罗 牛 山,三沙概念
97,000886,海南高速,三沙概念
98,002320,海峡股份,三沙概念
99,002596,海南瑞泽,三沙概念
100,600071,凤凰光学,食品安全
101,600271,航天信息,食品安全
102,600288,大恒科技,食品安全
103,600602,云赛智联,食品安全
104,601933,永辉超市,食品安全
105,000061,农 产 品,食品安全
106,000530,大冷股份,食品安全
107,000701,厦门信达,食品安全
108,000997,新 大 陆,食品安全
109,002030,达安基因,食品安全
110,002161,远 望 谷,食品安全
111,002299,圣农发展,食品安全
112,002477,雏鹰农牧,食品安全
113,002512,达华智能,食品安全
114,002637,赞宇科技,食品安全
115,300012,华测检测,食品安全
116,300020,银江股份,食品安全
117,300165,天瑞仪器,食品安全
118,300203,聚光科技,食品安全
119,300260,新莱应材,食品安全
120,300271,华宇软件,食品安全
121,300306,远方信息,食品安全
122,600067,冠城大通,锂电池
123,600071,凤凰光学,锂电池
124,600076,康欣新材,锂电池
125,600096,云天化,锂电池
126,600110,诺德股份,锂电池
127,600111,北方稀土,锂电池
128,600135,乐凯胶片,锂电池
129,600139,西部资源,锂电池
130,600175,美都能源,锂电池
131,600192,长城电工,锂电池
132,600210,紫江企业,锂电池
133,600212,江泉实业,锂电池
134,600232,金鹰股份,锂电池
135,600241,时代万恒,锂电池
136,600255,梦舟股份,锂电池
137,600273,嘉化能源,锂电池
138,600336,澳柯玛,锂电池
139,600367,红星发展,锂电池
140,600390,五矿资本,锂电池
141,600405,动力源,锂电池
142,600470,六国化工,锂电池
143,600478,科力远,锂电池
144,600482,中国动力,锂电池
145,600499,科达洁能,锂电池
146,600522,中天科技,锂电池
147,600549,厦门钨业,锂电池
148,600580,卧龙电气,锂电池
149,600773,西藏城投,锂电池
150,600854,春兰股份,锂电池
151,600869,智慧能源,锂电池
152,600872,中炬高新,锂电池
153,600884,杉杉股份,锂电池
154,601012,隆基股份,锂电池
155,601168,西部矿业,锂电池
156,601311,骆驼股份,锂电池
157,603026,石大胜华,锂电池
158,603077,和邦生物,锂电池
159,000009,中国宝安,锂电池
160,000049,德赛电池,锂电池
161,000413,东旭光电,锂电池
162,000559,万向钱潮,锂电池
163,000571,新大洲Ａ,锂电池
164,000636,风华高科,锂电池
165,000733,振华科技,锂电池
166,000760,斯太尔,锂电池
167,000762,西藏矿业,锂电池
168,000839,中信国安,锂电池
169,000913,钱江摩托,锂电池
170,000962,东方钽业,锂电池
171,000969,安泰科技,锂电池
172,000973,佛塑科技,锂电池
173,002012,凯恩股份,锂电池
174,002045,国光电器,锂电池
175,002056,横店东磁,锂电池
176,002057,中钢天源,锂电池
177,002070,*ST众和,锂电池
178,002074,国轩高科,锂电池
179,002077,大港股份,锂电池
180,002080,中材科技,锂电池
181,002085,万丰奥威,锂电池
182,002091,江苏国泰,锂电池
183,002108,沧州明珠,锂电池
184,002121,科陆电子,锂电池
185,002139,拓邦股份,锂电池
186,002165,红 宝 丽,锂电池
187,002171,楚江新材,锂电池
188,002176,江特电机,锂电池
189,002190,成飞集成,锂电池
190,002192,融捷股份,锂电池
191,002206,海 利 得,锂电池
192,002240,威华股份,锂电池
193,002263,大 东 南,锂电池
194,002340,格林美,锂电池
195,002341,新纶科技,锂电池
196,002389,南洋科技,锂电池
197,002407,多氟多,锂电池
198,002411,必康股份,锂电池
199,002426,胜利精密,锂电池
200,002427,尤夫股份,锂电池
201,002455,百川股份,锂电池
202,002460,赣锋锂业,锂电池
203,002466,天齐锂业,锂电池
204,002491,通鼎互联,锂电池
205,002497,雅化集团,锂电池
206,002580,圣阳股份,锂电池
207,002594,比亚迪,锂电池
208,002617,露笑科技,锂电池
209,002631,德尔未来,锂电池
210,002632,道明光学,锂电池
211,002684,猛狮科技,锂电池
212,002709,天赐材料,锂电池
213,002723,金莱特,锂电池
214,002733,雄韬股份,锂电池
215,002759,天际股份,锂电池
216,300014,亿纬锂能,锂电池
217,300035,中科电气,锂电池
218,300037,新宙邦,锂电池
219,300068,南都电源,锂电池
220,300073,当升科技,锂电池
221,300080,易成新能,锂电池
222,600122,宏图高科,IPV6概念
223,600198,大唐电信,IPV6概念
224,600410,华胜天成,IPV6概念
225,600485,信威集团,IPV6概念
226,600498,烽火通信,IPV6概念
227,600728,佳都科技,IPV6概念
228,600770,综艺股份,IPV6概念
229,600797,浙大网新,IPV6概念
230,000063,中兴通讯,IPV6概念
231,000532,华金资本,IPV6概念
232,000851,高鸿股份,IPV6概念
233,000890,法 尔 胜,IPV6概念
234,000938,紫光股份,IPV6概念
235,002089,新 海 宜,IPV6概念
236,002095,生 意 宝,IPV6概念
237,002268,卫 士 通,IPV6概念
238,002315,焦点科技,IPV6概念
239,002396,星网锐捷,IPV6概念
240,002439,启明星辰,IPV6概念
241,002544,杰赛科技,IPV6概念
242,300017,网宿科技,IPV6概念
243,300047,天源迪科,IPV6概念
244,300051,三五互联,IPV6概念
245,300113,顺网科技,IPV6概念
246,600036,招商银行,前海概念
247,600067,冠城大通,前海概念
248,600570,恒生电子,前海概念
249,600999,招商证券,前海概念
250,000002,万 科Ａ,前海概念
251,000005,世纪星源,前海概念
252,000006,深振业Ａ,前海概念
253,000009,中国宝安,前海概念
254,000011,深物业A,前海概念
255,000012,南 玻Ａ,前海概念
256,000014,沙河股份,前海概念
257,000016,深康佳Ａ,前海概念
258,000020,深华发Ａ,前海概念
259,000023,深天地Ａ,前海概念
260,000024,招商地产,前海概念
261,000025,特 力Ａ,前海概念
262,000031,中粮地产,前海概念
263,000032,深桑达Ａ,前海概念
264,000033,新都退,前海概念
265,000036,华联控股,前海概念
266,000039,中集集团,前海概念
267,000042,中洲控股,前海概念
268,000046,泛海控股,前海概念
269,000069,华侨城Ａ,前海概念
270,000089,深圳机场,前海概念
271,000090,天健集团,前海概念
272,002138,顺络电子,前海概念
273,002168,深圳惠程,前海概念
274,002183,怡 亚 通,前海概念
275,002294,信立泰,前海概念
276,002336,人人乐,前海概念
277,002416,爱施德,前海概念
278,300037,新宙邦,前海概念
279,600059,古越龙山,O2O模式
280,600122,宏图高科,O2O模式
281,600138,中青旅,O2O模式
282,600177,雅戈尔,O2O模式
283,600251,冠农股份,O2O模式
284,600280,中央商场,O2O模式
285,600306,商业城,O2O模式
286,600319,亚星化学,O2O模式
287,600327,大东方,O2O模式
288,600436,片仔癀,O2O模式
289,600594,益佰制药,O2O模式
290,600640,号百控股,O2O模式
291,600645,中源协和,O2O模式
292,600729,重庆百货,O2O模式
293,600757,长江传媒,O2O模式
294,600827,百联股份,O2O模式
295,600859,王府井,O2O模式
296,600978,宜华生活,O2O模式
297,600998,九州通,O2O模式
298,601010,文峰股份,O2O模式
299,601801,皖新传媒,O2O模式
300,601933,永辉超市,O2O模式
301,603001,奥康国际,O2O模式
302,603008,喜临门,O2O模式
303,603369,今世缘,O2O模式
304,603558,健盛集团,O2O模式
305,603898,好莱客,O2O模式
306,000100,TCL 集团,O2O模式
307,000529,广弘控股,O2O模式
308,000564,供销大集,O2O模式
309,000759,中百集团,O2O模式
310,000785,武汉中商,O2O模式
311,000826,启迪桑德,O2O模式
312,000861,海印股份,O2O模式
313,000882,华联股份,O2O模式
314,000887,中鼎股份,O2O模式
315,002005,德豪润达,O2O模式
316,002024,苏宁云商,O2O模式
317,002029,七 匹 狼,O2O模式
318,002069,獐子岛,O2O模式
319,002081,金 螳 螂,O2O模式
320,002183,怡 亚 通,O2O模式
321,002215,诺 普 信,O2O模式
322,002251,步 步 高,O2O模式
323,002264,新 华 都,O2O模式
324,002269,美邦服饰,O2O模式
325,002271,东方雨虹,O2O模式
326,002277,友阿股份,O2O模式
327,002291,星期六,O2O模式
328,002293,罗莱生活,O2O模式
329,002310,东方园林,O2O模式
330,002327,富安娜,O2O模式
331,002344,海宁皮城,O2O模式
332,002345,潮宏基,O2O模式
333,002397,梦洁股份,O2O模式
334,002419,天虹股份,O2O模式
335,002425,凯撒文化,O2O模式
336,002444,巨星科技,O2O模式
337,002477,雏鹰农牧,O2O模式
338,002488,金固股份,O2O模式
339,002503,搜于特,O2O模式
340,002538,司尔特,O2O模式
341,002561,徐家汇,O2O模式
342,002563,森马服饰,O2O模式
343,002607,亚夏汽车,O2O模式
344,002656,摩登大道,O2O模式
345,002697,红旗连锁,O2O模式
346,300005,探路者,O2O模式
347,300027,华谊兄弟,O2O模式
348,300085,银之杰,O2O模式
349,300131,英唐智控,O2O模式
350,300177,中海达,O2O模式
351,300205,天喻信息,O2O模式
352,300220,金运激光,O2O模式
353,300232,洲明科技,O2O模式
354,300244,迪安诊断,O2O模式
355,300267,尔康制药,O2O模式
356,600143,金发科技,碳纤维
357,600146,商赢环球,碳纤维
358,600346,恒力股份,碳纤维
359,600458,时代新材,碳纤维
360,600516,方大炭素,碳纤维
361,600688,上海石化,碳纤维
362,600869,智慧能源,碳纤维
363,601208,东材科技,碳纤维
364,603077,和邦生物,碳纤维
365,000420,吉林化纤,碳纤维
366,000687,华讯方舟,碳纤维
367,000928,中钢国际,碳纤维
368,002006,精功科技,碳纤维
369,002019,亿帆医药,碳纤维
370,002048,宁波华翔,碳纤维
371,002168,深圳惠程,碳纤维
372,002254,泰和新材,碳纤维
373,002297,博云新材,碳纤维
374,300035,中科电气,碳纤维
375,300095,华伍股份,碳纤维
376,600017,日照港,日韩贸易
377,600060,海信电器,日韩贸易
378,600190,锦州港,日韩贸易
379,600229,城市传媒,日韩贸易
380,600336,澳柯玛,日韩贸易
381,600690,青岛海尔,日韩贸易
382,600735,新华锦,日韩贸易
383,601000,唐山港,日韩贸易
384,601008,连云港,日韩贸易
385,000416,民生控股,日韩贸易
386,000599,青岛双星,日韩贸易
387,000739,普洛药业,日韩贸易
388,002073,软控股份,日韩贸易
389,002094,青岛金王,日韩贸易
390,002498,汉缆股份,日韩贸易
391,002537,海联金汇,日韩贸易
392,002545,东方铁塔,日韩贸易
393,300001,特锐德,日韩贸易
394,300110,华仁药业,日韩贸易
395,300183,东软载波,日韩贸易
396,300208,恒顺众昇,日韩贸易
397,600096,云天化,聚氨酯
398,600230,沧州大化,聚氨酯
399,600299,安迪苏,聚氨酯
400,600309,万华化学,聚氨酯
401,600339,中油工程,聚氨酯
402,600426,华鲁恒升,聚氨酯
403,600618,氯碱化工,聚氨酯
404,600810,神马股份,聚氨酯
405,601678,滨化股份,聚氨酯
406,000584,哈工智能,聚氨酯
407,000611,天首发展,聚氨酯
408,000755,*ST三维,聚氨酯
409,000818,方大化工,聚氨酯
410,000912,泸天化,聚氨酯
411,000949,新乡化纤,聚氨酯
412,000973,佛塑科技,聚氨酯
413,002014,永新股份,聚氨酯
414,002061,江山化工,聚氨酯
415,002064,华峰氨纶,聚氨酯
416,002165,红 宝 丽,聚氨酯
417,002246,北化股份,聚氨酯
418,002254,泰和新材,聚氨酯
419,002408,齐翔腾达,聚氨酯
420,002409,雅克科技,聚氨酯
421,300343,联创互联,聚氨酯
422,600089,特变电工,多晶硅
423,600131,岷江水电,多晶硅
424,600151,航天机电,多晶硅
425,600206,有研新材,多晶硅
426,600220,江苏阳光,多晶硅
427,600295,鄂尔多斯,多晶硅
428,600438,通威股份,多晶硅
429,600550,保变电气,多晶硅
430,600644,乐山电力,多晶硅
431,601012,隆基股份,多晶硅
432,000012,南 玻Ａ,多晶硅
433,002006,精功科技,多晶硅
434,002011,盾安环境,多晶硅
435,002083,孚日股份,多晶硅
436,002218,拓日新能,多晶硅
437,002506,协鑫集成,多晶硅
438,300029,天龙光电,多晶硅
439,300316,晶盛机电,多晶硅
440,600082,海泰发展,天津自贸
441,600225,*ST松江,天津自贸
442,600717,天津港,天津自贸
443,600751,天海投资,天津自贸
444,600821,津劝业,天津自贸
445,000695,滨海能源,天津自贸
446,000897,津滨发展,天津自贸
447,000965,天保基建,天津自贸
448,002510,天汽模,天津自贸
449,600127,金健米业,基因测序
450,600645,中源协和,基因测序
451,600993,马应龙,基因测序
452,002022,科华生物,基因测序
453,002030,达安基因,基因测序
454,002118,紫鑫药业,基因测序
455,002642,荣之联,基因测序
456,300216,千山药机,基因测序
457,300244,迪安诊断,基因测序
458,300289,利德曼,基因测序
459,600247,ST成城,资产注入
460,600269,赣粤高速,资产注入
461,600271,航天信息,资产注入
462,600277,亿利洁能,资产注入
463,600295,鄂尔多斯,资产注入
464,600362,江西铜业,资产注入
465,600390,五矿资本,资产注入
466,600393,粤泰股份,资产注入
467,600456,宝钛股份,资产注入
468,600497,驰宏锌锗,资产注入
469,600507,方大特钢,资产注入
470,600528,中铁工业,资产注入
471,600547,山东黄金,资产注入
472,600572,康恩贝,资产注入
473,600577,精达股份,资产注入
474,600582,天地科技,资产注入
475,600585,海螺水泥,资产注入
476,600586,金晶科技,资产注入
477,600607,上实医药,资产注入
478,600611,大众交通,资产注入
479,600614,鹏起科技,资产注入
480,600662,强生控股,资产注入
481,600673,东阳光科,资产注入
482,600676,交运股份,资产注入
483,600677,航天通信,资产注入
484,600690,青岛海尔,资产注入
485,600708,光明地产,资产注入
486,600725,ST云维,资产注入
487,600726,华电能源,资产注入
488,600738,兰州民百,资产注入
489,600787,中储股份,资产注入
490,600791,京能置业,资产注入
491,600807,天业股份,资产注入
492,600811,东方集团,资产注入
493,600820,隧道股份,资产注入
494,600831,广电网络,资产注入
495,600836,界龙实业,资产注入
496,600855,航天长峰,资产注入
497,600886,国投电力,资产注入
498,600896,览海投资,资产注入
499,600961,株冶集团,资产注入
500,600963,岳阳林纸,资产注入
501,601669,中国电建,资产注入
502,000024,招商地产,资产注入
503,000400,许继电气,资产注入
504,000564,供销大集,资产注入
505,000600,建投能源,资产注入
506,000608,阳光股份,资产注入
507,000698,沈阳化工,资产注入
508,000917,电广传媒,资产注入
509,002171,楚江新材,资产注入
510,600012,皖通高速,皖江区域
511,600063,皖维高新,皖江区域
512,600218,全柴动力,皖江区域
513,600237,铜峰电子,皖江区域
514,600255,梦舟股份,皖江区域
515,600318,新力金融,皖江区域
516,600375,华菱星马,皖江区域
517,600418,江淮汽车,皖江区域
518,600444,国机通用,皖江区域
519,600470,六国化工,皖江区域
520,600496,精工钢构,皖江区域
521,600520,文一科技,皖江区域
522,600551,时代出版,皖江区域
523,600567,山鹰纸业,皖江区域
524,600575,皖江物流,皖江区域
525,600577,精达股份,皖江区域
526,600585,海螺水泥,皖江区域
527,600761,安徽合力,皖江区域
528,600808,马钢股份,皖江区域
529,600983,惠而浦,皖江区域
530,600985,雷鸣科化,皖江区域
531,600990,四创电子,皖江区域
532,601801,皖新传媒,皖江区域
533,000153,丰原药业,皖江区域
534,000417,合肥百货,皖江区域
535,000521,美菱电器,皖江区域
536,000543,皖能电力,皖江区域
537,000619,海螺型材,皖江区域
538,000630,铜陵有色,皖江区域
539,000713,丰乐种业,皖江区域
540,000728,国元证券,皖江区域
541,000850,华茂股份,皖江区域
542,000859,国风塑业,皖江区域
543,000868,安凯客车,皖江区域
544,000887,中鼎股份,皖江区域
545,000979,中弘股份,皖江区域
546,000980,众泰汽车,皖江区域
547,002018,华信国际,皖江区域
548,002057,中钢天源,皖江区域
549,002136,安 纳 达,皖江区域
550,002140,东华科技,皖江区域
551,002147,新光圆成,皖江区域
552,002171,楚江新材,皖江区域
553,002208,合肥城建,皖江区域
554,002226,江南化工,皖江区域
555,002230,科大讯飞,皖江区域
556,002298,中电鑫龙,皖江区域
557,002331,皖通科技,皖江区域
558,002347,泰尔股份,皖江区域
559,002352,顺丰控股,皖江区域
560,002361,神剑股份,皖江区域
561,002538,司尔特,皖江区域
562,002541,鸿路钢构,皖江区域
563,002555,三七互娱,皖江区域
564,002556,辉隆股份,皖江区域
565,002557,洽洽食品,皖江区域
566,002571,*ST德力,皖江区域
567,002597,金禾实业,皖江区域
568,002607,亚夏汽车,皖江区域
569,300009,安科生物,皖江区域
570,300087,荃银高科,皖江区域
571,300088,长信科技,皖江区域
572,300090,盛运环保,皖江区域
573,300218,安利股份,皖江区域
574,300247,乐金健康,皖江区域
575,300274,阳光电源,皖江区域
576,600054,黄山旅游,含B股
577,600094,大名城,含B股
578,600190,锦州港,含B股
579,600221,海航控股,含B股
580,600272,开开实业,含B股
581,600295,鄂尔多斯,含B股
582,600320,振华重工,含B股
583,600555,海航创新,含B股
584,600602,云赛智联,含B股
585,600604,市北高新,含B股
586,600610,中毅达,含B股
587,600611,大众交通,含B股
588,600612,老凤祥,含B股
589,600613,神奇制药,含B股
590,600614,鹏起科技,含B股
591,600617,国新能源,含B股
592,600618,氯碱化工,含B股
593,600619,海立股份,含B股
594,600623,华谊集团,含B股
595,600639,浦东金桥,含B股
596,600648,外高桥,含B股
597,600650,锦江投资,含B股
598,600663,陆家嘴,含B股
599,600679,上海凤凰,含B股
600,600680,*ST上普,含B股
601,600689,上海三毛,含B股
602,600695,绿庭投资,含B股
603,600698,湖南天雁,含B股
604,600726,华电能源,含B股
605,600751,天海投资,含B股
606,600754,锦江股份,含B股
607,600776,东方通信,含B股
608,600801,华新水泥,含B股
609,600818,中路股份,含B股
610,600819,耀皮玻璃,含B股
611,600822,上海物贸,含B股
612,600827,百联股份,含B股
613,600835,上海机电,含B股
614,600841,上柴股份,含B股
615,600843,上工申贝,含B股
616,600844,*ST丹科,含B股
617,600845,宝信软件,含B股
618,600848,上海临港,含B股
619,600851,海欣股份,含B股
620,000011,深物业A,含B股
621,000012,南 玻Ａ,含B股
622,000016,深康佳Ａ,含B股
623,000017,深中华A,含B股
624,000018,神州长城,含B股
625,000019,深深宝Ａ,含B股
626,000020,深华发Ａ,含B股
627,000022,深赤湾Ａ,含B股
628,000025,特 力Ａ,含B股
629,000026,飞亚达Ａ,含B股
630,000028,国药一致,含B股
631,000029,深深房Ａ,含B股
632,000030,富奥股份,含B股
633,000037,深南电A,含B股
634,000045,深纺织Ａ,含B股
635,000055,方大集团,含B股
636,000056,皇庭国际,含B股
637,000058,深 赛 格,含B股
638,000413,东旭光电,含B股
639,000418,小天鹅Ａ,含B股
640,000429,粤高速Ａ,含B股
641,000488,晨鸣纸业,含B股
642,000505,珠江控股,含B股
643,000521,美菱电器,含B股
644,000530,大冷股份,含B股
645,000539,粤电力Ａ,含B股
646,000541,佛山照明,含B股
647,000550,江铃汽车,含B股
648,000553,沙隆达Ａ,含B股
649,000570,苏常柴Ａ,含B股
650,000581,威孚高科,含B股
651,000596,古井贡酒,含B股
652,000613,*ST东海A,含B股
653,000625,长安汽车,含B股
654,000725,京东方Ａ,含B股
655,000726,鲁 泰Ａ,含B股
656,000761,本钢板材,含B股
657,000869,张 裕Ａ,含B股
658,600187,国中水务,空气治理
659,600292,远达环保,空气治理
660,600388,龙净环保,空气治理
661,600405,动力源,空气治理
662,600459,贵研铂业,空气治理
663,600499,科达洁能,空气治理
664,600526,菲达环保,空气治理
665,600630,龙头股份,空气治理
666,601908,京运通,空气治理
667,000005,世纪星源,空气治理
668,000425,徐工机械,空气治理
669,000551,创元科技,空气治理
670,000581,威孚高科,空气治理
671,000586,汇源通信,空气治理
672,000652,泰达股份,空气治理
673,000915,山大华特,空气治理
674,000925,众合科技,空气治理
675,002076,雪 莱 特,空气治理
676,002126,银轮股份,空气治理
677,002145,中核钛白,空气治理
678,002203,海亮股份,空气治理
679,002341,新纶科技,空气治理
680,002499,科林环保,空气治理
681,002549,凯美特气,空气治理
682,002573,清新环境,空气治理
683,002658,雪迪龙,空气治理
684,300007,汉威科技,空气治理
685,300012,华测检测,空气治理
686,300056,三维丝,空气治理
687,300072,三聚环保,空气治理
688,300090,盛运环保,空气治理
689,300105,龙源技术,空气治理
690,300137,先河环保,空气治理
691,300152,科融环境,空气治理
692,300156,神雾环保,空气治理
693,300165,天瑞仪器,空气治理
694,300172,中电环保,空气治理
695,300187,永清环保,空气治理
696,300203,聚光科技,空气治理
697,300249,依米康,空气治理
698,300285,国瓷材料,空气治理
699,300385,雪浪环境,空气治理
700,600004,白云机场,整体上市
701,600009,上海机场,整体上市
702,600010,包钢股份,整体上市
703,600011,华能国际,整体上市
704,600018,上港集团,整体上市
705,600019,宝钢股份,整体上市
706,600027,华电国际,整体上市
707,600031,三一重工,整体上市
708,600038,中直股份,整体上市
709,600068,葛洲坝,整体上市
710,600087,退市长油,整体上市
711,600104,上汽集团,整体上市
712,600115,东方航空,整体上市
713,600118,中国卫星,整体上市
714,600139,西部资源,整体上市
715,600362,江西铜业,整体上市
716,600393,粤泰股份,整体上市
717,600428,中远海特,整体上市
718,600478,科力远,整体上市
719,600500,中化国际,整体上市
720,600507,方大特钢,整体上市
721,600508,上海能源,整体上市
722,600523,贵航股份,整体上市
723,600611,大众交通,整体上市
724,600662,强生控股,整体上市
725,600676,交运股份,整体上市
726,600717,天津港,整体上市
727,600718,东软集团,整体上市
728,600719,大连热电,整体上市
729,600770,综艺股份,整体上市
730,600782,新钢股份,整体上市
731,600787,中储股份,整体上市
732,600795,国电电力,整体上市
733,600811,东方集团,整体上市
734,600832,东方明珠,整体上市
735,600850,华东电脑,整体上市
736,600855,航天长峰,整体上市
737,600875,东方电气,整体上市
738,600879,航天电子,整体上市
739,600895,张江高科,整体上市
740,600900,长江电力,整体上市
741,600980,北矿科技,整体上市
742,600990,四创电子,整体上市
743,000027,深圳能源,整体上市
744,000031,中粮地产,整体上市
745,000046,泛海控股,整体上市
746,000069,华侨城Ａ,整体上市
747,000089,深圳机场,整体上市
748,000157,中联重科,整体上市
749,000333,美的集团,整体上市
750,000520,长航凤凰,整体上市
751,000629,*ST钒钛,整体上市
752,000719,大地传媒,整体上市
753,000723,美锦能源,整体上市
754,000758,中色股份,整体上市
755,000761,本钢板材,整体上市
756,000768,中航飞机,整体上市
757,000777,中核科技,整体上市
758,000789,万年青,整体上市
759,000798,中水渔业,整体上市
760,000800,一汽轿车,整体上市
761,000825,太钢不锈,整体上市
762,000837,秦川机床,整体上市
763,000878,云南铜业,整体上市
764,000912,泸天化,整体上市
765,000930,中粮生化,整体上市
766,000951,中国重汽,整体上市
767,002046,轴研科技,整体上市
768,002171,楚江新材,整体上市
769,002268,卫 士 通,整体上市
770,002368,太极股份,整体上市
771,002415,海康威视,整体上市
772,600012,皖通高速,金融改革
773,600064,南京高科,金融改革
774,600070,浙江富润,金融改革
775,600095,哈高科,金融改革
776,600113,浙江东日,金融改革
777,600119,长江投资,金融改革
778,600120,浙江东方,金融改革
779,600143,金发科技,金融改革
780,600208,新湖中宝,金融改革
781,600211,西藏药业,金融改革
782,600237,铜峰电子,金融改革
783,600305,恒顺醋业,金融改革
784,600327,大东方,金融改革
785,600330,天通股份,金融改革
786,600400,红豆股份,金融改革
787,600415,小商品城,金融改革
788,600491,龙元建设,金融改革
789,600527,江南高纤,金融改革
790,600533,栖霞建设,金融改革
791,600535,天士力,金融改革
792,600572,康恩贝,金融改革
793,600596,新安股份,金融改革
794,600606,绿地控股,金融改革
795,600611,大众交通,金融改革
796,600614,鹏起科技,金融改革
797,600679,上海凤凰,金融改革
798,600728,佳都科技,金融改革
799,600767,*ST运盛,金融改革
800,600773,西藏城投,金融改革
801,600777,新潮能源,金融改革
802,600784,鲁银投资,金融改革
803,600787,中储股份,金融改革
804,600830,香溢融通,金融改革
805,600851,海欣股份,金融改革
806,600872,中炬高新,金融改革
807,601515,东风股份,金融改革
808,601567,三星医疗,金融改革
809,601678,滨化股份,金融改革
810,000058,深 赛 格,金融改革
811,000061,农 产 品,金融改革
812,000415,渤海金控,金融改革
813,000419,通程控股,金融改革
814,000421,南京公用,金融改革
815,000592,平潭发展,金融改革
816,000626,远大控股,金融改革
817,000735,罗 牛 山,金融改革
818,000828,东莞控股,金融改革
819,000900,现代投资,金融改革
820,002120,韵达股份,金融改革
821,002126,银轮股份,金融改革
822,002131,利欧股份,金融改革
823,002133,广宇集团,金融改革
824,002178,延华智能,金融改革
825,002183,怡 亚 通,金融改革
826,002245,澳洋顺昌,金融改革
827,002250,联化科技,金融改革
828,002277,友阿股份,金融改革
829,002285,世联行,金融改革
830,002344,海宁皮城,金融改革
831,002404,嘉欣丝绸,金融改革
832,002418,康盛股份,金融改革
833,002522,浙江众成,金融改革
834,002552,宝鼎科技,金融改革
835,002560,通达股份,金融改革
836,002575,群兴玩具,金融改革
837,002600,江粉磁材,金融改革
838,002615,哈尔斯,金融改革
839,002624,完美世界,金融改革
840,002634,棒杰股份,金融改革
841,002653,海思科,金融改革
842,300079,数码科技,金融改革
843,300178,腾邦国际,金融改革
844,600161,天坛生物,本月解禁
845,600166,福田汽车,本月解禁
846,600184,光电股份,本月解禁
847,600242,中昌数据,本月解禁
848,600597,光明乳业,本月解禁
849,600612,老凤祥,本月解禁
850,600681,百川能源,本月解禁
851,600760,中航黑豹,本月解禁
852,600869,智慧能源,本月解禁
853,601018,宁波港,本月解禁
854,601339,百隆东方,本月解禁
