,date,open,close,high,low,volume,code
0,2017-01-03,6.548,6.645,6.693,6.529,127447.0,600507
1,2017-01-04,6.654,6.732,6.751,6.587,147151.0,600507
2,2017-01-05,6.712,6.722,6.828,6.674,125948.0,600507
3,2017-01-06,6.712,6.645,6.77,6.606,134244.0,600507
4,2017-01-09,6.616,6.703,6.712,6.529,126028.0,600507
5,2017-01-10,6.712,7.108,7.292,6.664,467664.0,600507
6,2017-01-11,7.05,7.379,7.562,7.012,445818.0,600507
7,2017-01-12,7.292,7.253,7.514,7.118,252340.0,600507
8,2017-01-13,7.186,6.963,7.234,6.954,145708.0,600507
9,2017-01-16,6.973,7.147,7.408,6.548,291666.0,600507
10,2017-01-17,7.021,7.128,7.186,6.799,194467.0,600507
11,2017-01-18,7.06,7.842,7.842,7.002,463239.0,600507
12,2017-01-19,7.92,7.562,7.997,7.543,461577.0,600507
13,2017-01-20,7.485,7.64,7.852,7.475,356748.0,600507
14,2017-01-23,7.543,7.833,7.997,7.543,297410.0,600507
15,2017-01-24,7.755,7.92,8.287,7.746,368339.0,600507
16,2017-01-25,7.852,7.697,7.871,7.649,234691.0,600507
17,2017-01-26,7.755,7.968,8.103,7.746,272751.0,600507
18,2017-02-03,7.891,7.842,7.968,7.688,208196.0,600507
19,2017-02-06,7.794,7.582,7.804,7.485,350108.0,600507
20,2017-02-07,7.553,7.669,7.678,7.514,222059.0,600507
21,2017-02-08,7.63,7.62,7.659,7.524,213848.0,600507
22,2017-02-09,7.62,7.669,7.871,7.533,510316.0,600507
23,2017-02-10,7.63,8.036,8.18,7.591,664404.0,600507
24,2017-02-13,7.92,8.151,8.2,7.833,443798.0,600507
25,2017-02-14,8.074,8.113,8.345,8.016,377379.0,600507
26,2017-02-15,8.026,7.794,8.093,7.726,341775.0,600507
27,2017-02-16,7.804,7.804,7.871,7.736,202942.0,600507
28,2017-02-17,7.775,7.678,7.842,7.582,191652.0,600507
29,2017-02-20,7.707,7.862,7.968,7.688,286629.0,600507
30,2017-02-21,7.929,7.823,8.064,7.784,257949.0,600507
31,2017-02-22,7.784,8.093,8.113,7.736,397358.0,600507
32,2017-02-23,8.036,7.842,8.055,7.755,293275.0,600507
33,2017-02-24,7.784,7.784,7.842,7.649,195700.0,600507
34,2017-02-27,7.823,7.572,7.842,7.533,251057.0,600507
35,2017-02-28,7.582,7.495,7.62,7.437,180223.0,600507
36,2017-03-01,7.495,7.533,7.601,7.408,164890.0,600507
37,2017-03-02,7.562,7.485,7.659,7.466,136998.0,600507
38,2017-03-03,7.466,7.359,7.466,7.301,161319.0,600507
39,2017-03-06,7.321,7.417,7.427,7.321,117875.0,600507
40,2017-03-07,7.417,7.485,7.524,7.379,123864.0,600507
41,2017-03-08,7.466,7.388,7.533,7.359,109011.0,600507
42,2017-03-09,7.33,7.205,7.35,7.118,188852.0,600507
43,2017-03-10,7.186,7.244,7.321,7.186,115074.0,600507
44,2017-03-13,7.215,7.408,7.417,7.079,149854.0,600507
45,2017-03-14,7.379,7.408,7.562,7.34,130321.0,600507
46,2017-03-15,7.408,7.446,7.504,7.398,108814.0,600507
47,2017-03-16,7.466,7.485,7.524,7.417,88548.0,600507
48,2017-03-17,7.485,7.273,7.485,7.263,115857.0,600507
49,2017-03-20,7.359,7.311,7.398,7.244,76313.0,600507
50,2017-03-21,7.311,7.205,7.321,7.118,123826.0,600507
51,2017-03-22,7.147,6.954,7.195,6.944,209964.0,600507
52,2017-03-23,6.954,6.896,7.031,6.78,181967.0,600507
53,2017-03-24,6.877,6.944,6.963,6.799,153871.0,600507
54,2017-03-27,6.925,6.896,6.954,6.867,97938.0,600507
55,2017-03-28,6.886,6.934,6.954,6.877,84300.0,600507
56,2017-03-29,6.954,7.021,7.079,6.915,123308.0,600507
57,2017-03-30,7.021,6.896,7.128,6.857,154318.0,600507
58,2017-03-31,6.906,7.021,7.128,6.799,160940.0,600507
59,2017-04-05,7.06,7.128,7.137,7.002,235533.0,600507
60,2017-04-06,7.157,7.099,7.157,7.079,126953.0,600507
61,2017-04-07,7.06,6.934,7.07,6.915,178361.0,600507
62,2017-04-10,6.886,6.944,6.983,6.877,125698.0,600507
63,2017-04-11,6.877,7.021,7.031,6.867,136877.0,600507
64,2017-04-12,7.002,6.915,7.012,6.896,118527.0,600507
65,2017-04-13,6.925,6.906,6.963,6.877,74230.0,600507
66,2017-04-14,6.877,6.809,6.934,6.799,89028.0,600507
67,2017-04-17,6.828,6.548,6.838,6.51,156401.0,600507
68,2017-04-18,6.558,6.384,6.558,6.384,137036.0,600507
69,2017-04-19,6.326,6.22,6.355,6.133,150492.0,600507
70,2017-04-20,6.229,6.326,6.326,6.22,107946.0,600507
71,2017-04-21,6.403,6.635,6.654,6.403,232866.0,600507
72,2017-04-24,6.577,6.645,6.712,6.278,213044.0,600507
73,2017-04-25,6.596,6.539,6.683,6.481,150008.0,600507
74,2017-04-26,6.529,6.5,6.558,6.471,95841.0,600507
75,2017-04-27,6.529,6.461,6.529,6.316,123012.0,600507
76,2017-04-28,6.471,6.693,6.703,6.452,211251.0,600507
77,2017-05-02,6.683,6.78,6.867,6.635,198231.0,600507
78,2017-05-03,6.799,6.79,6.877,6.732,103403.0,600507
79,2017-05-04,6.751,6.645,6.751,6.625,123376.0,600507
80,2017-05-05,6.625,6.5,6.635,6.481,125329.0,600507
81,2017-05-08,6.51,6.413,6.616,6.394,120978.0,600507
82,2017-05-09,6.403,6.461,6.461,6.355,94064.0,600507
83,2017-05-10,6.423,6.365,6.519,6.365,85985.0,600507
84,2017-05-11,6.307,6.336,6.365,6.152,106595.0,600507
85,2017-05-12,6.326,6.452,6.49,6.258,83247.0,600507
86,2017-05-15,6.452,6.452,6.51,6.423,55596.0,600507
87,2017-05-16,6.432,6.606,6.616,6.316,103700.0,600507
88,2017-05-17,6.616,6.625,6.722,6.577,129569.0,600507
