,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
0,300696,N爱乐达,航空,四川,30.9,0.17,0.69,37354.26,18442.07,14180.12,14726.65,2.14,0.521,5.95,5.42,20170822,9456.8,1.37,0.0,0.0,74.23,56.41,34504
1,603976,N正川,医疗保健,重庆,26.23,0.27,1.08,67196.45,33783.23,29385.3,26903.93,2.49,0.393,6.55,3.15,20170822,15434.8,1.43,0.0,0.0,31.98,16.32,29235
2,300693,N盛弘,电气设备,深圳,29.86,0.23,0.91,48484.3,46361.6,1271.91,7639.62,0.84,0.348,3.98,5.21,20170822,11718.26,1.28,0.0,0.0,50.01,13.38,46482
3,2488,金固股份,汽车配件,浙江,0.0,3.85,6.72,667188.88,440064.59,110180.65,333892.13,4.97,-0.12,5.96,1.97,20101021,-6892.0,-0.1,20.74,-43.85,16.23,-4.98,59894
4,2738,中矿资源,建筑施工,北京,119.54,1.03,1.92,100497.74,70570.61,19990.67,25917.07,1.35,0.098,3.31,7.1,20141230,38743.53,2.01,85.34,13.1,32.12,9.39,17145
5,2824,和胜股份,铝,广东,56.71,0.45,1.8,82303.56,54008.41,20813.48,38775.05,2.15,0.104,3.95,5.98,20170112,17996.76,1.0,0.0,0.0,21.45,9.96,23742
6,601326,秦港股份,港口,河北,22.37,5.58,55.87,2604904.25,378642.06,1140481.38,450637.81,0.81,0.11,2.4,2.06,20170816,144972.61,0.26,0.0,0.0,38.15,18.18,423429
7,2037,久联发展,化工原料,贵州,195.75,3.27,3.27,701940.38,404118.75,115453.55,62000.44,1.89,0.02,6.19,2.5,20040908,86644.3,2.65,47.29,125.62,23.39,0.93,16619
8,2891,中宠股份,饲料,山东,28.5,0.25,1.0,66518.75,38818.45,16830.4,10841.17,1.08,0.43,4.6,5.32,20170821,14454.72,1.45,0.0,0.0,27.19,9.21,50740
9,603668,天马科技,饲料,福建,49.46,0.74,2.97,137439.97,98873.75,21592.7,17778.48,0.6,0.157,2.6,5.95,20170117,24450.73,0.82,27.03,30.91,24.31,10.52,23497
10,300688,创业黑马,综合类,北京,73.89,0.17,0.68,25834.39,24320.26,377.81,8040.6,1.18,0.225,3.76,8.84,20170810,5615.93,0.83,0.0,0.0,60.72,21.04,34007
11,603985,恒润股份,钢加工,江苏,29.98,0.2,0.8,95272.86,55075.63,28538.02,13764.65,1.72,0.38,7.65,5.96,20170505,25272.65,3.16,0.0,0.0,37.5,17.22,18591
12,2868,绿康生化,农业综合,福建,35.82,0.3,1.2,70892.21,44968.76,20175.85,37592.82,3.13,0.49,5.47,5.1,20170503,13327.25,1.11,0.0,0.0,42.97,25.1,24510
13,603298,杭叉集团,专用机械,浙江,27.63,0.87,6.19,500162.31,401005.81,56553.76,95916.55,1.55,0.191,5.37,3.93,20161227,150282.13,2.43,0.0,0.0,20.31,7.38,45225
14,300675,建科院,建筑施工,深圳,633.34,0.37,1.47,56403.58,32454.31,7030.62,5581.03,0.38,0.022,2.62,10.87,20170719,11284.71,0.77,0.0,0.0,33.37,2.32,71425
15,300685,艾德生物,生物制药,福建,68.84,0.2,0.8,40110.23,25382.92,0.0,0.0,0.0,0.551,5.87,12.93,20170802,0.0,0.0,0.0,0.0,0.0,29.65,40009
16,300690,双一科技,矿物制品,山东,46.43,0.17,0.69,53612.11,0.0,0.0,0.0,0.0,0.338,6.97,9.0,20170808,0.0,0.0,0.0,0.0,0.0,23.63,34717
17,603129,春风动力,摩托车,浙江,26.11,0.33,1.33,111927.35,85526.88,20898.36,20709.25,1.55,0.455,4.51,5.27,20170818,14453.17,1.08,0.0,0.0,34.02,7.32,34961
18,603776,永安行,公共交通,江苏,40.26,0.24,0.96,151001.23,80017.61,13221.05,18186.32,1.89,0.639,8.35,6.16,20170817,32058.58,3.34,0.0,0.0,28.31,12.93,25199
19,603721,中广天择,影视音像,湖南,22.41,0.25,1.0,45773.48,30982.33,2099.07,13756.8,1.38,0.442,5.03,3.94,20170811,15035.73,1.5,0.0,0.0,35.66,23.27,26418
20,2892,科力尔,电气设备,湖南,38.88,0.18,0.84,45364.44,27348.35,16422.97,10559.05,1.26,0.433,4.08,8.26,20170817,8897.21,1.06,0.0,0.0,28.04,12.92,37145
21,2116,中国海诚,建筑施工,上海,33.66,4.15,4.17,370945.91,332441.47,25511.42,10136.48,0.24,0.105,2.89,4.87,20070215,56779.53,1.36,-15.15,-9.7,9.28,4.41,22703
22,603602,纵横通信,通信设备,浙江,74.73,0.2,0.8,69733.24,68827.21,655.98,0.0,0.0,0.314,5.71,8.21,20170810,24770.73,3.1,0.0,0.0,23.11,9.98,18720
23,603799,华友钴业,小金属,浙江,41.4,2.71,5.93,1103506.5,606465.75,304168.19,296162.97,5.0,0.425,7.76,9.06,20150129,85166.43,1.44,66.01,820.97,31.05,14.4,44620
24,603909,合诚股份,建筑施工,福建,56.51,0.25,1.0,67443.52,51216.98,10664.87,21466.53,2.15,0.293,5.97,5.54,20160628,26433.23,2.64,26.83,10.9,41.63,18.8,14733
25,603978,深圳新星,铝,深圳,53.7,0.2,0.8,99147.65,48851.53,35915.6,12923.42,1.62,0.266,11.4,5.01,20170807,46184.55,5.77,0.0,0.0,21.34,11.35,18715
26,300678,中科信息,软件服务,四川,213.38,0.25,1.0,48932.25,35506.03,2012.85,12581.76,1.26,0.16,4.49,11.63,20170728,11183.57,1.12,0.0,0.0,37.67,14.78,51310
27,300689,澄天伟业,元器件,深圳,62.43,0.17,0.68,36321.92,14752.92,18403.65,5065.27,0.74,0.391,5.79,8.44,20170809,18854.15,2.77,0.0,0.0,35.38,19.42,34006
28,300691,联合光电,元器件,广东,37.6,0.21,0.86,78067.36,52743.8,0.0,0.0,0.0,0.596,6.86,6.53,20170811,0.0,0.0,0.0,0.0,23.31,13.09,44280
29,300038,梅泰诺,通信设备,北京,37.43,1.46,3.17,1044866.81,322160.88,51168.05,543626.25,17.13,0.69,19.61,2.11,20100108,50016.96,1.58,179.16,346.7,30.98,18.35,14843
30,601949,中国出版,出版业,北京,124.63,3.65,18.23,905038.19,638840.56,118981.7,38640.65,0.21,0.021,2.9,1.83,20170821,225878.27,1.24,0.0,0.0,30.95,2.24,330027
31,2600,江粉磁材,元器件,广东,99.74,13.28,23.54,1300496.13,792298.06,193265.05,372777.34,1.58,0.025,2.25,4.35,20110715,36696.82,0.16,115.27,679.13,10.13,1.69,95683
32,300229,拓尔思,软件服务,北京,202.57,4.37,4.72,208779.97,98838.63,17068.36,63341.67,1.34,0.036,3.5,4.13,20110615,54140.7,1.15,27.72,5.11,68.04,5.35,36923
33,600050,中国联通,电信运营,上海,123.08,211.97,211.97,59819756.0,9591155.0,36051160.0,2781473.75,1.31,0.037,3.7,2.44,20021009,3021129.75,1.43,-1.49,74.34,25.35,0.56,587251
34,300224,正海磁材,元器件,山东,0.0,7.35,8.35,363040.72,264239.59,50798.01,136859.38,1.64,-0.018,3.42,3.81,20110531,55200.07,0.66,-44.3,-120.54,21.53,-3.71,22150
35,300692,中环环保,环境保护,安徽,39.49,0.27,1.07,81622.75,16531.63,5080.08,24220.89,2.27,0.176,5.82,2.39,20170821,14089.3,1.32,0.0,0.0,47.91,24.58,53385
36,603557,起步股份,服饰,浙江,31.17,0.47,4.7,130202.92,87355.11,39165.9,26481.68,0.56,0.216,2.33,5.78,20170818,28453.35,0.61,0.0,0.0,35.64,17.69,45360
37,300618,寒锐钴业,小金属,江苏,63.96,0.3,1.2,119618.42,92326.86,23265.82,43278.15,3.61,0.55,6.25,16.96,20170306,17555.82,1.46,0.0,0.0,38.73,21.49,20663
38,600687,刚泰控股,黄金,甘肃,49.02,10.79,14.89,1188191.38,957579.63,44951.15,290303.84,1.95,0.071,3.84,3.63,19931108,123799.17,0.83,-10.52,-48.24,11.04,5.09,43942
39,300312,邦讯技术,通信设备,北京,0.0,1.76,3.2,149597.72,128724.42,1415.33,35740.73,1.12,-0.042,2.49,5.3,20120508,9387.12,0.29,41.83,49.61,40.72,-15.56,11206
40,2714,牧原股份,农业综合,河南,16.29,6.02,11.58,1738520.75,557680.44,823440.56,386489.97,3.34,1.12,7.87,4.29,20140128,374240.38,3.23,85.21,11.92,34.36,28.37,28484
41,2431,棕榈股份,建筑施工,广东,0.0,9.4,14.87,1322858.75,989336.88,65835.17,145947.52,0.98,-0.04,3.06,3.68,20100610,118689.22,0.8,24.04,31.34,9.89,-10.17,133549
42,600848,上海临港,园区开发,上海,121.76,4.0,11.2,1236890.0,964363.69,4358.12,424168.0,3.79,0.05,5.5,4.43,19940324,73836.56,0.66,157.27,1717.33,44.09,16.03,52921
43,2679,福建金森,林业,福建,0.0,1.39,1.39,163915.19,148501.3,2040.82,34162.59,2.46,-0.153,5.16,4.39,20120605,21678.06,1.56,-50.41,8.93,-44.11,-12847.61,18483
44,300619,金银河,专用机械,广东,224.92,0.19,0.75,64618.45,53298.19,5905.9,18789.59,2.52,0.06,5.07,8.65,20170301,9774.76,1.31,0.0,0.0,29.08,7.3,21126
45,603660,苏州科达,通信设备,江苏,67.73,0.5,2.5,146945.77,124410.92,8135.62,33548.4,1.34,0.301,4.77,8.55,20161201,59926.48,2.4,0.0,0.0,68.66,11.02,13220
46,2813,路畅科技,汽车配件,深圳,121.64,0.3,1.2,123142.07,73889.68,40162.55,20449.9,1.7,0.143,5.42,6.43,20161012,28934.58,2.41,8.51,-35.77,27.72,4.13,22454
47,600295,鄂尔多斯,小金属,内蒙,47.37,6.12,10.32,4626375.0,1493358.25,2248205.25,130596.22,1.27,0.107,7.15,2.85,20010426,450604.44,4.37,28.92,23.35,27.71,2.44,55448
48,603988,中电电机,电气设备,江苏,160.73,0.22,0.8,83632.65,68448.9,6319.16,32804.26,4.1,0.112,8.19,8.78,20141104,22019.05,2.75,21.68,-19.68,30.69,12.41,7140
49,300683,海特生物,生物制药,湖北,52.92,0.26,1.03,100464.75,0.0,0.0,0.0,0.0,0.299,9.39,6.74,20170808,0.0,0.0,0.0,0.0,0.0,18.18,51767
50,603993,洛阳钼业,小金属,河南,60.31,129.54,215.99,8808833.0,2071095.75,2677771.75,1072030.63,0.5,0.04,1.14,5.83,20121009,410600.91,0.19,399.64,323.28,37.92,10.33,226044
51,300686,智动力,元器件,深圳,85.08,0.31,1.25,53347.01,28576.2,12902.42,1461.75,0.12,0.086,3.66,8.04,20170804,20831.17,1.66,0.0,0.0,23.52,7.09,62812
52,2109,兴化股份,化工原料,陕西,28.55,2.1,7.02,434519.59,77620.22,329015.22,258206.8,3.68,0.143,4.6,1.77,20070126,-21932.75,-0.31,-5.08,367.46,20.78,10.72,32481
53,2240,威华股份,家居用品,广东,539.04,4.9,4.91,249659.77,96584.3,120452.67,95952.56,1.96,0.016,2.9,5.89,20080523,-11069.07,-0.23,50.88,112.21,7.93,0.89,39635
54,300450,先导智能,专用机械,江苏,74.09,1.69,4.08,349998.53,310565.25,19433.26,8291.88,0.2,0.439,2.62,24.78,20150518,52003.8,1.27,59.08,88.19,44.6,28.75,18424
55,2231,奥维通信,通信设备,辽宁,0.0,2.89,3.57,83397.28,74698.13,4551.43,16531.59,0.46,-0.026,1.87,6.31,20080512,11623.75,0.33,35.86,-50.89,6.33,-12.32,35518
56,885,同力水泥,水泥,河南,11498.5,4.27,4.96,677551.94,116895.47,321350.59,145735.8,2.94,0.0,5.07,4.01,19990319,43747.34,0.88,20.41,100.51,28.76,0.03,55637
57,2460,赣锋锂业,小金属,江西,94.14,5.2,7.29,454759.56,198949.09,63106.23,71235.6,0.98,0.187,3.59,19.64,20100810,83025.05,1.14,-5.75,27.03,34.04,21.83,57300
58,300662,科锐国际,综合类,北京,84.29,0.45,1.8,48309.45,41254.07,614.22,1327.17,0.07,0.065,2.26,9.65,20170608,14776.48,0.82,0.0,0.0,21.12,5.07,86133
59,603033,三维股份,橡胶,浙江,67.04,0.32,1.27,128474.61,101319.18,17709.96,41709.8,3.28,0.171,8.6,2.67,20161207,50223.76,3.96,0.0,0.0,17.24,4.99,14280
60,603505,金石资源,矿物制品,浙江,80.79,0.6,2.4,106156.51,16786.15,33472.1,17569.73,0.73,0.17,2.85,8.01,20170503,24826.92,1.03,0.0,0.0,40.92,20.42,25631
61,300228,富瑞特装,化工机械,江苏,77.83,4.01,4.74,404884.28,235614.77,116740.95,88276.38,1.86,0.039,3.7,3.3,20110608,33191.37,0.7,141.65,171.91,28.44,5.8,30584
62,600309,万华化学,化工原料,山东,10.22,25.95,27.34,5998808.5,2169210.25,2785442.25,239291.97,0.88,1.79,7.68,4.73,20010105,1429012.0,5.23,95.82,255.35,38.82,19.9,77879
63,600516,方大炭素,矿物制品,甘肃,195.31,17.19,17.89,802012.31,521879.56,151920.05,167112.66,0.93,0.04,3.44,9.33,20020830,224820.84,1.26,46.36,566.34,33.28,10.61,163205
64,600570,恒生电子,软件服务,浙江,181.62,6.18,6.18,427951.69,205147.66,33183.3,22027.36,0.36,0.068,4.01,12.4,20031216,115360.6,1.87,31.42,-41.08,95.76,9.54,114654
65,600265,ST景谷,林业,云南,0.0,1.3,1.3,32718.18,21021.96,7278.57,24422.92,1.88,-0.048,0.11,240.09,20000825,-37354.87,-2.88,-10.08,21.51,14.57,-40.51,5574
66,595,*ST宝实,机械基件,宁夏,196.66,4.95,7.45,127345.9,61765.98,33259.05,43695.87,0.59,0.007,0.9,6.08,19960419,-52526.4,-0.71,114.14,219.82,13.87,4.15,67465
67,603111,康尼机电,运输设备,江苏,43.07,3.84,7.38,303525.41,253492.0,39782.03,2858.35,0.04,0.156,1.88,7.14,20140801,55199.51,0.75,4.66,-4.87,36.75,11.5,26160
68,710,*ST天仪,汽车配件,四川,0.0,1.51,3.55,49346.8,18417.2,15061.62,4631.55,0.13,-0.03,0.73,80.87,19970422,-10152.78,-0.29,11.79,-354.35,6.08,-6.78,13350
69,982,*ST 中绒,纺织,宁夏,0.0,18.05,18.05,1152109.88,467114.69,550947.94,202861.23,1.12,-0.083,0.95,5.1,20000706,-212614.97,-1.18,-23.97,-63.48,4.12,-52.96,46992
70,601106,*ST一重,工程机械,黑龙江,742.07,65.38,65.38,3305996.5,2269057.25,616960.19,842888.88,1.29,0.003,1.41,3.15,20100209,-594420.13,-0.91,165.0,102.89,16.99,0.49,414214
71,600249,两面针,日用化工,广西,0.0,4.5,5.5,321750.53,101165.55,114054.77,85739.86,1.56,-0.107,3.52,2.55,20040130,12697.32,0.23,-11.98,24.45,21.56,-8.21,76320
72,2388,新亚制程,元器件,深圳,136.11,4.0,5.04,142327.0,98152.84,8117.49,7981.25,0.16,0.02,1.47,7.04,20100413,9538.53,0.19,22.86,1573.12,21.88,4.72,48307
73,2125,湘潭电化,化工原料,湖南,115.07,2.23,3.46,222804.47,66163.9,100253.32,69002.52,2.0,0.064,3.11,4.71,20070403,2352.73,0.07,30.38,299.21,25.55,6.46,26997
74,603027,千禾味业,食品,四川,42.05,1.33,3.2,107440.7,55414.57,43054.78,39539.43,1.24,0.117,2.9,6.8,20160307,34120.76,1.07,37.98,60.14,40.99,14.82,14945
75,2157,正邦科技,饲料,江西,25.42,18.66,22.9,1246226.88,485895.59,481997.41,180393.27,0.79,0.054,2.59,2.12,20070817,174713.06,0.76,15.25,-45.88,12.18,2.67,95107
76,601991,大唐发电,火力发电,北京,29.93,99.94,133.1,23181132.0,2135405.25,14347787.0,1058306.63,0.8,0.081,3.06,1.59,20061220,508160.81,0.38,2.91,-36.19,15.62,3.6,230358
77,300645,正元智慧,软件服务,浙江,0.0,0.17,0.67,51282.05,42617.01,697.92,13548.47,2.03,-0.09,6.77,8.63,20170421,13727.62,2.06,0.0,0.0,40.78,-8.99,30724
78,2416,爱施德,电器连锁,深圳,34.24,9.71,10.33,1058345.75,899053.5,1726.49,182817.77,1.77,0.085,5.24,2.21,20100528,198955.77,1.93,-11.15,52.98,2.8,0.76,59653
79,2175,东方网络,电器仪表,广西,70.55,5.18,7.54,311620.25,129172.56,14333.55,52518.11,0.7,0.042,1.98,6.01,20071012,19157.17,0.25,71.4,885.07,54.9,16.63,66546
80,603387,基蛋生物,生物制药,江苏,42.11,0.33,1.32,45075.96,28849.08,12472.0,5986.66,0.45,0.31,3.85,13.56,20170717,19652.67,1.49,0.0,0.0,82.1,44.23,34564
81,600884,杉杉股份,服饰,浙江,35.1,8.22,11.23,1771729.25,921554.19,203205.52,293040.94,2.61,0.302,7.74,2.74,19960130,240757.34,2.14,57.79,51.49,25.2,8.8,51136
82,603688,石英股份,矿物制品,江苏,51.37,1.21,3.37,129655.72,78011.21,32640.96,46189.45,1.37,0.124,3.61,3.54,20141031,37424.73,1.11,23.77,28.84,37.29,16.43,20229
83,2828,贝肯能源,石油开采,新疆,0.0,0.29,1.17,96856.93,66678.74,26569.14,32999.48,2.82,-0.076,7.08,3.65,20161208,30125.55,2.57,0.0,0.0,20.87,-193.16,14386
84,601858,中国科传,出版业,北京,150.96,1.31,7.91,384026.38,333217.97,22768.7,78051.67,0.99,0.021,3.68,3.5,20170118,122818.86,1.55,0.0,0.0,30.41,6.2,56164
85,600777,新潮能源,综合类,山东,224.04,23.77,40.51,611916.56,296609.91,2267.07,130118.27,0.32,0.005,1.35,3.26,19961121,-15249.34,-0.04,17.71,239.69,49.05,33.99,93298
86,300268,佳沃股份,农业综合,湖南,0.0,0.98,1.34,23521.48,4848.5,5152.93,37698.46,2.81,-0.005,1.57,18.14,20110927,-30222.55,-2.26,0.0,64.12,70.28,-405.4,14288
87,2139,拓邦股份,元器件,深圳,42.64,5.19,6.8,285905.81,167706.84,44042.2,75634.78,1.11,0.138,2.65,4.44,20070629,38805.89,0.57,63.05,89.15,24.4,7.81,43132
88,2418,康盛股份,机械基件,浙江,66.19,5.54,11.36,734211.75,405493.38,92094.4,36976.21,0.33,0.064,1.89,4.46,20100601,58421.69,0.51,16.67,-36.41,17.23,4.84,41511
89,2340,格林美,小金属,深圳,67.57,31.16,38.16,1898609.63,911935.0,494379.31,290078.34,0.76,0.027,1.85,3.89,20100122,110021.45,0.29,37.42,53.94,21.56,6.01,161144
90,600275,*ST昌鱼,农业综合,湖北,0.0,5.09,5.09,32187.9,1671.26,4454.48,13208.38,0.26,-0.014,0.27,26.05,20000810,-52998.35,-1.04,-59.86,-31.56,51.99,-338.33,82730
91,2674,兴业科技,纺织,福建,84.9,2.41,3.02,278711.66,207129.81,54918.6,136165.02,4.51,0.037,7.82,1.62,20120507,60993.85,2.02,-1.39,1362.18,9.47,2.69,10710
92,702,正虹科技,饲料,湖南,0.0,2.67,2.67,67480.78,27099.66,28465.33,18257.84,0.68,-0.02,1.68,5.44,19970318,-5541.0,-0.21,7.9,31.43,10.04,-2.17,20993
93,601318,中国平安,保险,深圳,11.62,108.33,182.8,597868800.0,0.0,3847200.0,12174200.0,6.66,2.43,23.29,2.37,20070301,20846800.0,11.4,23.13,6.5,0.0,9.36,288802
94,603233,大参林,医药商业,广东,33.25,0.4,4.0,370185.47,248024.75,60029.93,4942.5,0.12,0.293,3.99,9.76,20170731,95671.96,2.39,0.0,0.0,38.75,6.75,39039
95,2652,扬子新材,其他建材,江苏,37.49,4.32,5.12,278862.88,190319.16,56478.53,921.4,0.02,0.097,1.39,5.25,20120119,15745.44,0.31,67.08,62.09,18.11,4.12,21426
96,600055,万东医疗,医疗保健,北京,730.24,4.85,5.41,216024.47,152987.06,20851.68,97686.18,1.81,0.004,3.32,3.82,19970519,33636.26,0.62,-4.1,126.3,46.58,1.94,21299
97,300245,天玑科技,软件服务,上海,152.34,2.06,2.72,95085.11,51802.65,26360.78,19214.1,0.71,0.023,2.73,5.14,20110719,29724.47,1.09,-7.64,-3.67,37.76,7.91,34488
98,2247,帝龙文化,装修装饰,浙江,34.56,5.22,8.52,512199.59,154000.13,32473.85,303365.28,3.56,0.093,5.48,2.35,20080612,73981.71,0.87,170.51,428.6,29.37,16.02,13400
99,2346,柘中股份,电气设备,上海,179.02,0.8,4.42,195382.52,97196.36,38961.59,52081.5,1.18,0.039,3.76,7.48,20100128,56769.42,1.29,-5.61,63.66,33.14,29.97,39224
100,2681,奋达科技,家用电器,深圳,69.0,6.01,12.46,417946.88,183743.34,63401.46,61029.2,0.49,0.104,2.35,6.12,20120605,106049.61,0.85,21.29,5.61,28.59,14.26,50000
101,600438,通威股份,饲料,四川,26.78,22.84,38.82,2315351.25,909832.5,890880.69,572776.31,1.48,0.068,3.08,2.38,20040302,209825.84,0.54,44.47,91.59,19.24,6.31,44465
102,2407,多氟多,化工原料,河南,55.67,5.32,6.28,563403.06,292779.09,145044.42,128021.11,2.04,0.11,4.26,5.74,20100518,71762.25,1.14,25.15,-38.4,26.78,10.26,165384
103,2703,浙江世宝,汽车配件,浙江,117.71,3.46,7.9,203590.81,122500.61,57918.28,65903.68,0.83,0.05,1.88,6.31,20121102,37598.42,0.48,2.76,2.18,21.15,7.27,42744
104,600888,新疆众和,铝,新疆,46.26,8.34,8.34,923111.63,403345.38,378067.13,179265.52,2.15,0.086,3.97,2.01,19960215,50072.76,0.6,-32.79,253.9,13.24,3.09,67309
105,603938,三孚股份,化工原料,河北,26.69,0.38,1.5,63421.92,28605.35,31595.46,10458.85,0.7,0.238,4.87,5.21,20170628,27806.26,1.85,0.0,0.0,30.88,13.56,36837
106,300127,银河磁体,元器件,四川,53.96,2.21,3.23,120208.21,99826.63,17597.46,49620.26,1.54,0.093,3.5,5.71,20101013,20756.05,0.64,32.67,33.11,37.94,24.6,21156
107,600744,华银电力,火力发电,湖南,0.0,8.28,17.81,1910731.63,402935.72,1176982.63,488819.25,2.74,-0.257,2.07,2.58,19960905,-312249.13,-1.75,54.1,-79.07,-1.69,-13.86,96704
108,601601,中国太保,保险,上海,39.5,62.87,90.62,108917104.0,0.0,1286900.0,6674200.0,7.37,0.221,14.65,2.38,20071225,4077200.0,4.5,29.91,-9.05,0.0,1.84,98872
109,603458,勘设股份,建筑施工,贵州,31.09,0.31,1.24,256245.77,207313.8,0.0,0.0,0.0,0.405,9.23,5.45,20170809,0.0,0.0,0.0,0.0,0.0,12.74,31576
110,600549,厦门钨业,小金属,福建,39.54,8.87,10.87,1742780.0,915700.19,532022.5,327397.38,3.01,0.417,6.22,5.3,20021107,191714.05,1.76,76.62,562.12,25.42,7.33,73768
111,559,万向钱潮,汽车配件,浙江,34.11,27.48,27.53,1101961.25,667628.0,284925.13,23071.32,0.08,0.161,1.67,6.59,19940110,124751.52,0.45,3.99,-8.28,20.92,8.02,152468
112,601155,新城控股,区域地产,江苏,17.04,7.05,22.58,13984165.0,10802241.0,183539.02,260896.8,1.16,0.51,6.78,2.54,20151204,1061411.5,4.7,24.87,33.66,36.23,10.06,47855
113,600293,三峡新材,玻璃,湖北,34.9,5.17,11.62,643414.0,296159.34,138630.41,203994.27,1.76,0.22,3.05,3.59,20000919,27528.95,0.24,1014.61,4185.58,7.63,3.02,18316
114,2243,通产丽星,塑料,深圳,103.16,3.65,3.65,180799.45,72007.84,88712.86,75973.88,2.08,0.025,4.05,2.56,20080528,32217.64,0.88,7.48,126.34,20.73,3.42,21340
115,2452,长高集团,电气设备,湖南,55.97,3.4,5.25,277414.53,211644.09,22783.35,22670.71,0.43,0.037,2.54,3.23,20100720,52187.62,0.99,3.81,-18.46,34.94,9.81,46048
116,600110,诺德股份,电气设备,吉林,70.64,11.5,11.5,630974.88,306199.09,192178.2,67884.28,0.59,0.1,1.73,8.18,19971007,8578.32,0.07,78.99,481.61,22.32,7.41,59909
117,603980,吉华集团,染料涂料,浙江,29.45,1.0,5.0,296525.53,164147.38,95600.31,1719.06,0.03,0.2,5.1,4.62,20170615,146165.81,2.92,0.0,0.0,28.72,15.41,95017
118,600892,大晟文化,影视音像,深圳,94.78,2.52,5.59,243448.8,79723.25,982.9,115622.05,2.07,0.062,3.05,3.87,19960315,-1975.03,-0.04,-0.01,-1.66,80.21,34.94,22652
119,2466,天齐锂业,小金属,四川,34.64,9.86,9.94,1239777.0,467386.81,147266.72,265366.56,2.67,0.94,5.55,11.61,20100831,244052.7,2.45,41.57,23.73,68.65,38.27,99032
120,600761,安徽合力,工程机械,安徽,19.91,7.4,7.4,679583.31,467751.06,147706.22,55341.9,0.75,0.14,5.96,1.87,19961009,271253.44,3.66,29.09,11.53,19.57,5.47,35311
121,300671,富满电子,半导体,深圳,86.48,0.25,1.01,48510.34,36662.6,10224.03,11176.2,1.1,0.082,3.66,7.76,20170705,8280.41,0.82,0.0,0.0,27.96,9.83,50980
122,300595,欧普康视,医疗保健,安徽,54.97,0.31,1.22,75762.88,65964.86,3201.62,40858.21,3.34,0.22,5.72,8.47,20170117,19843.28,1.62,0.0,0.0,76.73,46.53,10218
123,300507,苏奥传感,汽车配件,江苏,53.46,0.3,1.2,98253.61,78540.18,11392.75,35759.0,2.98,0.241,6.8,7.58,20160429,35512.78,2.96,11.33,30.18,29.47,18.66,14201
124,600511,国药股份,医药商业,北京,44.89,2.78,7.67,745856.13,609233.31,53468.91,8939.12,0.12,0.3,7.64,4.33,20021127,268453.78,3.5,9.14,15.18,7.46,3.96,19158
125,2534,杭锅股份,专用机械,浙江,20.98,7.21,7.39,739695.5,470216.75,109304.56,93591.02,1.27,0.131,3.66,3.02,20110110,104515.61,1.41,133.42,487.4,21.95,9.3,17999
126,603676,卫信康,化学制药,西藏,84.04,0.63,4.23,55383.11,0.0,0.0,0.0,0.0,0.048,1.33,11.99,20170721,0.0,0.0,0.0,0.0,0.0,25.83,61665
127,603222,济民制药,化学制药,浙江,142.15,1.13,3.2,121840.46,49541.67,23480.75,19973.96,0.62,0.027,2.37,6.49,20150217,21781.1,0.68,29.9,27.41,42.63,6.51,20527
128,2019,亿帆医药,化学制药,浙江,30.78,5.6,11.01,680813.75,214735.95,81585.28,116271.92,1.06,0.181,3.38,6.59,20040713,155238.02,1.41,5.28,45.96,55.95,23.01,43844
129,2149,西部材料,小金属,陕西,0.0,4.25,4.25,344014.59,169005.47,126436.72,145753.84,3.43,-0.002,4.0,3.1,20070810,-1092.87,-0.03,19.1,86.79,10.17,-0.28,27033
130,603399,新华龙,小金属,辽宁,1380.25,4.99,5.43,342035.69,146637.41,52468.31,127822.17,2.35,0.003,3.77,3.89,20120824,503.21,0.01,27.84,102.89,9.44,0.31,37920
131,300532,今天国际,软件服务,深圳,93.2,0.66,1.54,116290.13,99841.82,1600.57,33903.95,2.2,0.141,4.57,5.75,20160818,22617.31,1.47,-2.98,-31.23,34.48,12.78,14345
132,603767,中马传动,汽车配件,浙江,44.68,0.53,2.13,114770.4,49949.01,50173.94,22343.78,1.05,0.106,5.06,3.73,20170613,34362.3,1.61,0.0,0.0,25.56,10.68,49577
133,300176,鸿特精密,汽车配件,广东,160.22,1.07,1.07,178800.91,73046.22,91367.18,31930.75,2.98,0.124,6.07,13.14,20110215,19757.9,1.84,4.03,5.5,21.88,3.53,4923
134,42,中洲控股,全国地产,深圳,110.56,4.85,6.65,3263827.75,2828450.25,141700.56,250119.42,3.76,0.039,8.9,1.93,19940921,222239.88,3.34,-42.71,-42.25,23.37,2.37,14244
135,2227,奥 特 迅,电气设备,深圳,0.0,2.2,2.21,99125.85,67126.32,17160.27,31328.23,1.42,-0.034,3.57,6.2,20080506,19308.21,0.88,-25.13,19.23,45.47,-16.74,33542
136,906,浙商中拓,批发业,湖南,28.53,4.3,5.11,905686.88,762528.25,49697.68,85964.06,1.68,0.088,3.41,2.96,19990707,43200.85,0.85,53.81,46.08,2.13,0.49,25447
137,603959,百利科技,建筑施工,湖南,136.19,1.06,2.24,187283.59,175538.0,4620.64,27004.78,1.21,0.04,3.95,5.45,20160517,35075.9,1.57,117.96,334.02,28.34,8.73,30126
