,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,今世缘,13.820,13.950,13.820,13.820,13.820,13.820,13.860,53600,740752.000,6,13.820,94,13.810,56,13.800,5,13.780,10,13.770,127,13.860,39,13.880,44,13.900,82,13.910,1,13.920,2017-12-06,09:28:03,603369
0,今世缘,13.820,13.950,13.820,13.820,13.820,13.820,13.860,53600,740752.000,6,13.820,94,13.810,56,13.800,5,13.780,10,13.770,127,13.860,39,13.880,44,13.900,82,13.910,1,13.920,2017-12-06,09:28:03,603369
0,今世缘,13.820,13.950,13.820,13.820,13.820,13.820,13.860,53600,740752.000,6,13.820,94,13.810,56,13.800,5,13.780,10,13.770,127,13.860,39,13.880,44,13.900,82,13.910,1,13.920,2017-12-06,09:28:03,603369
