,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,今世缘,13.930,13.960,13.880,13.970,13.850,13.880,13.890,1458950,20287853.000,1,13.880,208,13.870,159,13.860,341,13.850,134,13.840,80,13.890,114,13.900,112,13.910,222,13.920,121,13.930,2017-12-07,11:30:00,603369
0,今世缘,13.930,13.960,13.880,13.970,13.850,13.880,13.890,1458950,20287853.000,1,13.880,208,13.870,159,13.860,341,13.850,134,13.840,80,13.890,114,13.900,112,13.910,222,13.920,121,13.930,2017-12-07,11:30:00,603369
0,今世缘,13.930,13.960,13.880,13.970,13.850,13.880,13.890,1458950,20287853.000,1,13.880,208,13.870,159,13.860,341,13.850,134,13.840,80,13.890,114,13.900,112,13.910,222,13.920,121,13.930,2017-12-07,11:30:00,603369
0,今世缘,13.930,13.960,13.880,13.970,13.850,13.880,13.890,1458950,20287853.000,1,13.880,208,13.870,159,13.860,341,13.850,134,13.840,80,13.890,114,13.900,112,13.910,222,13.920,121,13.930,2017-12-07,11:30:00,603369
0,今世缘,13.930,13.960,13.880,13.970,13.850,13.880,13.890,1458950,20287853.000,1,13.880,208,13.870,159,13.860,341,13.850,134,13.840,80,13.890,114,13.900,112,13.910,222,13.920,121,13.930,2017-12-07,11:30:00,603369
