,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,金安国纪,14.980,14.860,14.900,14.980,14.810,14.890,14.900,1718724,25590871.840,76,14.890,127,14.880,87,14.870,265,14.860,119,14.850,22,14.900,37,14.910,144,14.920,100,14.930,179,14.940,2017-12-07,11:35:00,002636
0,金安国纪,14.980,14.860,14.900,14.980,14.810,14.890,14.900,1718724,25590871.840,76,14.890,127,14.880,87,14.870,265,14.860,119,14.850,22,14.900,37,14.910,144,14.920,100,14.930,179,14.940,2017-12-07,11:35:00,002636
0,金安国纪,14.980,14.860,14.900,14.980,14.810,14.890,14.900,1718724,25590871.840,76,14.890,127,14.880,87,14.870,265,14.860,119,14.850,22,14.900,37,14.910,144,14.920,100,14.930,179,14.940,2017-12-07,11:35:00,002636
0,金安国纪,14.980,14.860,14.900,14.980,14.810,14.890,14.900,1718724,25590871.840,76,14.890,127,14.880,87,14.870,265,14.860,119,14.850,22,14.900,37,14.910,144,14.920,100,14.930,179,14.940,2017-12-07,11:35:00,002636
0,金安国纪,14.980,14.860,14.900,14.980,14.810,14.890,14.900,1718724,25590871.840,76,14.890,127,14.880,87,14.870,265,14.860,119,14.850,22,14.900,37,14.910,144,14.920,100,14.930,179,14.940,2017-12-07,11:35:00,002636
