,time,price,change,volume,amount,type
0,15:00:03,20.29,-0.01,658,1335366,卖盘
1,14:57:00,20.3,0.01,55,111650,买盘
2,14:56:57,20.29,--,7,14203,卖盘
3,14:56:54,20.29,-0.01,11,22319,卖盘
4,14:56:51,20.3,0.01,34,69020,买盘
5,14:56:48,20.29,-0.01,114,231306,卖盘
6,14:56:45,20.3,0.01,10,20300,买盘
7,14:56:42,20.29,-0.01,30,60870,卖盘
8,14:56:39,20.3,--,2,4060,买盘
9,14:56:36,20.3,--,269,546070,卖盘
10,14:56:33,20.3,-0.02,15,30450,卖盘
11,14:56:30,20.32,0.01,52,105664,买盘
12,14:56:27,20.31,0.01,310,629610,中性盘
13,14:56:24,20.3,-0.02,54,109620,卖盘
14,14:56:21,20.32,--,81,164592,买盘
15,14:56:18,20.32,0.01,22,44704,买盘
16,14:56:15,20.31,-0.01,16,32495,卖盘
17,14:56:12,20.32,--,25,50800,买盘
18,14:56:09,20.32,-0.03,122,247904,卖盘
19,14:56:06,20.35,0.02,2,4070,买盘
20,14:56:03,20.33,-0.02,6,12197,卖盘
21,14:56:00,20.35,--,8,16280,买盘
22,14:55:57,20.35,0.02,23,46805,买盘
23,14:55:54,20.33,-0.02,43,87418,卖盘
24,14:55:51,20.35,--,10,20350,卖盘
25,14:55:48,20.35,0.02,41,83435,买盘
26,14:55:45,20.33,--,110,223629,买盘
27,14:55:42,20.33,--,16,32527,买盘
28,14:55:39,20.33,--,16,32527,买盘
29,14:55:36,20.33,--,26,52857,买盘
30,14:55:33,20.33,--,75,152475,买盘
31,14:55:30,20.33,--,145,294785,卖盘
32,14:55:27,20.33,--,123,250058,卖盘
33,14:55:24,20.33,-0.02,4,8131,卖盘
34,14:55:21,20.35,0.02,89,181115,买盘
35,14:55:18,20.33,-0.02,174,353741,卖盘
36,14:55:15,20.35,--,14,28490,买盘
37,14:55:12,20.35,--,12,24420,买盘
38,14:55:09,20.35,0.02,38,77330,买盘
39,14:55:06,20.33,-0.02,145,294785,卖盘
40,14:55:03,20.35,--,259,527065,买盘
41,14:55:00,20.35,--,125,254375,卖盘
42,14:54:54,20.35,--,16,32560,卖盘
43,14:54:51,20.35,-0.01,116,236060,卖盘
44,14:54:45,20.36,0.01,28,57008,买盘
45,14:54:42,20.35,-0.01,24,48840,卖盘
46,14:54:39,20.36,--,25,50900,买盘
47,14:54:33,20.36,0.01,1,2036,买盘
48,14:54:30,20.35,-0.01,37,75295,卖盘
49,14:54:27,20.36,0.01,1,2036,卖盘
50,14:54:24,20.35,-0.02,39,79365,卖盘
51,14:54:18,20.37,--,18,36666,买盘
52,14:54:15,20.37,-0.01,38,77406,卖盘
53,14:54:12,20.38,--,206,419828,买盘
54,14:54:06,20.38,-0.01,196,399448,卖盘
55,14:54:03,20.39,--,28,57092,卖盘
56,14:54:00,20.39,--,15,30585,卖盘
57,14:53:57,20.39,--,10,20390,买盘
58,14:53:54,20.39,--,27,55053,买盘
59,14:53:51,20.39,--,17,34663,买盘
60,14:53:48,20.39,--,28,57092,卖盘
61,14:53:45,20.39,--,90,183510,买盘
62,14:53:39,20.39,--,19,38741,买盘
63,14:53:36,20.39,--,3,6117,买盘
