,time,price,change,volume,amount,type
0,15:00:00,14.29,--,0,0,卖盘
1,15:00:00,14.29,--,0,0,卖盘
2,15:00:00,14.29,0.01,16,22864,买盘
3,14:59:59,14.28,-0.01,20,28560,卖盘
4,14:59:56,14.29,--,17,24293,买盘
5,14:59:50,14.29,--,36,51444,买盘
6,14:59:47,14.29,--,31,44299,买盘
7,14:59:44,14.29,0.01,33,47157,买盘
8,14:59:41,14.28,-0.01,60,85680,卖盘
9,14:59:38,14.29,--,3,4287,买盘
10,14:59:35,14.29,-0.01,11,15718,卖盘
11,14:59:32,14.3,--,51,72930,买盘
12,14:59:26,14.3,0.02,18,25740,买盘
13,14:59:23,14.28,--,10,14280,卖盘
14,14:59:20,14.28,-0.02,25,35700,卖盘
15,14:59:17,14.3,--,15,21450,买盘
16,14:59:14,14.3,0.01,52,74360,买盘
17,14:59:08,14.29,--,3,4287,买盘
18,14:59:05,14.29,0.01,42,60018,买盘
19,14:59:02,14.28,-0.01,25,35700,买盘
20,14:58:44,14.29,--,21,30009,买盘
21,14:58:38,14.29,0.04,100,142900,买盘
22,14:58:20,14.25,--,23,33986,买盘
23,14:58:17,14.25,--,14,19950,买盘
24,14:58:14,14.25,--,69,98325,买盘
25,14:58:11,14.25,--,6,8550,买盘
26,14:58:08,14.25,--,1,1425,买盘
27,14:58:05,14.25,--,9,12825,买盘
28,14:58:02,14.25,--,104,148200,买盘
29,14:57:56,14.25,-0.02,231,329388,卖盘
30,14:57:53,14.27,0.01,1,1427,买盘
31,14:57:50,14.26,-0.01,3,4278,卖盘
32,14:57:47,14.27,0.01,18,25686,买盘
33,14:57:44,14.26,--,47,67022,卖盘
34,14:57:35,14.26,--,46,65596,卖盘
35,14:57:32,14.26,-0.01,17,24242,卖盘
36,14:57:29,14.27,--,70,99890,买盘
37,14:57:26,14.27,--,21,29967,买盘
38,14:57:23,14.27,--,24,34248,买盘
39,14:57:20,14.27,--,6,8562,买盘
40,14:57:17,14.27,--,10,14270,买盘
41,14:57:11,14.27,0.01,2,2854,买盘
42,14:57:08,14.26,-0.01,1,1426,卖盘
43,14:57:05,14.27,0.01,6,8562,买盘
44,14:56:59,14.26,--,57,81282,卖盘
45,14:56:47,14.26,--,8,11408,卖盘
46,14:56:44,14.26,--,32,45632,卖盘
47,14:56:37,14.26,--,3,4278,卖盘
48,14:56:31,14.26,--,10,14260,卖盘
49,14:56:28,14.26,--,10,14260,卖盘
50,14:56:25,14.26,--,10,14260,卖盘
51,14:56:22,14.26,--,2,4064,买盘
52,14:56:19,14.26,--,21,29946,买盘
53,14:56:13,14.26,--,9,12834,买盘
54,14:56:10,14.26,--,5,7130,买盘
55,14:56:07,14.26,--,3,4278,买盘
56,14:56:04,14.26,0.01,21,29946,买盘
57,14:56:01,14.25,-0.01,4,6013,卖盘
58,14:55:58,14.26,0.01,10,14260,买盘
59,14:55:55,14.25,-0.01,22,31350,卖盘
60,14:55:49,14.26,--,1,1426,买盘
61,14:55:46,14.26,0.01,2,2852,买盘
62,14:55:43,14.25,--,13,18525,卖盘
63,14:55:40,14.25,-0.01,140,199500,卖盘
64,14:55:37,14.26,--,43,61318,买盘
65,14:55:13,14.26,0.01,11,15686,买盘
66,14:55:07,14.25,-0.01,48,69511,卖盘
67,14:54:58,14.26,0.01,20,28520,买盘
68,14:54:55,14.25,--,15,21375,买盘
69,14:54:52,14.25,--,10,14250,买盘
70,14:54:49,14.25,-0.01,51,72675,卖盘
71,14:54:46,14.26,--,5,7130,买盘
72,14:54:43,14.26,0.01,18,25668,买盘
73,14:54:40,14.25,-0.01,8,11400,卖盘
74,14:54:37,14.26,--,135,192510,买盘
75,14:54:34,14.26,0.01,4,5704,买盘
76,14:54:22,14.25,--,13,18525,买盘
77,14:54:19,14.25,--,24,34200,买盘
78,14:54:13,14.25,0.01,26,37050,买盘
79,14:54:07,14.24,-0.01,2,2848,卖盘
80,14:53:58,14.25,0.01,13,18525,买盘
81,14:53:52,14.24,--,1,1424,卖盘
82,14:53:49,14.24,--,3,5624,买盘
83,14:53:46,14.24,-0.01,32,45639,卖盘
84,14:53:43,14.25,0.01,25,35625,买盘
85,14:53:40,14.24,-0.01,45,64080,卖盘
86,14:53:34,14.25,--,1,1425,买盘
87,14:53:31,14.25,-0.01,19,27075,买盘
88,14:53:28,14.26,--,0,0,买盘
89,14:53:25,14.26,0.01,472,674426,买盘
90,14:53:19,14.25,-0.01,2,2850,卖盘
91,14:53:13,14.26,--,3,4278,买盘
92,14:53:10,14.26,--,80,114080,买盘
93,14:53:07,14.26,--,35,49910,买盘
94,14:53:04,14.26,0.02,21,29946,买盘
95,14:53:01,14.24,-0.02,317,451408,卖盘
96,14:52:58,14.26,--,4,5704,买盘
97,14:52:46,14.26,--,46,65596,买盘
98,14:52:43,14.26,--,8,11408,买盘
99,14:52:40,14.26,--,1,1426,买盘
100,14:52:37,14.26,--,1,1426,买盘
101,14:52:34,14.26,--,8,11408,卖盘
102,14:52:31,14.26,-0.01,156,222456,卖盘
103,14:52:28,14.27,0.01,13,18551,买盘
104,14:52:25,14.26,-0.01,2,2852,卖盘
105,14:52:19,14.27,0.01,1,1427,买盘
106,14:52:16,14.26,-0.01,32,45632,卖盘
107,14:52:07,14.27,--,4,5708,买盘
108,14:52:04,14.27,--,1,1427,买盘
109,14:52:01,14.27,--,274,390998,买盘
110,14:51:58,14.27,-0.01,5,7135,买盘
111,14:51:52,14.28,--,10,14280,买盘
112,14:51:49,14.28,--,1,1428,买盘
113,14:51:40,14.28,--,1,1428,买盘
114,14:51:37,14.28,0.02,30,42840,中性盘
