,date,open,close,high,low,volume,code
0,2016-01-04,7.525,6.853,7.564,6.853,121386.0,600409
1,2016-01-05,6.609,6.823,6.96,6.502,250057.0,600409
2,2016-01-06,6.853,6.989,7.028,6.814,115295.0,600409
3,2016-01-07,6.94,6.297,6.94,6.287,43009.0,600409
4,2016-01-08,6.453,6.589,6.814,6.024,247829.0,600409
5,2016-01-11,6.706,6.385,7.145,6.151,415288.0,600409
6,2016-01-12,6.463,6.57,6.706,6.355,260481.0,600409
7,2016-01-13,6.736,6.609,6.989,6.511,349753.0,600409
8,2016-01-14,6.317,6.56,6.648,5.946,333851.0,600409
9,2016-01-15,6.365,7.009,7.213,6.365,938869.0,600409
10,2016-01-18,6.804,7.067,7.106,6.706,363682.0,600409
11,2016-01-19,6.94,7.194,7.282,6.853,339705.0,600409
12,2016-01-20,7.116,6.979,7.262,6.921,178366.0,600409
13,2016-01-21,6.833,6.755,7.282,6.531,308110.0,600409
14,2016-01-22,6.921,6.755,6.94,6.541,145778.0,600409
15,2016-01-25,6.784,6.931,7.067,6.726,206925.0,600409
16,2016-01-26,6.853,6.239,6.911,6.239,212839.0,600409
17,2016-01-27,6.131,5.829,6.239,5.615,334471.0,600409
18,2016-01-28,5.722,5.254,5.868,5.244,200194.0,600409
19,2016-01-29,5.322,5.459,5.537,5.186,196678.0,600409
20,2016-02-01,5.683,5.858,5.907,5.517,513684.0,600409
21,2016-02-02,5.712,5.946,6.005,5.712,316740.0,600409
22,2016-02-03,5.771,5.79,5.868,5.556,216026.0,600409
23,2016-02-04,5.8,6.005,6.073,5.8,210410.0,600409
24,2016-02-05,6.014,6.102,6.18,5.927,206599.0,600409
25,2016-02-15,5.849,6.014,6.102,5.732,117538.0,600409
26,2016-02-16,5.995,6.209,6.258,5.995,175064.0,600409
27,2016-02-17,6.141,6.112,6.18,5.956,300525.0,600409
28,2016-02-18,6.092,6.005,6.2,5.985,194406.0,600409
29,2016-02-19,6.014,6.102,6.102,5.966,156465.0,600409
30,2016-02-22,6.19,6.346,6.609,6.18,410720.0,600409
31,2016-02-23,6.375,6.492,6.619,6.326,341036.0,600409
32,2016-02-24,6.521,6.765,6.911,6.521,390918.0,600409
33,2016-03-03,7.437,7.272,7.437,7.213,986418.0,600409
34,2016-03-04,7.116,7.359,7.613,6.97,592978.0,600409
35,2016-03-07,7.554,7.525,7.798,7.262,406439.0,600409
36,2016-03-08,7.418,7.057,7.496,6.911,414902.0,600409
37,2016-03-09,6.911,6.833,7.126,6.726,260991.0,600409
38,2016-03-10,6.794,6.706,6.892,6.55,185790.0,600409
39,2016-03-11,6.677,6.706,6.814,6.433,108658.0,600409
40,2016-03-14,6.862,7.028,7.067,6.804,242166.0,600409
41,2016-03-15,6.999,6.726,6.999,6.638,270392.0,600409
42,2016-03-16,6.765,6.589,6.765,6.443,204562.0,600409
