,date,open,close,high,low,volume,code
0,2017-01-03,14.098,14.245,14.45,14.03,90015.0,601233
1,2017-01-04,14.235,15.291,15.438,14.138,234929.0,601233
2,2017-01-05,15.115,15.33,15.497,14.959,146387.0,601233
3,2017-01-06,15.252,14.969,15.487,14.871,86494.0,601233
4,2017-01-09,14.881,15.448,15.643,14.881,123252.0,601233
5,2017-01-10,15.311,15.027,15.663,14.998,98733.0,601233
6,2017-01-11,15.076,14.695,15.135,14.421,114624.0,601233
7,2017-01-12,14.714,14.92,14.988,14.568,82927.0,601233
8,2017-01-13,14.92,14.666,14.939,14.607,55987.0,601233
9,2017-01-16,14.666,14.108,14.783,13.395,108883.0,601233
10,2017-01-17,14.089,14.167,14.617,13.786,96098.0,601233
11,2017-01-18,14.763,14.636,15.037,14.294,168737.0,601233
12,2017-01-19,14.45,14.147,14.597,14.108,111554.0,601233
13,2017-01-20,14.138,14.558,14.578,14.089,69073.0,601233
14,2017-01-23,14.499,15.262,15.301,14.499,147885.0,601233
15,2017-01-24,15.252,15.272,15.448,15.106,84884.0,601233
16,2017-01-25,15.223,15.34,15.575,15.125,76314.0,601233
17,2017-01-26,15.457,15.467,15.594,15.35,59008.0,601233
18,2017-02-03,15.467,15.506,15.79,15.369,69487.0,601233
19,2017-02-06,15.506,15.438,15.761,15.301,78883.0,601233
20,2017-02-07,15.35,15.555,15.575,15.282,63902.0,601233
21,2017-02-08,15.594,15.399,15.633,15.242,98432.0,601233
22,2017-02-09,15.35,15.389,15.467,15.262,86220.0,601233
23,2017-02-10,15.438,15.467,15.575,15.213,124852.0,601233
24,2017-02-13,15.467,16.543,16.572,15.448,206817.0,601233
25,2017-02-14,16.328,16.279,16.377,16.122,140246.0,601233
26,2017-02-15,16.22,16.005,16.406,15.995,95201.0,601233
27,2017-02-16,16.015,16.484,16.689,15.839,144352.0,601233
28,2017-02-17,16.377,16.083,16.553,15.946,87375.0,601233
29,2017-02-20,16.083,16.435,16.728,15.995,84353.0,601233
30,2017-02-21,16.308,16.425,16.582,16.191,59474.0,601233
31,2017-02-22,16.328,16.816,17.002,16.328,122983.0,601233
32,2017-02-23,16.709,16.768,16.816,16.494,72542.0,601233
33,2017-02-24,16.699,16.416,16.699,16.201,96903.0,601233
34,2017-02-27,16.367,15.565,16.406,15.545,173367.0,601233
35,2017-02-28,15.633,15.624,15.702,15.379,109763.0,601233
36,2017-03-01,15.653,15.575,15.937,15.545,108302.0,601233
37,2017-03-02,15.643,15.565,15.819,15.545,97313.0,601233
38,2017-03-03,15.497,15.565,15.731,15.36,75649.0,601233
39,2017-03-06,15.585,15.653,15.741,15.399,106387.0,601233
40,2017-03-07,15.633,15.418,15.633,15.272,91307.0,601233
41,2017-03-08,15.389,15.018,15.399,14.939,160319.0,601233
42,2017-03-09,14.861,14.509,14.861,14.45,167084.0,601233
43,2017-03-10,14.509,14.587,14.666,14.343,123680.0,601233
44,2017-03-13,14.48,14.568,14.617,14.206,120518.0,601233
45,2017-03-14,14.548,14.744,14.871,14.509,98205.0,601233
46,2017-03-15,14.744,14.519,14.744,14.441,67795.0,601233
47,2017-03-16,14.685,15.272,15.35,14.685,196380.0,601233
48,2017-03-17,15.252,14.978,15.252,14.939,89295.0,601233
49,2017-03-20,14.988,14.832,15.066,14.695,82739.0,601233
50,2017-03-21,14.91,14.802,14.978,14.646,78055.0,601233
51,2017-03-22,14.617,14.568,14.685,14.421,82749.0,601233
52,2017-03-23,14.636,14.822,14.851,14.519,86096.0,601233
53,2017-03-24,14.714,14.372,14.812,14.118,136704.0,601233
54,2017-03-27,14.353,14.832,14.91,14.353,135068.0,601233
55,2017-03-28,14.646,14.558,14.744,14.47,84040.0,601233
56,2017-03-29,14.587,14.685,14.9,14.568,112480.0,601233
57,2017-03-30,14.734,14.832,14.91,14.538,102493.0,601233
58,2017-03-31,14.861,14.949,15.047,14.734,103482.0,601233
59,2017-04-05,15.027,15.154,15.233,14.881,118971.0,601233
60,2017-04-06,15.154,15.115,15.194,14.978,60138.0,601233
61,2017-04-07,15.106,15.369,15.575,15.057,136970.0,601233
62,2017-04-10,15.33,14.959,15.526,14.91,93721.0,601233
63,2017-04-11,15.037,14.734,15.057,14.568,106512.0,601233
64,2017-04-12,14.734,14.597,14.744,14.49,69364.0,601233
65,2017-04-13,14.568,14.617,14.685,14.49,57949.0,601233
66,2017-04-14,14.617,14.128,14.656,14.108,101354.0,601233
67,2017-04-17,14.089,14.03,14.362,13.835,90019.0,601233
68,2017-04-18,14.314,13.756,14.314,13.678,112135.0,601233
69,2017-04-19,13.747,13.893,13.932,13.639,59723.0,601233
70,2017-04-20,13.874,13.59,13.962,13.502,93328.0,601233
71,2017-04-21,13.6,13.835,13.922,13.6,59260.0,601233
72,2017-04-24,13.844,13.561,13.883,13.512,71704.0,601233
73,2017-04-25,13.61,13.717,13.835,13.61,42913.0,601233
74,2017-04-26,13.717,13.922,13.942,13.659,57981.0,601233
75,2017-04-27,13.668,13.395,13.747,13.023,163451.0,601233
76,2017-04-28,13.209,13.492,13.512,13.209,58600.0,601233
77,2017-05-02,13.492,13.512,13.541,13.346,56939.0,601233
78,2017-05-03,13.512,13.355,13.531,13.219,49088.0,601233
79,2017-05-04,13.346,13.082,13.346,13.062,55673.0,601233
80,2017-05-05,12.925,12.974,13.16,12.671,94093.0,601233
81,2017-05-08,12.906,12.671,12.906,12.661,63397.0,601233
82,2017-05-09,12.534,12.769,12.798,12.505,64069.0,601233
83,2017-05-10,12.759,12.231,12.837,12.133,75555.0,601233
84,2017-05-11,12.212,12.329,12.466,12.055,60614.0,601233
85,2017-05-12,12.339,12.231,12.397,12.153,49803.0,601233
86,2017-05-15,12.27,12.172,12.309,12.075,35109.0,601233
87,2017-05-16,12.27,12.661,12.691,12.153,83125.0,601233
88,2017-05-17,12.593,12.739,12.886,12.573,70164.0,601233
89,2017-05-18,12.739,12.417,12.827,12.388,70461.0,601233
90,2017-05-19,12.485,12.534,12.632,12.378,50545.0,601233
91,2017-05-22,12.515,12.7,12.964,12.485,116984.0,601233
92,2017-05-23,12.7,12.319,12.788,12.29,45737.0,601233
93,2017-05-24,12.3,12.29,12.466,12.153,50025.0,601233
94,2017-05-25,12.3,12.436,12.466,12.084,62652.0,601233
95,2017-05-26,12.27,12.163,12.368,12.133,76417.0,601233
96,2017-05-31,12.319,12.212,12.388,12.163,47202.0,601233
97,2017-06-01,12.212,11.361,12.212,11.322,164541.0,601233
98,2017-06-02,11.341,11.439,11.527,11.146,47834.0,601233
99,2017-06-05,11.459,11.586,11.605,11.439,53637.0,601233
