,date,open,close,high,low,volume,code
0,2017-01-03,6.3,6.38,6.42,6.29,106409.0,600971
1,2017-01-04,6.36,6.45,6.47,6.36,92119.0,600971
2,2017-01-05,6.45,6.5,6.64,6.43,126466.0,600971
3,2017-01-06,6.47,6.54,6.61,6.47,90824.0,600971
4,2017-01-09,6.52,6.63,6.63,6.5,84495.0,600971
5,2017-01-10,6.63,6.65,6.77,6.55,147987.0,600971
6,2017-01-11,6.61,6.51,6.73,6.49,118708.0,600971
7,2017-01-12,6.5,6.38,6.54,6.36,76331.0,600971
8,2017-01-13,6.36,6.38,6.47,6.33,76485.0,600971
9,2017-01-16,6.36,6.23,6.48,6.1,118884.0,600971
10,2017-01-17,6.22,6.26,6.32,6.18,97859.0,600971
11,2017-01-18,6.26,6.36,6.38,6.23,77533.0,600971
12,2017-01-19,6.33,6.37,6.43,6.3,56040.0,600971
13,2017-01-20,6.36,6.45,6.46,6.33,62659.0,600971
14,2017-01-23,6.47,6.58,6.66,6.44,91449.0,600971
15,2017-01-24,6.55,6.62,6.67,6.52,114194.0,600971
16,2017-01-25,6.58,6.61,6.61,6.54,59839.0,600971
17,2017-01-26,6.63,6.7,6.73,6.61,150530.0,600971
18,2017-02-03,6.72,6.66,6.82,6.65,148692.0,600971
19,2017-02-06,6.67,6.73,6.74,6.63,91577.0,600971
20,2017-02-07,6.7,6.68,6.76,6.64,90843.0,600971
21,2017-02-08,6.69,6.8,6.81,6.61,116983.0,600971
22,2017-02-09,6.82,6.85,6.95,6.77,115431.0,600971
23,2017-02-10,6.88,6.98,7.07,6.84,156478.0,600971
24,2017-02-13,7.13,7.68,7.68,7.07,294574.0,600971
25,2017-02-14,7.82,7.85,7.96,7.56,606207.0,600971
26,2017-02-15,7.7,7.58,7.75,7.52,416623.0,600971
27,2017-02-16,7.57,7.61,7.74,7.54,362613.0,600971
28,2017-02-17,7.53,7.37,7.59,7.3,353756.0,600971
29,2017-02-20,7.44,7.56,7.66,7.44,298540.0,600971
30,2017-02-21,7.61,7.58,7.69,7.42,346079.0,600971
31,2017-02-22,7.54,7.61,7.68,7.52,244282.0,600971
32,2017-02-23,7.63,7.49,7.75,7.39,285716.0,600971
33,2017-02-24,7.42,7.48,7.51,7.33,191481.0,600971
34,2017-02-27,7.52,7.52,7.72,7.5,269220.0,600971
35,2017-02-28,7.5,7.61,7.66,7.47,190615.0,600971
36,2017-03-01,7.62,7.86,7.95,7.58,423980.0,600971
37,2017-03-02,7.84,7.74,7.89,7.71,229326.0,600971
38,2017-03-03,7.65,7.58,7.68,7.52,203677.0,600971
39,2017-03-06,7.61,7.65,7.82,7.58,241895.0,600971
40,2017-03-07,7.6,7.49,7.75,7.45,190463.0,600971
41,2017-03-08,7.48,7.51,7.54,7.44,88171.0,600971
42,2017-03-09,7.45,7.29,7.46,7.21,187140.0,600971
43,2017-03-10,7.29,7.35,7.46,7.29,126769.0,600971
44,2017-03-13,7.35,7.69,7.82,7.31,271733.0,600971
45,2017-03-14,7.7,7.61,7.77,7.59,158067.0,600971
46,2017-03-15,7.61,7.72,7.76,7.61,190740.0,600971
47,2017-03-16,7.72,7.79,7.91,7.72,231039.0,600971
48,2017-03-17,7.82,7.74,7.94,7.63,196199.0,600971
49,2017-03-20,8.2,8.16,8.46,7.92,384431.0,600971
50,2017-03-21,8.11,7.99,8.23,7.95,223616.0,600971
51,2017-03-22,7.91,8.07,8.18,7.86,238006.0,600971
52,2017-03-23,8.07,8.04,8.17,7.9,179575.0,600971
53,2017-03-24,8.03,8.01,8.14,7.94,163283.0,600971
54,2017-03-27,8.03,7.71,8.07,7.7,249640.0,600971
55,2017-03-28,7.71,7.83,7.92,7.68,159207.0,600971
56,2017-03-29,7.87,8.21,8.33,7.86,290784.0,600971
57,2017-03-30,8.35,8.33,8.72,8.21,443511.0,600971
58,2017-03-31,8.23,8.79,8.82,8.22,359112.0,600971
59,2017-04-05,8.75,8.84,9.12,8.71,311466.0,600971
60,2017-04-06,8.71,8.81,8.83,8.55,341845.0,600971
61,2017-04-07,8.75,8.98,9.06,8.65,275601.0,600971
62,2017-04-10,9.07,9.01,9.19,8.89,218441.0,600971
63,2017-04-11,8.65,8.16,8.75,8.11,652541.0,600971
64,2017-04-12,8.15,8.16,8.24,8.03,300966.0,600971
65,2017-04-13,8.15,8.05,8.25,8.04,189144.0,600971
66,2017-04-14,8.07,7.85,8.1,7.79,303983.0,600971
67,2017-04-17,7.8,7.85,7.93,7.68,183547.0,600971
68,2017-04-18,7.84,7.82,7.95,7.81,148218.0,600971
69,2017-04-19,7.75,7.54,7.79,7.47,216439.0,600971
70,2017-04-20,7.54,7.52,7.58,7.34,173033.0,600971
71,2017-04-21,7.54,7.71,7.72,7.5,156289.0,600971
72,2017-04-24,7.66,7.7,7.77,7.46,156005.0,600971
73,2017-04-25,7.68,7.68,7.77,7.55,124441.0,600971
74,2017-04-26,7.7,7.84,7.86,7.64,154815.0,600971
75,2017-04-27,7.81,7.77,7.88,7.65,212027.0,600971
76,2017-04-28,7.73,7.77,7.8,7.7,127655.0,600971
77,2017-05-02,7.71,7.6,7.82,7.57,168024.0,600971
78,2017-05-03,7.56,7.64,7.68,7.5,132803.0,600971
79,2017-05-04,7.57,7.42,7.64,7.41,149373.0,600971
80,2017-05-05,7.35,7.01,7.35,6.93,264806.0,600971
81,2017-05-08,6.95,6.95,7.04,6.88,108054.0,600971
82,2017-05-09,6.96,7.02,7.06,6.9,108062.0,600971
83,2017-05-10,7.01,6.75,7.05,6.73,150002.0,600971
84,2017-05-11,6.69,6.76,6.79,6.57,128489.0,600971
85,2017-05-12,6.73,6.85,6.87,6.71,130729.0,600971
86,2017-05-15,6.87,6.86,6.97,6.83,106798.0,600971
87,2017-05-16,6.88,7.04,7.06,6.78,157990.0,600971
88,2017-05-17,7.07,6.99,7.15,6.96,162483.0,600971
89,2017-05-18,6.91,6.99,7.06,6.9,89887.0,600971
90,2017-05-19,6.98,6.92,7.02,6.91,84174.0,600971
91,2017-05-22,6.93,6.89,7.08,6.86,114733.0,600971
92,2017-05-23,6.89,6.87,7.02,6.78,131595.0,600971
93,2017-05-24,6.81,6.86,6.9,6.7,108943.0,600971
94,2017-05-25,6.84,7.23,7.25,6.81,233790.0,600971
95,2017-05-26,7.26,7.17,7.34,7.14,188154.0,600971
96,2017-05-31,7.23,7.1,7.27,7.08,146187.0,600971
97,2017-06-01,7.02,7.04,7.16,6.99,141086.0,600971
98,2017-06-02,7.0,7.2,7.22,7.0,107118.0,600971
99,2017-06-05,7.25,7.26,7.46,7.22,154748.0,600971
100,2017-06-06,7.18,7.37,7.4,7.18,106972.0,600971
101,2017-06-07,7.31,7.44,7.45,7.23,171871.0,600971
102,2017-06-08,7.4,7.34,7.44,7.28,135718.0,600971
103,2017-06-09,7.35,7.35,7.37,7.27,81133.0,600971
104,2017-06-12,7.31,7.32,7.44,7.31,127911.0,600971
105,2017-06-13,7.31,7.57,7.7,7.29,295554.0,600971
106,2017-06-14,7.54,7.64,7.68,7.51,206472.0,600971
107,2017-06-15,7.63,7.62,7.74,7.58,122419.0,600971
108,2017-06-16,7.61,7.6,7.66,7.53,87665.0,600971
109,2017-06-19,7.55,7.78,7.84,7.55,230843.0,600971
110,2017-06-20,7.75,7.73,7.82,7.7,124228.0,600971
111,2017-06-21,7.74,7.8,7.81,7.66,130932.0,600971
112,2017-06-22,7.81,7.71,7.88,7.69,157329.0,600971
113,2017-06-23,7.67,7.73,7.82,7.53,164017.0,600971
114,2017-06-26,7.69,7.91,7.95,7.69,193629.0,600971
115,2017-06-27,7.9,8.0,8.1,7.83,216407.0,600971
116,2017-06-28,7.95,8.09,8.2,7.91,248722.0,600971
117,2017-06-29,8.15,8.19,8.36,8.1,258691.0,600971
118,2017-06-30,8.12,8.13,8.21,8.05,143939.0,600971
119,2017-07-03,8.14,8.38,8.42,8.07,219155.0,600971
120,2017-07-04,8.32,8.34,8.36,8.25,143854.0,600971
121,2017-07-05,8.42,8.37,8.5,8.33,205350.0,600971
122,2017-07-06,8.53,8.49,8.74,8.41,361418.0,600971
123,2017-07-07,8.46,8.88,8.95,8.43,382194.0,600971
124,2017-07-10,8.83,9.03,9.18,8.81,427049.0,600971
