,date,open,close,high,low,volume,code
0,2016-01-04,10.294,9.326,10.358,9.326,48586.0,002601
1,2016-01-05,8.778,9.217,9.554,8.517,72844.0,002601
2,2016-01-06,9.27,9.77,9.882,9.134,80054.0,002601
3,2016-01-07,9.544,8.81,9.568,8.804,22537.0,002601
4,2016-01-08,9.044,9.69,9.69,8.565,107750.0,002601
5,2016-01-11,9.31,10.062,10.634,9.243,158036.0,002601
6,2016-01-12,10.134,10.078,10.395,9.677,98799.0,002601
7,2016-01-13,9.919,9.733,10.379,9.709,81506.0,002601
8,2016-01-14,9.044,9.506,9.576,8.759,97595.0,002601
9,2016-01-15,9.363,8.639,9.44,8.557,75631.0,002601
10,2016-01-18,8.102,8.496,8.772,7.982,57850.0,002601
11,2016-01-19,8.373,9.344,9.344,8.365,79194.0,002601
12,2016-01-20,9.31,9.397,9.828,9.262,101910.0,002601
13,2016-01-21,9.06,9.121,9.863,8.951,100166.0,002601
14,2016-01-22,9.31,9.416,9.57,9.147,66083.0,002601
15,2016-01-25,9.576,9.472,9.709,9.312,56583.0,002601
16,2016-01-26,9.044,9.012,9.679,8.839,79270.0,002601
17,2016-01-27,9.097,9.913,9.913,8.783,98529.0,002601
18,2016-01-28,9.913,9.98,10.32,9.578,129989.0,002601
19,2016-01-29,9.631,10.326,10.472,9.631,92613.0,002601
20,2016-02-01,10.586,10.134,10.826,9.897,96763.0,002601
21,2016-02-02,10.61,10.56,10.64,10.14,66530.0,002601
22,2016-02-03,10.376,10.374,10.52,10.137,53199.0,002601
23,2016-02-04,10.413,10.411,10.64,10.275,53817.0,002601
24,2016-02-05,10.342,10.706,11.025,10.294,80997.0,002601
25,2016-02-15,10.32,10.762,10.906,10.108,52121.0,002601
26,2016-02-16,10.695,10.999,11.166,10.613,60000.0,002601
27,2016-02-17,10.613,10.453,10.613,10.283,118564.0,002601
28,2016-02-18,10.557,11.211,11.499,10.459,135502.0,002601
29,2016-02-19,10.935,12.331,12.331,10.914,135138.0,002601
30,2016-02-22,12.501,12.273,12.576,11.999,99013.0,002601
31,2016-02-23,12.323,12.634,12.847,12.14,112698.0,002601
32,2016-02-24,13.326,11.858,13.342,11.852,236305.0,002601
33,2016-02-25,11.581,10.671,11.69,10.671,155863.0,002601
34,2016-02-26,10.682,11.001,11.076,10.267,140045.0,002601
35,2016-02-29,10.642,9.9,10.77,9.9,102053.0,002601
36,2016-03-01,9.709,10.262,10.429,9.576,134252.0,002601
37,2016-03-02,10.613,11.023,11.137,10.61,160168.0,002601
38,2016-03-03,10.927,11.177,11.97,10.906,175115.0,002601
39,2016-03-04,11.177,10.9,11.515,10.642,120967.0,002601
40,2016-03-07,11.065,11.65,11.664,11.065,114325.0,002601
41,2016-03-08,12.1,11.656,12.103,11.576,167900.0,002601
42,2016-03-09,11.161,10.725,11.164,10.608,118808.0,002601
43,2016-03-10,10.86,11.435,11.757,10.733,132701.0,002601
44,2016-03-11,11.198,11.352,11.743,11.172,117946.0,002601
45,2016-03-14,11.517,12.236,12.488,11.461,175194.0,002601
46,2016-03-15,12.065,11.908,12.257,11.717,132961.0,002601
47,2016-03-16,12.089,11.642,12.289,11.571,109031.0,002601
48,2016-03-17,11.704,12.371,12.475,11.704,141139.0,002601
49,2016-03-18,12.494,12.834,13.087,12.188,180928.0,002601
50,2016-03-21,12.97,13.166,13.294,12.6,162711.0,002601
51,2016-03-22,12.954,13.728,14.124,12.77,191663.0,002601
52,2016-03-23,13.624,14.284,14.305,13.462,183047.0,002601
53,2016-03-24,13.991,14.842,15.693,13.885,260789.0,002601
54,2016-03-25,14.895,13.802,15.108,13.496,244644.0,002601
55,2016-03-28,14.02,14.244,14.6,13.672,194650.0,002601
56,2016-03-29,14.244,13.752,14.334,13.268,168749.0,002601
57,2016-03-30,14.047,15.127,15.127,13.938,218521.0,002601
58,2016-03-31,15.667,15.433,16.199,15.132,309863.0,002601
59,2016-04-01,15.161,16.358,16.358,14.949,246084.0,002601
60,2016-04-05,15.906,16.385,16.744,15.826,190674.0,002601
61,2016-04-06,16.106,17.066,17.449,16.106,197716.0,002601
62,2016-04-07,16.864,16.81,17.342,16.542,187463.0,002601
63,2016-04-08,16.358,16.058,16.491,15.582,196383.0,002601
64,2016-04-11,16.318,16.265,16.584,15.773,159110.0,002601
65,2016-04-12,16.079,14.64,16.092,14.64,216029.0,002601
66,2016-04-13,14.526,14.443,15.02,14.286,183270.0,002601
67,2016-04-14,14.337,14.957,14.986,13.964,235788.0,002601
68,2016-04-15,14.762,14.701,14.946,14.401,163619.0,002601
69,2016-04-18,14.523,14.842,15.055,14.198,150179.0,002601
70,2016-04-19,14.837,14.563,14.893,14.417,120172.0,002601
71,2016-04-20,14.893,13.108,15.015,13.108,253308.0,002601
72,2016-04-21,12.874,12.874,13.369,12.842,128133.0,002601
73,2016-04-22,12.794,13.406,13.411,12.714,117492.0,002601
74,2016-04-25,13.1,13.672,14.095,13.1,164204.0,002601
75,2016-04-26,13.698,13.557,13.8,13.209,131765.0,002601
76,2016-04-27,13.595,12.882,13.857,12.779,529467.0,002601
77,2016-04-28,12.845,13.445,14.167,12.479,732546.0,002601
78,2016-04-29,13.314,13.07,13.717,12.938,508936.0,002601
79,2016-05-03,12.985,13.342,13.435,12.563,456089.0,002601
80,2016-05-04,13.192,13.342,13.754,13.135,526193.0,002601
81,2016-05-05,13.248,14.157,14.317,13.22,839324.0,002601
82,2016-05-06,14.017,13.098,14.11,12.938,757138.0,002601
83,2016-05-09,12.845,11.888,12.845,11.813,469515.0,002601
84,2016-05-10,11.842,11.87,12.226,11.776,270370.0,002601
