,name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
0,平安银行,13.260,13.300,13.080,13.270,12.790,13.080,13.090,161984496,2104168537.100,575,13.080,234,13.070,822,13.060,8334,13.050,1510,13.040,2881,13.090,3392,13.100,423,13.110,1988,13.120,827,13.130,2017-12-06,15:05:03,000001
