,time,price,change,volume,amount,type
0,15:00:03,10.75,-0.01,1479,1589925,卖盘
1,14:57:00,10.76,--,10,10760,买盘
2,14:56:57,10.76,--,210,225960,卖盘
3,14:56:54,10.76,--,21,22596,卖盘
4,14:56:51,10.76,-0.01,9,9684,卖盘
5,14:56:48,10.77,0.02,16,17232,买盘
6,14:56:45,10.75,-0.01,224,240800,卖盘
7,14:56:42,10.76,--,88,94688,买盘
8,14:56:39,10.76,--,474,510024,买盘
9,14:56:36,10.76,--,50,53800,买盘
10,14:56:33,10.76,--,27,29052,买盘
11,14:56:30,10.76,--,1,1076,买盘
12,14:56:27,10.76,--,15,16140,卖盘
13,14:56:24,10.76,0.01,7,7532,中性盘
14,14:56:21,10.75,-0.01,150,161250,卖盘
15,14:56:18,10.76,-0.01,56,60256,卖盘
16,14:56:15,10.77,0.01,126,135702,买盘
17,14:56:12,10.76,--,33,35508,卖盘
18,14:56:09,10.76,--,12,12912,买盘
19,14:56:06,10.76,-0.01,10,10760,买盘
20,14:56:03,10.77,--,270,291845,买盘
21,14:56:00,10.77,0.01,8,8616,买盘
22,14:55:57,10.76,--,30,32280,卖盘
23,14:55:54,10.76,--,106,114056,卖盘
24,14:55:51,10.76,--,5,5380,卖盘
25,14:55:48,10.76,-0.01,74,79624,卖盘
26,14:55:45,10.77,0.02,177,190650,买盘
27,14:55:42,10.75,-0.01,61,65575,卖盘
28,14:55:39,10.76,0.01,131,140956,买盘
29,14:55:36,10.75,--,37,39775,卖盘
30,14:55:33,10.75,-0.01,209,224675,卖盘
31,14:55:30,10.76,--,132,142032,买盘
32,14:55:27,10.76,--,74,79624,买盘
33,14:55:24,10.76,--,16,17216,买盘
34,14:55:21,10.76,--,165,177733,卖盘
35,14:55:18,10.76,--,3,3228,卖盘
36,14:55:15,10.76,-0.01,254,274186,卖盘
37,14:55:12,10.77,--,33,35541,买盘
38,14:55:09,10.77,0.01,1,1077,买盘
39,14:55:03,10.76,--,23,24748,卖盘
40,14:55:00,10.76,-0.01,149,160324,卖盘
41,14:54:57,10.77,0.01,217,233709,买盘
42,14:54:54,10.76,-0.01,45,48420,卖盘
43,14:54:51,10.77,--,30,32310,买盘
44,14:54:45,10.77,0.01,174,187398,买盘
45,14:54:42,10.76,-0.01,18,19368,卖盘
46,14:54:39,10.77,--,56,60312,买盘
47,14:54:36,10.77,0.01,2,2154,买盘
48,14:54:33,10.76,--,20,21520,卖盘
49,14:54:30,10.76,-0.01,198,213048,卖盘
50,14:54:27,10.77,--,255,274635,买盘
51,14:54:24,10.77,--,106,114162,买盘
52,14:54:21,10.77,--,28,30156,买盘
53,14:54:18,10.77,--,2,2154,买盘
54,14:54:15,10.77,0.01,199,214323,买盘
55,14:54:12,10.76,-0.01,14,15064,卖盘
56,14:54:09,10.77,--,156,168012,买盘
57,14:54:03,10.77,0.01,14,15078,买盘
58,14:54:00,10.76,--,151,162476,卖盘
59,14:53:57,10.76,--,159,171084,卖盘
60,14:53:51,10.76,-0.01,3,3228,卖盘
61,14:53:48,10.77,0.01,14,15078,买盘
62,14:53:45,10.76,--,3,3228,卖盘
63,14:53:42,10.76,--,38,40888,卖盘
64,14:53:39,10.76,--,45,48420,卖盘
65,14:53:36,10.76,--,25,26900,卖盘
66,14:53:30,10.76,-0.01,309,332484,卖盘
67,14:53:27,10.77,0.01,9,9693,买盘
68,14:53:24,10.76,--,43,46268,卖盘
69,14:53:21,10.76,--,20,21520,卖盘
70,14:53:18,10.76,0.01,1,1076,中性盘
71,14:53:12,10.75,-0.01,278,298850,卖盘
72,14:53:09,10.76,--,143,153868,买盘
73,14:53:06,10.76,--,31,33356,买盘
74,14:53:03,10.76,--,19,20444,买盘
75,14:53:00,10.76,--,304,327104,买盘
76,14:52:57,10.76,--,21,22596,买盘
77,14:52:54,10.76,--,13,13988,买盘
78,14:52:51,10.76,--,12,12912,买盘
79,14:52:48,10.76,--,16,17216,买盘
80,14:52:45,10.76,--,182,195832,卖盘
81,14:52:42,10.76,--,20,21520,卖盘
82,14:52:39,10.76,--,12,12912,卖盘
83,14:52:36,10.76,0.01,32,34432,卖盘
84,14:52:33,10.75,-0.01,20,21500,卖盘
85,14:52:27,10.76,--,9,9684,买盘
86,14:52:24,10.76,0.01,269,289444,买盘
