,time,price,change,volume,amount,type
0,15:00:03,11.01,0.01,4677,5149971,买盘
1,14:57:00,11.0,--,159,175197,卖盘
2,14:56:57,11.0,--,67,73700,卖盘
3,14:56:54,11.0,-0.01,41,45100,卖盘
4,14:56:51,11.01,0.01,36,39636,买盘
5,14:56:48,11.0,--,351,386100,卖盘
6,14:56:45,11.0,-0.01,30,33000,卖盘
7,14:56:42,11.01,0.01,18,19818,买盘
8,14:56:39,11.0,-0.01,3,3300,卖盘
9,14:56:36,11.01,0.01,22,24222,买盘
10,14:56:33,11.0,-0.01,140,154000,卖盘
11,14:56:30,11.01,0.01,58,63858,买盘
12,14:56:27,11.0,--,117,128700,卖盘
13,14:56:24,11.0,-0.01,5,5500,卖盘
14,14:56:21,11.01,--,17,18717,买盘
15,14:56:18,11.01,0.01,16,17616,买盘
16,14:56:15,11.0,-0.01,16,17600,卖盘
17,14:56:12,11.01,0.01,21,23121,买盘
18,14:56:09,11.0,--,51,56100,卖盘
19,14:56:06,11.0,--,4,4400,卖盘
20,14:56:03,11.0,--,29,31900,卖盘
21,14:56:00,11.0,--,31,34100,卖盘
22,14:55:57,11.0,--,54,59400,卖盘
23,14:55:54,11.0,--,1,1100,卖盘
24,14:55:51,11.0,--,23,25300,卖盘
25,14:55:48,11.0,--,80,88000,卖盘
26,14:55:45,11.0,--,10,11000,卖盘
27,14:55:42,11.0,--,11,12100,卖盘
28,14:55:39,11.0,--,51,56100,卖盘
29,14:55:36,11.0,-0.01,0,440,卖盘
30,14:55:33,11.01,--,24,26424,买盘
31,14:55:30,11.01,0.01,12,13212,买盘
32,14:55:27,11.0,-0.01,80,88000,卖盘
33,14:55:24,11.01,0.01,61,67161,买盘
34,14:55:21,11.0,-0.01,63,69300,卖盘
35,14:55:18,11.01,0.01,20,22020,买盘
36,14:55:15,11.0,--,7,7700,卖盘
37,14:55:12,11.0,-0.01,41,45100,卖盘
38,14:55:09,11.01,0.01,111,122211,买盘
39,14:55:06,11.0,-0.01,291,320100,卖盘
40,14:55:03,11.01,0.01,26,28626,买盘
41,14:55:00,11.0,-0.01,57,62700,卖盘
42,14:54:57,11.01,--,40,44040,买盘
43,14:54:54,11.01,0.01,11,12111,买盘
44,14:54:51,11.0,-0.01,15,16500,卖盘
45,14:54:48,11.01,--,13,14313,买盘
46,14:54:45,11.01,--,86,94686,买盘
47,14:54:42,11.01,0.01,11,12111,买盘
48,14:54:39,11.0,--,75,82500,卖盘
49,14:54:36,11.0,--,23,25300,卖盘
50,14:54:33,11.0,-0.01,51,56100,卖盘
51,14:54:30,11.01,0.01,75,82575,买盘
52,14:54:27,11.0,--,52,57200,卖盘
53,14:54:24,11.0,--,1,1100,卖盘
54,14:54:21,11.0,--,140,154000,卖盘
55,14:54:18,11.0,--,57,62700,卖盘
56,14:54:15,11.0,--,20,22000,卖盘
57,14:54:12,11.0,-0.01,6,6600,卖盘
58,14:54:09,11.01,--,30,33030,买盘
59,14:54:06,11.01,--,38,41838,买盘
60,14:54:03,11.01,0.01,142,156342,买盘
61,14:54:00,11.0,--,511,562100,卖盘
62,14:53:57,11.0,--,19,20900,卖盘
63,14:53:54,11.0,--,32,35200,卖盘
64,14:53:51,11.0,--,35,38500,卖盘
65,14:53:48,11.0,-0.01,10,11000,卖盘
66,14:53:45,11.01,--,5,5505,买盘
67,14:53:42,11.01,0.01,59,64959,买盘
68,14:53:39,11.0,--,19,20900,卖盘
69,14:53:36,11.0,-0.01,8,8800,卖盘
70,14:53:33,11.01,0.01,25,27525,买盘
71,14:53:30,11.0,--,12,13200,卖盘
72,14:53:27,11.0,0.01,74,81400,买盘
73,14:53:24,10.99,-0.01,19,20881,卖盘
74,14:53:21,11.0,--,25,27500,卖盘
75,14:53:18,11.0,--,8,8800,卖盘
76,14:53:12,11.0,--,514,565400,买盘
77,14:53:09,11.0,--,148,162800,买盘
78,14:53:06,11.0,-0.01,14,15400,卖盘
79,14:53:03,11.01,0.01,126,138726,买盘
80,14:53:00,11.0,--,346,380600,买盘
81,14:52:57,11.0,--,570,627000,买盘
82,14:52:54,11.0,0.01,201,221100,买盘
83,14:52:51,10.99,-0.01,50,54950,卖盘
84,14:52:48,11.0,--,510,561000,买盘
85,14:52:45,11.0,0.01,41,45100,买盘
86,14:52:42,10.99,-0.01,11,12089,卖盘
87,14:52:39,11.0,--,139,152900,买盘
88,14:52:36,11.0,--,122,134200,买盘
89,14:52:33,11.0,--,19,20900,买盘
90,14:52:30,11.0,0.01,7,7700,买盘
91,14:52:27,10.99,-0.01,10,10990,卖盘
92,14:52:24,11.0,--,160,176000,买盘
93,14:52:21,11.0,0.01,88,96800,买盘
94,14:52:18,10.99,-0.01,53,58247,卖盘
95,14:52:12,11.0,--,68,74800,买盘
96,14:52:06,11.0,--,31,34100,买盘
97,14:52:03,11.0,0.01,57,62700,买盘
98,14:52:00,10.99,--,22,24178,卖盘
99,14:51:57,10.99,--,74,81326,卖盘
100,14:51:45,10.99,--,212,232988,卖盘
101,14:51:42,10.99,-0.01,91,100009,卖盘
102,14:51:39,11.0,0.01,67,73700,买盘
103,14:51:36,10.99,-0.01,1,1099,卖盘
104,14:51:33,11.0,--,22,24200,买盘
105,14:51:30,11.0,0.01,10,11000,买盘
106,14:51:27,10.99,-0.01,6,6594,卖盘
107,14:51:24,11.0,--,3,3300,买盘
108,14:51:21,11.0,--,10,11000,买盘
109,14:51:18,11.0,--,34,37400,买盘
110,14:51:15,11.0,--,11,12100,买盘
111,14:51:12,11.0,0.01,9,9900,买盘
112,14:51:09,10.99,-0.01,48,52752,卖盘
