,time,price,change,volume,amount,type
0,15:00:03,11.15,--,2125,2369375,买盘
1,14:57:00,11.15,--,0,0,买盘
2,14:56:57,11.15,--,2,2230,买盘
3,14:56:54,11.15,--,10,11150,买盘
4,14:56:48,11.15,--,47,52405,买盘
5,14:56:45,11.15,0.01,4,4460,买盘
6,14:56:42,11.14,-0.01,1,1114,卖盘
7,14:56:39,11.15,0.01,2,2230,买盘
8,14:56:33,11.14,-0.01,52,57928,卖盘
9,14:56:27,11.15,--,90,100350,买盘
10,14:56:24,11.15,--,37,41255,买盘
11,14:56:21,11.15,0.01,6,6690,买盘
12,14:56:18,11.14,--,10,11140,卖盘
13,14:56:15,11.14,--,485,540290,卖盘
14,14:56:12,11.14,-0.01,56,62384,卖盘
15,14:56:09,11.15,0.01,5,5575,买盘
16,14:56:06,11.14,-0.01,149,165986,卖盘
17,14:56:00,11.15,--,2,2230,买盘
18,14:55:54,11.15,--,16,17840,买盘
19,14:55:51,11.15,--,38,42370,卖盘
20,14:55:48,11.15,--,20,22300,卖盘
21,14:55:42,11.15,--,3,3345,卖盘
22,14:55:39,11.15,--,32,35680,买盘
23,14:55:36,11.15,--,65,72475,买盘
24,14:55:33,11.15,--,2,2230,买盘
25,14:55:24,11.15,--,19,21185,卖盘
26,14:55:12,11.15,--,15,16725,卖盘
27,14:55:09,11.15,--,17,18955,卖盘
28,14:55:06,11.15,-0.02,4,4460,中性盘
29,14:55:03,11.17,0.02,321,358557,买盘
30,14:55:00,11.15,0.02,25,27875,买盘
31,14:54:57,11.13,-0.02,40,44520,卖盘
32,14:54:48,11.15,0.02,8,8920,买盘
33,14:54:39,11.13,--,9,10017,卖盘
34,14:54:36,11.13,-0.01,920,1023960,卖盘
35,14:54:30,11.14,-0.01,67,74638,卖盘
36,14:54:27,11.15,--,25,27875,买盘
37,14:54:24,11.15,--,50,55750,卖盘
38,14:54:18,11.15,--,149,166135,卖盘
39,14:54:15,11.15,--,68,75820,卖盘
40,14:54:12,11.15,--,36,40140,卖盘
41,14:54:06,11.15,--,8,8920,卖盘
42,14:54:03,11.15,-0.01,345,384675,卖盘
43,14:53:57,11.16,--,25,27900,买盘
44,14:53:54,11.16,--,109,121644,买盘
45,14:53:51,11.16,0.02,643,718480,买盘
46,14:53:48,11.14,--,885,985890,卖盘
47,14:53:45,11.14,0.01,162,180468,买盘
48,14:53:42,11.13,-0.01,44,48972,卖盘
49,14:53:39,11.14,0.01,99,110286,买盘
50,14:53:36,11.13,-0.01,8,8904,卖盘
51,14:53:33,11.14,0.01,30,33420,买盘
52,14:53:27,11.13,-0.01,29,32277,卖盘
53,14:53:24,11.14,0.01,150,167100,买盘
54,14:53:21,11.13,-0.02,15,16695,卖盘
55,14:53:12,11.15,0.02,39,43485,买盘
56,14:53:09,11.13,--,5,5565,卖盘
57,14:53:06,11.13,-0.01,56,62328,卖盘
58,14:53:03,11.14,--,28,31192,卖盘
59,14:52:57,11.14,--,70,77980,买盘
60,14:52:54,11.14,0.01,25,27850,买盘
61,14:52:51,11.13,-0.01,6,6678,卖盘
62,14:52:48,11.14,-0.01,105,116970,卖盘
63,14:52:42,11.15,0.01,82,91430,买盘
64,14:52:30,11.14,--,25,27850,卖盘
65,14:52:27,11.14,-0.01,21,23394,卖盘
66,14:52:24,11.15,0.01,25,27875,买盘
67,14:52:18,11.14,--,74,82436,卖盘
68,14:52:15,11.14,-0.01,2,2228,卖盘
69,14:52:12,11.15,0.01,44,49060,买盘
70,14:52:09,11.14,--,41,45674,买盘
71,14:52:06,11.14,--,78,86892,买盘
72,14:52:03,11.14,0.01,8,8912,买盘
73,14:52:00,11.13,--,117,130221,卖盘
74,14:51:57,11.13,--,16,17808,卖盘
75,14:51:54,11.13,--,54,60102,卖盘
76,14:51:51,11.13,--,31,34503,卖盘
77,14:51:48,11.13,--,5,5565,卖盘
78,14:51:45,11.13,-0.01,14,15582,卖盘
79,14:51:42,11.14,--,39,43446,买盘
80,14:51:36,11.14,0.01,1,1114,买盘
81,14:51:33,11.13,-0.01,8,8904,卖盘
82,14:51:24,11.14,-0.02,21,23394,卖盘
83,14:51:21,11.16,0.02,25,27900,买盘
84,14:51:15,11.14,-0.02,16,17824,卖盘
85,14:51:12,11.16,0.02,38,42408,买盘
86,14:51:09,11.14,--,1043,1161902,卖盘
87,14:51:03,11.14,--,48,53472,买盘
88,14:51:00,11.14,--,12,13368,卖盘
89,14:50:54,11.14,--,7,7798,卖盘
90,14:50:51,11.14,0.01,26,28964,卖盘
91,14:50:48,11.13,--,27,30051,卖盘
92,14:50:45,11.13,-0.02,5,5565,卖盘
93,14:50:42,11.15,0.02,43,47945,买盘
94,14:50:36,11.13,--,31,34503,卖盘
95,14:50:33,11.13,--,20,22260,卖盘
96,14:50:30,11.13,-0.02,6,6678,卖盘
97,14:50:21,11.15,--,288,322012,卖盘
98,14:50:18,11.15,-0.01,30,33450,卖盘
99,14:50:12,11.16,0.01,39,43524,买盘
100,14:50:09,11.15,-0.01,194,216310,卖盘
101,14:50:06,11.16,0.01,169,188604,买盘
102,14:50:03,11.15,--,5,5575,卖盘
103,14:49:57,11.15,--,2,2230,卖盘
104,14:49:54,11.15,-0.01,10,11150,卖盘
105,14:49:48,11.16,0.01,35,39060,买盘
106,14:49:45,11.15,-0.01,5,5575,卖盘
107,14:49:42,11.16,--,45,50220,买盘
108,14:49:39,11.16,0.01,1,1116,买盘
109,14:49:33,11.15,-0.01,5,5575,卖盘
110,14:49:30,11.16,--,21,23436,买盘
111,14:49:21,11.16,0.01,10,11160,买盘
112,14:49:18,11.15,--,24,26760,卖盘
113,14:49:15,11.15,-0.01,31,34565,卖盘
114,14:49:12,11.16,--,39,43524,买盘
115,14:49:06,11.16,0.01,141,157356,买盘
116,14:49:03,11.15,0.02,355,396048,买盘
117,14:48:54,11.13,-0.02,2,2226,卖盘
118,14:48:51,11.15,--,913,1018887,卖盘
119,14:48:48,11.15,--,6,6690,卖盘
120,14:48:45,11.15,--,848,945743,买盘
121,14:48:42,11.15,--,50,55750,买盘
122,14:48:39,11.15,0.01,914,1020202,买盘
123,14:48:33,11.14,0.01,18,20052,买盘
124,14:48:30,11.13,--,33,36729,卖盘
125,14:48:21,11.13,--,17,18921,卖盘
126,14:48:15,11.13,-0.01,43,47859,卖盘
127,14:48:12,11.14,0.01,40,44560,买盘
128,14:48:09,11.13,--,42,46746,卖盘
129,14:48:06,11.13,-0.01,18,20034,卖盘
130,14:48:03,11.14,0.01,18,20052,买盘
131,14:47:57,11.13,-0.01,4,4452,卖盘
132,14:47:54,11.14,--,169,188266,买盘
133,14:47:51,11.14,0.01,8,8912,买盘
134,14:47:48,11.13,--,30,33390,卖盘
135,14:47:45,11.13,-0.01,66,73458,卖盘
136,14:47:42,11.14,--,39,43446,买盘
137,14:47:39,11.14,0.01,10,11140,买盘
138,14:47:33,11.13,--,56,62328,卖盘
139,14:47:27,11.13,-0.01,2,2226,卖盘
140,14:47:21,11.14,--,28,31192,买盘
141,14:47:12,11.14,0.01,38,42332,买盘
142,14:47:06,11.13,--,17,18921,卖盘
143,14:47:03,11.13,--,22,24486,卖盘
144,14:47:00,11.13,--,10,11130,卖盘
145,14:46:57,11.13,--,20,22260,卖盘
146,14:46:54,11.13,-0.01,32,35616,卖盘
147,14:46:51,11.14,0.01,8,8912,买盘
148,14:46:45,11.13,-0.01,199,221487,卖盘
149,14:46:42,11.14,0.01,91,101374,买盘
150,14:46:36,11.13,--,5,5565,卖盘
151,14:46:33,11.13,-0.01,40,44520,卖盘
152,14:46:30,11.14,0.01,28,31192,买盘
153,14:46:24,11.13,--,244,271794,买盘
154,14:46:21,11.13,--,10,11130,买盘
155,14:46:12,11.13,--,40,44520,买盘
156,14:46:03,11.13,0.02,61,67893,买盘
157,14:45:57,11.11,-0.02,4,4444,卖盘
158,14:45:54,11.13,--,13,15359,卖盘
159,14:45:51,11.13,0.01,599,666909,买盘
160,14:45:45,11.12,-0.01,3,3335,卖盘
161,14:45:42,11.13,0.01,59,65667,买盘
162,14:45:39,11.12,0.01,140,155680,买盘
163,14:45:36,11.11,-0.01,4,4444,卖盘
164,14:45:33,11.12,--,84,93408,卖盘
165,14:45:30,11.12,--,200,222399,卖盘
166,14:45:24,11.12,-0.01,10,11120,卖盘
167,14:45:21,11.13,0.01,8,8904,买盘
168,14:45:18,11.12,-0.01,2,2224,卖盘
169,14:45:12,11.13,0.01,84,93492,买盘
170,14:45:06,11.12,--,3,3335,卖盘
171,14:45:03,11.12,--,25,27799,卖盘
172,14:45:00,11.12,--,5,5560,卖盘
173,14:44:57,11.12,--,20,22240,卖盘
174,14:44:51,11.12,--,19,21128,卖盘
175,14:44:48,11.12,--,10,11120,卖盘
176,14:44:45,11.12,--,150,166800,卖盘
177,14:44:42,11.12,-0.01,59,65608,卖盘
178,14:44:36,11.13,--,169,188097,买盘
179,14:44:33,11.13,0.01,17,18921,买盘
180,14:44:27,11.12,--,1,1112,卖盘
181,14:44:24,11.12,-0.01,13,14455,卖盘
182,14:44:21,11.13,--,13,14469,买盘
183,14:44:12,11.13,--,375,417375,买盘
184,14:44:03,11.13,0.01,19,21147,买盘
185,14:44:00,11.12,-0.01,14,15567,卖盘
186,14:43:54,11.13,0.01,3,3339,买盘
187,14:43:51,11.12,--,46,51152,卖盘
188,14:43:45,11.12,-0.01,145,161240,卖盘
189,14:43:42,11.13,0.01,39,43407,买盘
190,14:43:39,11.12,-0.01,11,12232,卖盘
191,14:43:36,11.13,--,47,52311,买盘
192,14:43:33,11.13,0.01,186,207018,买盘
193,14:43:30,11.12,--,2,2224,卖盘
194,14:43:24,11.12,-0.01,72,80064,卖盘
195,14:43:21,11.13,0.01,21,23373,买盘
196,14:43:18,11.12,--,65,72280,卖盘
197,14:43:15,11.12,-0.01,17,18904,卖盘
198,14:43:12,11.13,--,39,43407,买盘
199,14:43:09,11.13,--,1,1113,买盘
200,14:43:06,11.13,--,2,2226,买盘
201,14:43:03,11.13,--,17,18921,买盘
202,14:43:00,11.13,0.01,74,82362,买盘
203,14:42:54,11.12,-0.01,5,5560,卖盘
204,14:42:51,11.13,--,19,21147,买盘
205,14:42:42,11.13,--,138,153594,买盘
206,14:42:36,11.13,--,857,953841,卖盘
207,14:42:33,11.13,--,52,57876,卖盘
208,14:42:30,11.13,--,10,11130,卖盘
209,14:42:27,11.13,-0.01,158,175854,卖盘
210,14:42:24,11.14,--,170,189380,买盘
211,14:42:21,11.14,0.01,8,8912,买盘
212,14:42:12,11.13,--,45,50085,卖盘
213,14:42:09,11.13,-0.01,10,11130,卖盘
214,14:42:03,11.14,0.01,17,18938,买盘
215,14:41:51,11.13,-0.01,21,23373,卖盘
216,14:41:45,11.14,-0.01,25,27850,卖盘
217,14:41:42,11.15,--,39,43485,买盘
218,14:41:36,11.15,0.01,57,63555,买盘
219,14:41:33,11.14,0.01,18,20052,买盘
220,14:41:24,11.13,-0.01,2,2226,卖盘
221,14:41:21,11.14,-0.01,9,10026,买盘
222,14:41:12,11.15,0.01,51,56865,买盘
223,14:41:06,11.14,0.01,186,207204,买盘
224,14:41:03,11.13,-0.01,99,110187,卖盘
225,14:41:00,11.14,--,28,31192,卖盘
226,14:40:54,11.14,-0.01,4,4456,卖盘
227,14:40:51,11.15,0.01,8,8920,买盘
228,14:40:48,11.14,--,1,1114,卖盘
229,14:40:45,11.14,-0.01,10,11140,卖盘
230,14:40:42,11.15,0.01,39,43485,买盘
231,14:40:33,11.14,--,28,31192,卖盘
232,14:40:30,11.14,--,1,1114,卖盘
233,14:40:24,11.14,--,6,6684,卖盘
234,14:40:21,11.14,0.01,24,26736,买盘
