,time,price,change,volume,amount,type
0,15:00:03,11.44,0.01,4122,4716368,买盘
1,14:57:00,11.43,-0.01,11,12573,卖盘
2,14:56:57,11.44,0.01,1018,1164592,买盘
3,14:56:54,11.43,--,31,35433,卖盘
4,14:56:51,11.43,--,5,6755,卖盘
5,14:56:48,11.43,--,83,94869,卖盘
6,14:56:45,11.43,--,7,8001,卖盘
7,14:56:42,11.43,--,46,52578,卖盘
8,14:56:39,11.43,--,10,11430,卖盘
9,14:56:30,11.43,-0.01,26,29718,卖盘
10,14:56:27,11.44,0.01,24,27456,买盘
11,14:56:24,11.43,--,65,74295,卖盘
12,14:56:21,11.43,--,151,172593,卖盘
13,14:56:15,11.43,--,92,105156,卖盘
14,14:56:12,11.43,-0.01,9,10287,卖盘
15,14:56:09,11.44,0.01,18,20592,买盘
16,14:56:06,11.43,--,25,28575,买盘
17,14:56:03,11.43,--,95,108585,买盘
18,14:55:57,11.43,0.01,13,14859,买盘
19,14:55:54,11.42,-0.01,77,87934,卖盘
20,14:55:51,11.43,--,156,178308,买盘
21,14:55:48,11.43,--,1,1143,买盘
22,14:55:45,11.43,0.01,38,43434,买盘
23,14:55:42,11.42,--,4,4568,卖盘
24,14:55:39,11.42,--,60,68520,卖盘
25,14:55:36,11.42,-0.01,74,84508,卖盘
26,14:55:33,11.43,0.01,33,37719,买盘
27,14:55:30,11.42,-0.01,10,11420,卖盘
28,14:55:27,11.43,0.01,72,82296,买盘
29,14:55:24,11.42,-0.01,268,306056,卖盘
30,14:55:21,11.43,--,31,35433,买盘
31,14:55:18,11.43,--,109,124587,买盘
32,14:55:15,11.43,0.01,226,258318,买盘
33,14:55:12,11.42,-0.01,52,59384,卖盘
34,14:55:09,11.43,0.01,38,43434,买盘
35,14:55:06,11.42,-0.01,68,77656,卖盘
36,14:55:03,11.43,-0.01,71,81153,卖盘
37,14:55:00,11.44,0.02,16,18304,买盘
38,14:54:57,11.42,-0.01,16,18877,卖盘
39,14:54:54,11.43,--,108,123444,买盘
40,14:54:51,11.43,--,53,60579,买盘
41,14:54:48,11.43,--,47,53721,买盘
42,14:54:45,11.43,--,28,32004,买盘
43,14:54:42,11.43,0.01,58,66294,买盘
44,14:54:39,11.42,--,4,4568,卖盘
45,14:54:36,11.42,-0.01,12,13704,卖盘
46,14:54:33,11.43,--,7,8001,买盘
47,14:54:30,11.43,0.01,41,46863,买盘
48,14:54:27,11.42,-0.01,74,84508,卖盘
49,14:54:24,11.43,--,72,82296,买盘
50,14:54:21,11.43,0.01,28,32004,买盘
51,14:54:18,11.42,-0.01,4,4568,卖盘
52,14:54:15,11.43,0.01,124,141732,买盘
53,14:54:12,11.42,-0.01,256,293242,卖盘
54,14:54:09,11.43,--,11,12573,买盘
55,14:54:06,11.43,0.01,48,54864,买盘
56,14:54:03,11.42,-0.01,2,2284,卖盘
57,14:54:00,11.43,0.01,73,83439,买盘
58,14:53:57,11.42,--,50,57100,卖盘
59,14:53:54,11.42,-0.01,42,47964,卖盘
60,14:53:51,11.43,0.01,25,28575,买盘
61,14:53:48,11.42,--,20,22840,卖盘
62,14:53:45,11.42,-0.01,84,95928,卖盘
63,14:53:42,11.43,--,52,59436,买盘
64,14:53:39,11.43,--,64,73152,买盘
65,14:53:36,11.43,--,168,192024,买盘
66,14:53:33,11.43,--,3,3429,买盘
67,14:53:30,11.43,--,241,275463,买盘
68,14:53:27,11.43,--,5,5715,买盘
69,14:53:24,11.43,-0.01,380,434397,卖盘
70,14:53:21,11.44,--,504,576576,买盘
71,14:53:18,11.44,0.01,8,9152,买盘
72,14:53:15,11.43,--,512,585216,卖盘
73,14:53:12,11.43,-0.02,244,279783,卖盘
74,14:53:09,11.45,0.01,312,357469,买盘
75,14:53:06,11.44,-0.01,15,17160,卖盘
76,14:53:03,11.45,--,79,90455,买盘
77,14:53:00,11.45,0.01,58,66410,买盘
78,14:52:57,11.44,--,30,34320,卖盘
79,14:52:54,11.44,--,83,94952,卖盘
80,14:52:51,11.44,-0.01,73,83512,卖盘
81,14:52:48,11.45,0.01,10,11450,买盘
82,14:52:45,11.44,--,180,206835,买盘
83,14:52:42,11.44,0.01,241,275704,买盘
84,14:52:39,11.43,-0.01,24,27432,卖盘
85,14:52:36,11.44,--,19,21736,买盘
86,14:52:33,11.44,--,24,27456,买盘
87,14:52:30,11.44,--,73,83512,买盘
88,14:52:27,11.44,--,43,49192,买盘
89,14:52:21,11.44,--,371,424652,卖盘
90,14:52:18,11.44,--,871,997339,买盘
91,14:52:15,11.44,--,245,281172,买盘
92,14:52:12,11.44,0.01,14,16016,买盘
93,14:52:09,11.43,--,31,35433,卖盘
94,14:52:06,11.43,-0.01,51,58293,卖盘
95,14:52:03,11.44,--,148,169312,买盘
96,14:52:00,11.44,0.01,114,130416,买盘
97,14:51:57,11.43,-0.01,9,10287,卖盘
98,14:51:54,11.44,--,26,29744,买盘
99,14:51:51,11.44,--,26,29744,买盘
100,14:51:48,11.44,--,53,60632,买盘
101,14:51:45,11.44,--,58,66352,买盘
102,14:51:42,11.44,--,40,45760,买盘
103,14:51:39,11.44,--,21,24024,买盘
104,14:51:36,11.44,0.01,26,29744,买盘
105,14:51:33,11.43,-0.01,1,1143,卖盘
106,14:51:30,11.44,0.01,81,92664,买盘
107,14:51:27,11.43,-0.01,847,968121,卖盘
108,14:51:24,11.44,--,44,51022,买盘
109,14:51:21,11.44,--,139,159016,买盘
110,14:51:18,11.44,--,121,138424,买盘
111,14:51:15,11.44,0.01,417,477940,买盘
112,14:51:12,11.43,--,39,44577,卖盘
113,14:51:09,11.43,--,292,333756,卖盘
114,14:51:06,11.43,--,9,10287,卖盘
115,14:51:03,11.43,-0.01,30,34290,卖盘
116,14:51:00,11.44,0.01,78,89232,买盘
117,14:50:57,11.43,--,80,91440,卖盘
118,14:50:54,11.43,-0.01,1,1143,卖盘
119,14:50:51,11.44,--,111,126984,买盘
120,14:50:48,11.44,--,108,123552,买盘
121,14:50:45,11.44,0.01,35,40040,买盘
122,14:50:42,11.43,-0.01,194,221742,卖盘
123,14:50:39,11.44,--,46,52624,买盘
124,14:50:36,11.44,--,97,110968,买盘
125,14:50:30,11.44,--,36,41184,买盘
126,14:50:27,11.44,--,8,9152,买盘
127,14:50:24,11.44,--,81,92664,买盘
128,14:50:21,11.44,0.01,105,120120,买盘
129,14:50:18,11.43,-0.01,330,378081,卖盘
130,14:50:15,11.44,0.01,113,129272,买盘
131,14:50:12,11.43,-0.01,40,46325,卖盘
132,14:50:09,11.44,--,274,313456,买盘
133,14:50:06,11.44,--,29,33176,买盘
134,14:50:03,11.44,--,138,157872,买盘
135,14:50:00,11.44,0.01,25,28600,买盘
136,14:49:57,11.43,-0.01,65,74295,卖盘
137,14:49:54,11.44,--,33,37752,买盘
138,14:49:51,11.44,--,16,18304,买盘
139,14:49:48,11.44,0.01,24,27456,买盘
140,14:49:45,11.43,--,229,261747,卖盘
141,14:49:42,11.43,-0.01,296,338328,卖盘
142,14:49:39,11.44,--,220,251680,买盘
143,14:49:36,11.44,0.01,30,34320,买盘
144,14:49:33,11.43,-0.01,47,53721,卖盘
145,14:49:30,11.44,--,43,49192,买盘
146,14:49:27,11.44,0.01,32,36608,买盘
147,14:49:21,11.43,-0.01,255,292356,卖盘
148,14:49:18,11.44,0.01,40,45760,买盘
149,14:49:15,11.43,--,73,83439,卖盘
150,14:49:12,11.43,--,79,90297,卖盘
151,14:49:09,11.43,-0.01,1,1280,卖盘
152,14:49:06,11.44,--,79,90376,买盘
153,14:49:00,11.44,--,148,169312,买盘
154,14:48:57,11.44,--,73,83512,买盘
155,14:48:54,11.44,--,10,11440,买盘
156,14:48:51,11.44,--,115,131560,买盘
157,14:48:48,11.44,--,22,25168,买盘
158,14:48:45,11.44,0.01,18,20592,买盘
159,14:48:42,11.43,-0.01,44,50292,卖盘
160,14:48:39,11.44,0.01,24,27456,买盘
161,14:48:36,11.43,--,41,46863,卖盘
162,14:48:33,11.43,-0.01,15,17145,卖盘
163,14:48:30,11.44,0.01,55,62920,买盘
164,14:48:27,11.43,--,378,432054,卖盘
165,14:48:21,11.43,-0.01,285,326646,卖盘
166,14:48:18,11.44,--,147,168168,买盘
167,14:48:15,11.44,--,31,35589,买盘
168,14:48:12,11.44,--,41,46904,买盘
169,14:48:09,11.44,--,164,187616,买盘
170,14:48:06,11.44,--,42,48048,买盘
171,14:48:03,11.44,--,10,11440,买盘
172,14:48:00,11.44,--,16,18304,买盘
173,14:47:57,11.44,--,47,53768,买盘
174,14:47:54,11.44,--,27,30888,买盘
175,14:47:51,11.44,--,34,38896,买盘
176,14:47:48,11.44,0.01,88,100672,买盘
177,14:47:45,11.43,-0.01,5,5715,卖盘
178,14:47:42,11.44,0.01,92,105248,买盘
179,14:47:39,11.43,-0.01,330,377190,卖盘
180,14:47:36,11.44,0.01,914,1045616,买盘
181,14:47:33,11.43,-0.01,18,21351,卖盘
182,14:47:30,11.44,0.01,157,179608,买盘
183,14:47:24,11.43,-0.01,233,267210,卖盘
184,14:47:21,11.44,0.01,144,164736,买盘
185,14:47:18,11.43,-0.01,43,49149,卖盘
186,14:47:15,11.44,0.01,37,42328,买盘
187,14:47:12,11.43,-0.01,78,89154,卖盘
188,14:47:09,11.44,0.01,74,85353,买盘
189,14:47:06,11.43,-0.01,29,33147,卖盘
190,14:47:03,11.44,--,10,11440,买盘
191,14:47:00,11.44,--,41,46904,买盘
192,14:46:57,11.44,--,86,98384,买盘
193,14:46:51,11.44,--,16,18304,买盘
194,14:46:48,11.44,--,12,13728,买盘
195,14:46:45,11.44,--,22,25168,买盘
196,14:46:42,11.44,0.01,44,50336,买盘
197,14:46:39,11.43,-0.01,201,229743,卖盘
198,14:46:36,11.44,0.01,33,37752,买盘
199,14:46:33,11.43,-0.01,20,22860,卖盘
200,14:46:30,11.44,0.01,24,27456,买盘
201,14:46:27,11.43,--,93,106299,卖盘
202,14:46:24,11.43,-0.01,259,296928,卖盘
203,14:46:21,11.44,--,47,53768,买盘
204,14:46:18,11.44,0.01,53,60632,买盘
205,14:46:15,11.43,-0.01,36,41148,卖盘
206,14:46:12,11.44,--,55,62920,买盘
207,14:46:09,11.44,0.01,6,6864,买盘
208,14:46:06,11.43,--,20,22985,卖盘
209,14:46:03,11.43,--,143,163449,卖盘
210,14:46:00,11.43,--,31,35433,卖盘
211,14:45:57,11.43,-0.01,5,5715,卖盘
212,14:45:54,11.44,0.01,71,81224,买盘
213,14:45:51,11.43,-0.01,126,144018,卖盘
214,14:45:48,11.44,0.01,12,13728,买盘
215,14:45:45,11.43,-0.01,146,166878,卖盘
216,14:45:42,11.44,--,19,21736,买盘
217,14:45:39,11.44,0.01,106,121264,买盘
218,14:45:36,11.43,-0.01,54,61722,卖盘
219,14:45:33,11.44,--,1,1144,买盘
220,14:45:30,11.44,0.01,15,17160,买盘
221,14:45:27,11.43,--,250,286641,卖盘
222,14:45:24,11.43,-0.01,36,41148,卖盘
223,14:45:21,11.44,--,31,35464,买盘
224,14:45:18,11.44,0.01,126,144144,买盘
225,14:45:15,11.43,--,37,42291,卖盘
226,14:45:12,11.43,-0.01,332,379476,卖盘
227,14:45:09,11.44,0.01,43,49317,买盘
228,14:45:06,11.43,--,5,5715,卖盘
229,14:45:03,11.43,-0.01,12,13716,卖盘
230,14:45:00,11.44,0.01,58,66352,买盘
231,14:44:57,11.43,-0.01,108,123444,卖盘
