,time,price,change,volume,amount,type
0,15:00:03,10.48,0.02,2790,2923920,买盘
1,14:57:00,10.46,-0.01,154,161084,卖盘
2,14:56:57,10.47,0.01,94,98418,买盘
3,14:56:54,10.46,-0.01,3,3138,卖盘
4,14:56:48,10.47,--,91,95277,买盘
5,14:56:42,10.47,0.01,24,25128,买盘
6,14:56:39,10.46,0.01,455,475930,买盘
7,14:56:36,10.45,-0.01,284,296780,卖盘
8,14:56:33,10.46,--,10,10460,买盘
9,14:56:30,10.46,--,55,57530,买盘
10,14:56:27,10.46,-0.01,274,286604,卖盘
11,14:56:24,10.47,0.01,67,70149,买盘
12,14:56:21,10.46,--,47,49162,卖盘
13,14:56:18,10.46,-0.01,26,27196,卖盘
14,14:56:15,10.47,0.01,260,272220,买盘
15,14:56:12,10.46,--,85,88910,卖盘
16,14:56:09,10.46,--,77,80542,卖盘
17,14:56:06,10.46,--,174,182004,卖盘
18,14:56:03,10.46,--,55,57530,卖盘
19,14:56:00,10.46,--,3,3138,卖盘
20,14:55:57,10.46,0.01,362,378652,买盘
21,14:55:54,10.45,-0.01,133,138985,卖盘
22,14:55:51,10.46,--,150,156900,买盘
23,14:55:45,10.46,0.01,14,14644,买盘
24,14:55:42,10.45,--,266,277970,卖盘
25,14:55:39,10.45,-0.01,142,148390,卖盘
26,14:55:36,10.46,--,50,52300,买盘
27,14:55:33,10.46,0.01,18,18828,买盘
28,14:55:30,10.45,--,6,6270,卖盘
29,14:55:27,10.45,--,22,22990,卖盘
30,14:55:24,10.45,--,4,4180,卖盘
31,14:55:18,10.45,--,48,50160,卖盘
32,14:55:15,10.45,-0.01,36,37620,卖盘
33,14:55:12,10.46,0.01,37,38702,买盘
34,14:55:09,10.45,--,27,28214,卖盘
35,14:55:06,10.45,-0.01,65,67925,卖盘
36,14:55:03,10.46,0.01,85,88910,买盘
37,14:55:00,10.45,-0.01,49,51205,卖盘
38,14:54:57,10.46,--,22,23012,买盘
39,14:54:54,10.46,0.01,156,163176,买盘
40,14:54:51,10.45,-0.01,11,11495,卖盘
41,14:54:48,10.46,0.01,12,12552,买盘
42,14:54:45,10.45,--,3,3135,卖盘
43,14:54:42,10.45,-0.01,8,8360,卖盘
44,14:54:39,10.46,0.01,85,88910,买盘
45,14:54:36,10.45,--,5,5225,卖盘
46,14:54:33,10.45,--,55,57474,卖盘
47,14:54:30,10.45,--,1,1045,卖盘
48,14:54:27,10.45,--,6,6270,卖盘
49,14:54:24,10.45,-0.01,13,13584,卖盘
50,14:54:21,10.46,0.01,478,499988,买盘
51,14:54:18,10.45,--,10,10450,卖盘
52,14:54:15,10.45,--,47,49115,卖盘
53,14:54:12,10.45,--,62,64789,卖盘
54,14:54:09,10.45,--,14,14629,卖盘
55,14:54:06,10.45,--,523,546535,卖盘
56,14:54:03,10.45,--,4,4180,卖盘
57,14:54:00,10.45,-0.01,38,39710,卖盘
58,14:53:57,10.46,--,24,25104,买盘
59,14:53:54,10.46,0.01,65,67990,买盘
60,14:53:51,10.45,-0.01,92,96140,卖盘
61,14:53:48,10.46,--,21,21966,买盘
62,14:53:45,10.46,--,1,1046,买盘
63,14:53:42,10.46,0.01,2,2092,买盘
64,14:53:33,10.45,--,10,10450,卖盘
65,14:53:30,10.45,--,14,14629,卖盘
66,14:53:27,10.45,-0.01,8,8360,卖盘
67,14:53:24,10.46,0.01,11,11506,买盘
68,14:53:21,10.45,-0.01,73,76285,卖盘
69,14:53:18,10.46,--,18,18828,买盘
70,14:53:15,10.46,0.01,132,138072,卖盘
71,14:53:12,10.45,--,22,22990,卖盘
72,14:53:09,10.45,--,3,3135,卖盘
73,14:53:06,10.45,--,6,6270,卖盘
74,14:53:03,10.45,--,500,522499,卖盘
75,14:53:00,10.45,-0.01,25,26125,卖盘
76,14:52:57,10.46,--,23,24058,卖盘
77,14:52:54,10.46,-0.01,10,10460,卖盘
78,14:52:51,10.47,0.02,85,88995,买盘
79,14:52:48,10.45,-0.01,1,1045,卖盘
80,14:52:39,10.46,--,24,25104,卖盘
81,14:52:30,10.46,--,7,7322,卖盘
82,14:52:27,10.46,--,38,39748,卖盘
83,14:52:24,10.46,0.01,5,5230,卖盘
84,14:52:21,10.45,-0.01,259,270655,卖盘
85,14:52:18,10.46,--,2,2092,买盘
86,14:52:15,10.46,0.01,67,70082,买盘
87,14:52:12,10.45,-0.01,4,4180,卖盘
88,14:52:09,10.46,--,206,215476,买盘
89,14:52:03,10.46,--,185,193510,买盘
90,14:52:00,10.46,0.01,20,20920,买盘
91,14:51:54,10.45,-0.01,4,4180,卖盘
92,14:51:51,10.46,--,114,119244,卖盘
93,14:51:48,10.46,--,206,215476,卖盘
94,14:51:45,10.46,-0.01,2,2092,卖盘
95,14:51:42,10.47,0.01,54,56538,买盘
96,14:51:36,10.46,-0.01,44,46024,卖盘
97,14:51:30,10.47,0.01,65,68055,买盘
98,14:51:27,10.46,-0.01,142,148532,卖盘
99,14:51:21,10.47,--,5,5235,买盘
100,14:51:18,10.47,-0.01,59,61773,卖盘
101,14:51:15,10.48,0.01,60,62880,买盘
102,14:51:12,10.47,--,130,136110,卖盘
103,14:51:09,10.47,--,170,177990,卖盘
104,14:51:06,10.47,--,14,14658,卖盘
105,14:51:03,10.47,-0.01,118,123546,卖盘
106,14:51:00,10.48,--,4,4192,买盘
107,14:50:57,10.48,0.01,9,9432,买盘
108,14:50:54,10.47,-0.01,30,31410,卖盘
109,14:50:51,10.48,0.01,125,131000,买盘
110,14:50:48,10.47,-0.01,4,4188,卖盘
111,14:50:45,10.48,0.01,76,79648,买盘
112,14:50:42,10.47,--,11,11517,卖盘
113,14:50:39,10.47,--,21,21987,卖盘
114,14:50:33,10.47,--,50,52350,卖盘
115,14:50:30,10.47,--,30,31410,卖盘
116,14:50:24,10.47,0.01,71,74337,买盘
117,14:50:21,10.46,--,62,64852,卖盘
118,14:50:18,10.46,--,342,357732,卖盘
119,14:50:15,10.46,-0.01,529,553334,卖盘
120,14:50:12,10.47,0.01,2,2094,买盘
121,14:50:09,10.46,--,14,14644,卖盘
122,14:50:03,10.46,--,14,14644,卖盘
123,14:50:00,10.46,--,38,39748,卖盘
124,14:49:57,10.46,--,2,2092,卖盘
125,14:49:54,10.46,--,33,34518,卖盘
126,14:49:48,10.46,-0.01,18,18828,卖盘
127,14:49:45,10.47,0.01,10,10470,买盘
128,14:49:42,10.46,--,42,43932,卖盘
129,14:49:39,10.46,--,42,43932,卖盘
130,14:49:36,10.46,--,36,37656,卖盘
131,14:49:33,10.46,-0.01,392,410032,卖盘
132,14:49:30,10.47,0.01,20,20940,买盘
133,14:49:27,10.46,--,108,112968,卖盘
134,14:49:21,10.46,--,21,21966,卖盘
135,14:49:18,10.46,-0.01,20,20920,卖盘
136,14:49:15,10.47,0.01,8,8376,买盘
137,14:49:09,10.46,--,33,34518,卖盘
138,14:49:06,10.46,--,5,5230,卖盘
139,14:49:03,10.46,0.01,449,469654,买盘
140,14:49:00,10.45,-0.01,104,108679,卖盘
141,14:48:57,10.46,0.01,203,212338,买盘
142,14:48:54,10.45,-0.01,42,43890,卖盘
143,14:48:48,10.46,--,224,234304,买盘
144,14:48:45,10.46,--,1,1046,买盘
145,14:48:42,10.46,--,26,27196,买盘
146,14:48:39,10.46,-0.02,1544,1615024,卖盘
147,14:48:36,10.48,0.01,22,23056,买盘
148,14:48:33,10.47,-0.01,13,13611,卖盘
149,14:48:30,10.48,--,23,24104,买盘
150,14:48:27,10.48,0.01,27,28296,买盘
151,14:48:24,10.47,--,12,12564,卖盘
152,14:48:21,10.47,-0.01,89,93183,卖盘
153,14:48:18,10.48,--,6,6288,买盘
154,14:48:15,10.48,--,59,61832,买盘
155,14:48:12,10.48,0.01,221,231608,买盘
156,14:48:09,10.47,-0.01,41,42927,卖盘
157,14:48:06,10.48,--,144,150912,买盘
158,14:48:03,10.48,--,150,157200,买盘
159,14:48:00,10.48,--,5,5240,买盘
160,14:47:57,10.48,0.01,42,44016,买盘
161,14:47:54,10.47,-0.01,2,2094,卖盘
162,14:47:51,10.48,--,188,197024,买盘
163,14:47:45,10.48,--,6,6288,买盘
164,14:47:42,10.48,--,50,52400,买盘
165,14:47:39,10.48,--,108,113184,买盘
166,14:47:36,10.48,--,389,407672,卖盘
167,14:47:33,10.48,--,10,10480,卖盘
168,14:47:27,10.48,-0.01,13,13624,卖盘
169,14:47:24,10.49,0.01,61,63989,买盘
170,14:47:21,10.48,-0.01,129,135192,卖盘
171,14:47:18,10.49,0.01,427,447923,买盘
172,14:47:15,10.48,--,100,104800,卖盘
173,14:47:09,10.48,-0.01,10,10480,卖盘
174,14:47:06,10.49,0.01,3,3147,买盘
175,14:47:03,10.48,--,36,37728,卖盘
176,14:47:00,10.48,--,22,23056,卖盘
177,14:46:57,10.48,0.01,51,53448,买盘
178,14:46:54,10.47,-0.01,12,12564,卖盘
179,14:46:51,10.48,--,231,242088,买盘
180,14:46:48,10.48,-0.01,430,450640,卖盘
181,14:46:45,10.49,0.01,16,16784,买盘
182,14:46:42,10.48,--,29,30392,卖盘
183,14:46:39,10.48,-0.01,6,6288,卖盘
184,14:46:36,10.49,--,151,158399,买盘
185,14:46:33,10.49,--,15,15735,买盘
186,14:46:30,10.49,--,150,157350,买盘
187,14:46:27,10.49,0.01,205,215045,买盘
188,14:46:24,10.48,-0.01,58,60784,卖盘
189,14:46:21,10.49,--,18,18882,买盘
190,14:46:18,10.49,0.01,674,707026,买盘
191,14:46:15,10.48,0.01,383,401384,买盘
192,14:46:12,10.47,--,1,1047,卖盘
193,14:46:09,10.47,-0.01,8,8376,卖盘
194,14:46:06,10.48,0.01,1,1048,买盘
195,14:46:03,10.47,--,1,1047,卖盘
196,14:45:57,10.47,-0.01,27,28269,卖盘
197,14:45:54,10.48,--,475,497800,卖盘
198,14:45:51,10.48,--,115,120520,卖盘
199,14:45:48,10.48,--,51,53448,买盘
200,14:45:45,10.48,--,659,690632,买盘
201,14:45:42,10.48,--,31,32488,中性盘
202,14:45:39,10.48,0.01,1,1048,中性盘
203,14:45:36,10.47,-0.02,32,33504,卖盘
204,14:45:33,10.49,--,33,34617,买盘
205,14:45:30,10.49,0.02,991,1039559,买盘
206,14:45:27,10.47,-0.01,5,5235,卖盘
207,14:45:24,10.48,--,114,119472,买盘
208,14:45:21,10.48,0.01,5,5240,买盘
209,14:45:18,10.47,--,50,52350,卖盘
210,14:45:15,10.47,-0.01,40,41880,卖盘
211,14:45:12,10.48,--,49,51352,买盘
212,14:45:09,10.48,--,66,69168,买盘
213,14:45:06,10.48,0.01,12,12576,买盘
214,14:45:03,10.47,-0.01,107,112029,卖盘
215,14:45:00,10.48,--,8,8384,买盘
216,14:44:54,10.48,0.01,7,7336,买盘
217,14:44:51,10.47,-0.01,7,7329,卖盘
218,14:44:48,10.48,--,389,407672,买盘
219,14:44:45,10.48,0.02,41,42968,买盘
220,14:44:42,10.46,-0.02,11,11506,卖盘
221,14:44:39,10.48,0.01,105,110040,买盘
222,14:44:36,10.47,--,10,10470,买盘
223,14:44:30,10.47,--,38,39786,买盘
224,14:44:27,10.47,--,73,76431,买盘
225,14:44:21,10.47,-0.01,13,13611,卖盘
226,14:44:18,10.48,--,2,2096,买盘
227,14:44:15,10.48,0.01,17,17816,买盘
228,14:44:12,10.47,-0.01,31,32457,卖盘
229,14:44:09,10.48,0.02,320,335360,买盘
230,14:44:06,10.46,-0.01,1,1046,卖盘
231,14:44:03,10.47,--,6,6282,买盘
232,14:44:00,10.47,0.01,150,157050,买盘
233,14:43:57,10.46,--,10,10460,卖盘
234,14:43:54,10.46,--,20,20920,卖盘
235,14:43:51,10.46,-0.01,35,36610,卖盘
236,14:43:48,10.47,--,215,225105,买盘
237,14:43:45,10.47,--,257,269079,买盘
238,14:43:42,10.47,--,2,2094,买盘
239,14:43:36,10.47,--,6,6282,买盘
240,14:43:30,10.47,0.01,5,5235,买盘
241,14:43:27,10.46,-0.01,46,48116,卖盘
242,14:43:24,10.47,0.01,28,29316,买盘
