,time,price,change,volume,amount,type
0,15:00:03,7.53,--,1599,1204047,买盘
1,14:57:00,7.53,--,228,171684,买盘
2,14:56:57,7.53,--,44,33132,买盘
3,14:56:54,7.53,-0.01,721,542913,卖盘
4,14:56:51,7.54,0.01,500,377000,买盘
5,14:56:45,7.53,-0.01,17,12801,卖盘
6,14:56:39,7.54,--,40,30160,买盘
7,14:56:36,7.54,0.01,129,97266,买盘
8,14:56:33,7.53,-0.01,1,753,卖盘
9,14:56:30,7.54,--,3,2262,买盘
10,14:56:27,7.54,--,21,15834,买盘
11,14:56:24,7.54,0.01,64,48256,买盘
12,14:56:21,7.53,-0.01,115,86595,卖盘
13,14:56:18,7.54,--,5,3770,买盘
14,14:56:15,7.54,--,10,7540,买盘
15,14:56:12,7.54,--,1,754,买盘
16,14:56:09,7.54,--,47,35438,买盘
17,14:56:06,7.54,--,11,8294,买盘
18,14:56:03,7.54,--,3,2262,买盘
19,14:56:00,7.54,--,11,8294,买盘
20,14:55:57,7.54,--,9,6786,买盘
21,14:55:54,7.54,0.01,166,125164,买盘
22,14:55:51,7.53,--,47,35391,买盘
23,14:55:48,7.53,-0.01,1158,872704,卖盘
24,14:55:45,7.54,0.01,215,162110,买盘
25,14:55:42,7.53,-0.01,103,77559,卖盘
26,14:55:39,7.54,--,87,65598,买盘
27,14:55:36,7.54,--,12,9048,买盘
28,14:55:33,7.54,--,26,19604,买盘
29,14:55:27,7.54,0.01,27,20358,买盘
30,14:55:24,7.53,-0.01,191,143823,卖盘
31,14:55:21,7.54,0.01,9,6786,买盘
32,14:55:18,7.53,-0.01,3,2259,卖盘
33,14:55:12,7.54,0.01,16,12064,买盘
34,14:55:09,7.53,-0.01,348,262044,卖盘
35,14:55:06,7.54,--,108,81432,买盘
36,14:55:00,7.54,--,17,12818,买盘
37,14:54:57,7.54,--,15,11310,买盘
38,14:54:51,7.54,--,56,42224,买盘
39,14:54:48,7.54,--,37,27898,买盘
40,14:54:45,7.54,--,6,4524,买盘
41,14:54:42,7.54,--,140,105560,买盘
42,14:54:39,7.54,--,118,88972,买盘
43,14:54:36,7.54,0.01,489,368706,买盘
44,14:54:33,7.53,-0.01,106,79818,卖盘
45,14:54:30,7.54,0.01,22,16588,买盘
46,14:54:27,7.53,-0.01,174,131022,卖盘
47,14:54:24,7.54,0.01,12,9048,买盘
48,14:54:21,7.53,-0.01,215,161895,卖盘
49,14:54:15,7.54,0.01,26,19604,买盘
50,14:54:12,7.53,--,12,9036,卖盘
51,14:54:09,7.53,-0.01,1,753,卖盘
52,14:54:06,7.54,--,43,32422,买盘
53,14:54:03,7.54,--,40,30160,买盘
54,14:54:00,7.54,0.01,12,9048,买盘
55,14:53:54,7.53,-0.01,8,6024,卖盘
56,14:53:51,7.54,--,50,37700,买盘
57,14:53:48,7.54,--,20,15080,买盘
58,14:53:45,7.54,0.01,14,10556,买盘
59,14:53:42,7.53,--,91,68523,卖盘
60,14:53:39,7.53,--,50,37650,卖盘
61,14:53:36,7.53,--,18,13554,卖盘
62,14:53:33,7.53,--,97,73041,卖盘
63,14:53:30,7.53,-0.01,56,42168,卖盘
64,14:53:27,7.54,--,9,6786,买盘
65,14:53:18,7.54,--,16,12064,买盘
66,14:53:15,7.54,0.01,45,33930,买盘
67,14:53:03,7.53,-0.01,82,61746,卖盘
68,14:53:00,7.54,--,38,28652,买盘
69,14:52:57,7.54,0.01,105,79170,买盘
70,14:52:54,7.53,-0.01,3,2259,卖盘
71,14:52:51,7.54,0.01,1,754,买盘
72,14:52:39,7.53,-0.01,21,15813,卖盘
73,14:52:33,7.54,--,2,1508,买盘
74,14:52:30,7.54,--,1,754,买盘
75,14:52:27,7.54,0.01,13,9802,买盘
76,14:52:24,7.53,-0.01,234,176202,卖盘
77,14:52:15,7.54,0.01,7,5278,买盘
78,14:52:12,7.53,-0.01,148,111444,卖盘
79,14:52:06,7.54,0.01,16,12064,买盘
80,14:52:03,7.53,-0.01,154,115962,卖盘
81,14:52:00,7.54,--,11,8294,买盘
82,14:51:57,7.54,0.01,20,15080,买盘
83,14:51:51,7.53,-0.01,11,8283,卖盘
84,14:51:48,7.54,--,8,6032,买盘
85,14:51:45,7.54,0.01,59,44486,买盘
86,14:51:36,7.53,--,14,10542,卖盘
87,14:51:33,7.53,--,152,114456,卖盘
88,14:51:30,7.53,-0.01,17,12801,卖盘
89,14:51:27,7.54,0.01,5,3770,买盘
90,14:51:24,7.53,-0.01,72,54216,卖盘
91,14:51:21,7.54,0.01,1,754,买盘
92,14:51:18,7.53,-0.01,44,33132,卖盘
93,14:51:12,7.54,--,9,6786,买盘
94,14:51:09,7.54,--,172,129688,买盘
95,14:51:06,7.54,0.01,7,5278,买盘
96,14:51:03,7.53,-0.01,148,111444,卖盘
97,14:51:00,7.54,--,12,9048,买盘
98,14:50:54,7.54,--,15,11310,买盘
99,14:50:51,7.54,--,142,107068,买盘
100,14:50:48,7.54,0.01,6,4524,买盘
101,14:50:45,7.53,-0.01,80,60240,卖盘
102,14:50:42,7.54,0.01,58,43732,买盘
103,14:50:36,7.53,-0.01,25,18825,卖盘
104,14:50:33,7.54,0.01,26,19604,买盘
105,14:50:30,7.53,--,21,15813,卖盘
106,14:50:27,7.53,--,67,50451,卖盘
107,14:50:24,7.53,-0.01,102,76806,卖盘
108,14:50:21,7.54,--,40,30160,买盘
109,14:50:18,7.54,0.01,959,723086,买盘
110,14:50:15,7.53,--,237,178483,买盘
111,14:50:12,7.53,--,82,62476,卖盘
112,14:50:09,7.53,-0.01,51,38403,卖盘
113,14:50:06,7.54,--,91,68614,买盘
114,14:50:03,7.54,--,221,166634,买盘
115,14:50:00,7.54,0.01,12,9048,买盘
116,14:49:57,7.53,-0.01,82,61746,卖盘
117,14:49:54,7.54,--,1,754,买盘
118,14:49:51,7.54,--,16,12064,买盘
119,14:49:48,7.54,0.01,8,6032,买盘
120,14:49:45,7.53,-0.01,107,80571,卖盘
121,14:49:42,7.54,0.01,2,1508,买盘
122,14:49:39,7.53,-0.01,37,27861,卖盘
123,14:49:36,7.54,--,13,9802,买盘
124,14:49:30,7.54,0.01,20,15080,买盘
125,14:49:27,7.53,-0.01,385,289905,卖盘
126,14:49:24,7.54,--,7,5278,买盘
127,14:49:21,7.54,0.01,29,21866,买盘
128,14:49:18,7.53,--,65,48945,卖盘
129,14:49:15,7.53,--,306,230418,卖盘
130,14:49:09,7.53,-0.01,56,42168,卖盘
131,14:49:06,7.54,0.01,29,21866,买盘
132,14:49:03,7.53,-0.01,252,189756,卖盘
133,14:49:00,7.54,--,73,55042,买盘
134,14:48:57,7.54,--,20,15080,买盘
135,14:48:54,7.54,--,8,6032,买盘
136,14:48:51,7.54,--,24,18096,买盘
137,14:48:42,7.54,0.01,1,754,买盘
138,14:48:39,7.53,-0.01,1,753,卖盘
139,14:48:36,7.54,0.01,113,85202,买盘
140,14:48:33,7.53,-0.01,100,75300,卖盘
141,14:48:30,7.54,--,25,18850,买盘
142,14:48:24,7.54,--,30,22620,买盘
143,14:48:21,7.54,--,387,291798,买盘
144,14:48:18,7.54,--,100,75400,买盘
145,14:48:15,7.54,--,6,4524,买盘
146,14:48:12,7.54,--,1,754,买盘
147,14:48:09,7.54,0.01,104,78416,买盘
148,14:48:06,7.53,--,2510,1890030,卖盘
149,14:48:03,7.53,-0.01,4,3012,卖盘
150,14:48:00,7.54,--,9,6786,买盘
