,time,price,change,volume,amount,type
0,15:00:03,11.02,--,1227,1352154,卖盘
1,14:57:00,11.02,--,84,92568,卖盘
2,14:56:57,11.02,--,10,11020,卖盘
3,14:56:54,11.02,-0.01,56,61712,卖盘
4,14:56:51,11.03,0.01,26,28678,买盘
5,14:56:48,11.02,-0.01,42,46284,卖盘
6,14:56:45,11.03,0.01,4,4412,买盘
7,14:56:42,11.02,-0.01,12,13224,卖盘
8,14:56:39,11.03,0.01,110,121330,买盘
9,14:56:36,11.02,--,44,48488,卖盘
10,14:56:33,11.02,--,41,45182,卖盘
11,14:56:30,11.02,--,1,1102,卖盘
12,14:56:27,11.02,--,5,5510,卖盘
13,14:56:24,11.02,--,14,15428,卖盘
14,14:56:21,11.02,--,11,12122,卖盘
15,14:56:18,11.02,-0.01,3,3306,卖盘
16,14:56:15,11.03,0.01,55,60665,买盘
17,14:56:12,11.02,--,42,46284,卖盘
18,14:56:09,11.02,--,43,47386,卖盘
19,14:56:03,11.02,--,10,11020,卖盘
20,14:56:00,11.02,--,1,1102,卖盘
21,14:55:57,11.02,--,23,25346,卖盘
22,14:55:54,11.02,--,10,11020,卖盘
23,14:55:51,11.02,--,11,12122,卖盘
24,14:55:48,11.02,--,9,9918,卖盘
25,14:55:45,11.02,-0.01,60,66120,卖盘
26,14:55:42,11.03,0.01,143,157729,买盘
27,14:55:36,11.02,--,79,87058,卖盘
28,14:55:33,11.02,--,223,245746,卖盘
29,14:55:27,11.02,--,118,130036,卖盘
30,14:55:24,11.02,--,2,2204,卖盘
31,14:55:21,11.02,--,69,76038,卖盘
32,14:55:15,11.02,--,6,6612,卖盘
33,14:55:12,11.02,--,12,13224,卖盘
34,14:55:09,11.02,--,20,22040,卖盘
35,14:55:06,11.02,--,10,11020,卖盘
36,14:55:03,11.02,--,5,5510,卖盘
37,14:55:00,11.02,--,2,2204,卖盘
38,14:54:42,11.02,--,3,3306,卖盘
39,14:54:39,11.02,--,52,57304,卖盘
40,14:54:36,11.02,--,46,50692,卖盘
41,14:54:33,11.02,-0.01,3,3306,卖盘
42,14:54:27,11.03,0.01,82,90446,买盘
43,14:54:21,11.02,--,22,24244,卖盘
44,14:54:15,11.02,-0.01,4,4408,卖盘
45,14:54:12,11.03,0.01,2,2206,买盘
46,14:54:06,11.02,--,76,83752,卖盘
47,14:54:03,11.02,-0.01,5,5510,卖盘
48,14:54:00,11.03,0.01,4,4412,买盘
49,14:53:57,11.02,--,13,14326,卖盘
50,14:53:54,11.02,--,1,1102,卖盘
51,14:53:51,11.02,-0.01,7,7714,卖盘
52,14:53:48,11.03,0.01,1,1103,买盘
53,14:53:45,11.02,--,9,9918,卖盘
54,14:53:36,11.02,--,1,1102,卖盘
55,14:53:30,11.02,--,9,9918,卖盘
56,14:53:27,11.02,-0.01,10,11020,卖盘
57,14:53:24,11.03,0.01,20,23063,买盘
58,14:53:21,11.02,--,20,22040,卖盘
59,14:53:12,11.02,--,5,5510,卖盘
60,14:53:03,11.02,--,155,170810,卖盘
61,14:53:00,11.02,--,345,380289,买盘
62,14:52:51,11.02,--,41,45182,买盘
63,14:52:48,11.02,0.01,40,44080,买盘
64,14:52:42,11.01,-0.01,12,13212,卖盘
65,14:52:39,11.02,--,13,14326,买盘
66,14:52:33,11.02,--,10,11020,买盘
67,14:52:30,11.02,--,21,23142,买盘
68,14:52:27,11.02,0.01,10,11020,买盘
69,14:52:21,11.01,-0.01,2,2202,卖盘
70,14:52:18,11.02,--,11,12122,买盘
71,14:52:12,11.02,--,17,18734,买盘
72,14:52:09,11.02,--,6,6612,买盘
73,14:52:06,11.02,--,12,13323,买盘
74,14:52:03,11.02,0.01,203,223706,买盘
75,14:52:00,11.01,-0.01,6,6606,卖盘
76,14:51:57,11.02,0.01,16,17632,买盘
77,14:51:51,11.01,--,1,1101,卖盘
78,14:51:48,11.01,-0.01,20,22020,卖盘
79,14:51:45,11.02,--,10,11020,买盘
80,14:51:42,11.02,--,253,278806,买盘
81,14:51:33,11.02,--,13,14326,买盘
82,14:51:24,11.02,--,162,178524,买盘
83,14:51:21,11.02,0.01,11,12122,买盘
84,14:51:15,11.01,-0.01,20,22020,卖盘
85,14:51:12,11.02,--,11,12122,买盘
86,14:51:09,11.02,0.01,55,60610,买盘
87,14:51:06,11.01,--,50,55050,卖盘
88,14:51:03,11.01,--,1,1101,卖盘
89,14:51:00,11.01,-0.01,120,132120,卖盘
90,14:50:57,11.02,--,5,5510,卖盘
91,14:50:54,11.02,--,6,6612,买盘
92,14:50:48,11.02,--,36,39672,买盘
93,14:50:45,11.02,--,11,12122,买盘
94,14:50:42,11.02,--,9,9918,买盘
95,14:50:39,11.02,0.01,22,24244,买盘
96,14:50:33,11.01,-0.01,230,253230,卖盘
97,14:50:30,11.02,--,16,17632,买盘
98,14:50:27,11.02,0.01,21,23142,买盘
99,14:50:24,11.01,-0.01,2,2202,卖盘
100,14:50:15,11.02,--,12,13224,买盘
101,14:50:12,11.02,--,2,2204,买盘
102,14:50:06,11.02,--,183,201666,卖盘
103,14:50:03,11.02,-0.01,6,6612,卖盘
104,14:50:00,11.03,--,8,8824,买盘
105,14:49:54,11.03,0.01,22,24266,买盘
106,14:49:48,11.02,--,152,167504,买盘
107,14:49:45,11.02,--,13,14326,买盘
108,14:49:42,11.02,0.01,10,11020,买盘
109,14:49:36,11.01,-0.01,136,149736,卖盘
110,14:49:33,11.02,--,37,40774,买盘
111,14:49:30,11.02,--,73,80446,买盘
112,14:49:21,11.02,--,13,14326,买盘
113,14:49:18,11.02,--,3,3306,买盘
114,14:49:15,11.02,--,13,14326,买盘
115,14:49:12,11.02,--,7,7714,买盘
116,14:49:09,11.02,0.01,14,15428,买盘
117,14:49:06,11.01,--,2,2202,卖盘
118,14:49:03,11.01,-0.01,153,168453,卖盘
119,14:49:00,11.02,0.01,22,24244,买盘
120,14:48:54,11.01,-0.01,2,2202,卖盘
121,14:48:51,11.02,--,56,61712,买盘
122,14:48:48,11.02,0.01,26,28652,买盘
123,14:48:45,11.01,--,3,3303,卖盘
124,14:48:42,11.01,-0.01,2,2202,卖盘
125,14:48:39,11.02,0.01,12,13224,买盘
126,14:48:33,11.01,--,62,68262,卖盘
127,14:48:30,11.01,-0.01,48,52848,卖盘
128,14:48:27,11.02,0.01,12,13224,买盘
129,14:48:24,11.01,-0.01,6,6606,卖盘
130,14:48:21,11.02,--,61,67222,买盘
131,14:48:15,11.02,0.01,11,12122,买盘
132,14:48:06,11.01,-0.01,19,20919,卖盘
133,14:48:03,11.02,-0.01,96,105792,卖盘
134,14:48:00,11.03,--,9,9927,买盘
135,14:47:57,11.03,--,3,3309,买盘
136,14:47:54,11.03,0.01,11,12133,买盘
137,14:47:48,11.02,--,42,46284,卖盘
138,14:47:45,11.02,-0.01,1,1102,卖盘
139,14:47:42,11.03,0.02,63,69489,买盘
140,14:47:39,11.01,-0.01,10,11010,卖盘
141,14:47:33,11.02,--,11,12122,买盘
142,14:47:30,11.02,0.01,25,27550,买盘
143,14:47:27,11.01,-0.01,7,7707,卖盘
144,14:47:24,11.02,-0.01,345,380190,卖盘
