,time,price,change,volume,amount,type
0,15:00:03,11.48,--,1259,1445332,买盘
1,14:57:00,11.48,--,25,28700,买盘
2,14:56:57,11.48,0.01,127,145796,买盘
3,14:56:54,11.47,--,18,20646,卖盘
4,14:56:51,11.47,--,2,2947,卖盘
5,14:56:48,11.47,--,36,41292,卖盘
6,14:56:45,11.47,-0.01,10,11470,卖盘
7,14:56:42,11.48,--,360,413280,买盘
8,14:56:39,11.48,--,73,83804,买盘
9,14:56:33,11.48,0.01,29,33292,买盘
10,14:56:30,11.47,--,8,9176,卖盘
11,14:56:27,11.47,-0.01,56,64232,卖盘
12,14:56:21,11.48,--,28,32144,买盘
13,14:56:18,11.48,--,20,22960,买盘
14,14:56:12,11.48,--,52,59696,买盘
15,14:56:09,11.48,--,1,1148,买盘
16,14:56:06,11.48,0.01,19,21812,买盘
17,14:56:03,11.47,--,28,32253,卖盘
18,14:56:00,11.47,-0.01,7,9038,卖盘
19,14:55:57,11.48,0.01,82,94136,买盘
20,14:55:54,11.47,--,1,1147,卖盘
21,14:55:48,11.47,-0.01,1,1399,卖盘
22,14:55:45,11.48,0.01,146,167608,买盘
23,14:55:39,11.47,--,239,274133,卖盘
24,14:55:36,11.47,--,100,114700,卖盘
25,14:55:33,11.47,--,30,34410,卖盘
26,14:55:30,11.47,-0.01,13,15037,卖盘
27,14:55:24,11.48,--,7,8036,买盘
28,14:55:15,11.48,--,98,112504,买盘
29,14:55:12,11.48,0.01,59,67732,买盘
30,14:55:09,11.47,-0.01,21,24798,卖盘
31,14:55:06,11.48,0.01,38,43624,买盘
32,14:55:03,11.47,-0.01,365,418655,卖盘
33,14:55:00,11.48,--,23,26404,买盘
34,14:54:54,11.48,--,2,2296,买盘
35,14:54:48,11.48,0.01,5,5740,买盘
36,14:54:45,11.47,-0.01,11,12766,卖盘
37,14:54:42,11.48,--,64,73472,买盘
38,14:54:27,11.48,0.01,170,195160,买盘
39,14:54:24,11.47,-0.01,11,12685,卖盘
40,14:54:21,11.48,--,20,22960,买盘
41,14:54:09,11.48,0.01,12,13776,买盘
42,14:54:03,11.47,--,25,29799,卖盘
43,14:54:00,11.47,-0.01,72,82584,卖盘
44,14:53:57,11.48,--,21,24108,买盘
45,14:53:54,11.48,--,5,5740,买盘
46,14:53:51,11.48,--,9,10332,买盘
47,14:53:45,11.48,0.01,1,1148,买盘
48,14:53:42,11.47,--,5,5735,卖盘
49,14:53:36,11.47,--,30,34410,卖盘
50,14:53:27,11.47,--,5,5735,卖盘
51,14:53:18,11.47,--,83,96061,买盘
52,14:53:15,11.47,0.01,2,2294,买盘
53,14:53:12,11.46,-0.01,10,12583,卖盘
54,14:53:06,11.47,--,1,1147,买盘
55,14:53:03,11.47,-0.01,227,260460,卖盘
56,14:53:00,11.48,0.01,3,3444,买盘
57,14:52:48,11.47,-0.01,4,5723,卖盘
58,14:52:45,11.48,--,3,3444,买盘
59,14:52:42,11.48,0.01,14,16072,买盘
60,14:52:39,11.47,--,1,1147,卖盘
61,14:52:36,11.47,-0.01,18,20646,卖盘
62,14:52:30,11.48,--,9,10332,买盘
63,14:52:27,11.48,--,40,45920,买盘
64,14:52:24,11.48,0.01,33,37884,买盘
65,14:52:21,11.47,--,12,14716,卖盘
66,14:52:18,11.47,--,18,20646,卖盘
67,14:52:15,11.47,-0.01,18,20646,卖盘
68,14:52:06,11.48,0.01,156,179088,买盘
69,14:51:57,11.47,-0.01,3,3441,卖盘
70,14:51:54,11.48,--,8,9184,买盘
71,14:51:45,11.48,--,6,6888,买盘
72,14:51:36,11.48,0.01,8,9298,买盘
73,14:51:33,11.47,--,23,26381,卖盘
74,14:51:30,11.47,-0.01,1,1147,卖盘
75,14:51:27,11.48,0.01,47,53956,买盘
76,14:51:18,11.47,--,2,2294,卖盘
77,14:51:15,11.47,--,20,22940,卖盘
78,14:51:12,11.47,--,67,76849,买盘
79,14:51:09,11.47,--,24,27528,买盘
80,14:51:03,11.47,0.01,15,17205,买盘
81,14:51:00,11.46,-0.01,24,27504,卖盘
82,14:50:48,11.47,0.01,50,57350,买盘
83,14:50:45,11.46,-0.01,3,3438,卖盘
84,14:50:39,11.47,--,34,38998,卖盘
85,14:50:36,11.47,0.01,16,18352,买盘
86,14:50:33,11.46,-0.01,2,2292,卖盘
87,14:50:30,11.47,--,7,8029,买盘
88,14:50:27,11.47,0.01,3,3441,买盘
89,14:50:24,11.46,-0.01,29,33234,卖盘
90,14:50:18,11.47,0.01,3,3441,买盘
91,14:50:12,11.46,-0.01,14,16044,卖盘
92,14:50:03,11.47,-0.01,43,49710,卖盘
93,14:50:00,11.48,0.02,23,27161,买盘
94,14:49:57,11.46,-0.01,10,11460,卖盘
95,14:49:54,11.47,0.01,55,63085,买盘
96,14:49:51,11.46,--,2,3392,卖盘
97,14:49:45,11.46,-0.01,30,34380,卖盘
98,14:49:39,11.47,--,2,2294,买盘
99,14:49:36,11.47,0.01,9,10323,买盘
100,14:49:33,11.46,-0.01,43,49278,卖盘
101,14:49:27,11.47,--,30,34410,买盘
102,14:49:24,11.47,--,3,3441,买盘
103,14:49:18,11.47,--,12,13764,买盘
104,14:49:09,11.47,0.01,2,2294,买盘
105,14:49:06,11.46,--,14,16044,卖盘
106,14:49:03,11.46,-0.01,4,5707,卖盘
107,14:49:00,11.47,0.01,55,63085,买盘
108,14:48:57,11.46,-0.01,33,37818,卖盘
109,14:48:51,11.47,0.01,9,10323,买盘
110,14:48:48,11.46,-0.01,71,81366,卖盘
111,14:48:45,11.47,--,4,4588,买盘
112,14:48:36,11.47,--,17,19499,买盘
113,14:48:33,11.47,--,1,1147,买盘
114,14:48:30,11.47,--,5,5735,买盘
115,14:48:27,11.47,--,6,6882,买盘
116,14:48:24,11.47,0.01,120,137640,买盘
117,14:48:18,11.46,--,6,6876,买盘
118,14:48:15,11.46,--,217,249530,卖盘
119,14:48:12,11.46,-0.01,52,60726,卖盘
120,14:48:09,11.47,--,18,20646,买盘
121,14:48:06,11.47,--,6,6882,买盘
122,14:48:00,11.47,--,18,20646,买盘
123,14:47:57,11.47,0.01,15,17205,买盘
124,14:47:54,11.46,-0.01,22,25212,卖盘
125,14:47:48,11.47,--,50,58474,买盘
126,14:47:45,11.47,0.01,32,36704,买盘
127,14:47:42,11.46,-0.01,20,22920,卖盘
128,14:47:39,11.47,0.01,20,22940,买盘
129,14:47:36,11.46,-0.01,14,16044,卖盘
130,14:47:33,11.47,0.01,18,20646,买盘
131,14:47:30,11.46,--,16,18336,卖盘
132,14:47:27,11.46,--,18,20628,卖盘
133,14:47:24,11.46,--,429,491634,卖盘
134,14:47:21,11.46,-0.01,12,14875,卖盘
135,14:47:18,11.47,0.01,10,11470,买盘
136,14:47:12,11.46,-0.01,11,12606,卖盘
137,14:47:06,11.47,--,5,5735,买盘
138,14:47:03,11.47,0.01,17,19499,买盘
139,14:46:57,11.46,-0.01,10,12594,卖盘
140,14:46:51,11.47,--,25,28675,买盘
141,14:46:48,11.47,--,10,11470,买盘
142,14:46:45,11.47,0.01,24,27528,买盘
143,14:46:33,11.46,--,2,3392,卖盘
144,14:46:30,11.46,-0.01,21,24066,卖盘
145,14:46:27,11.47,--,9,10323,买盘
146,14:46:24,11.47,0.01,11,12617,买盘
147,14:46:21,11.46,--,33,37818,卖盘
148,14:46:18,11.46,-0.01,22,25212,卖盘
149,14:46:06,11.47,0.01,7,8029,买盘
150,14:46:03,11.46,-0.01,34,38964,卖盘
151,14:46:00,11.47,0.01,11,12617,买盘
152,14:45:57,11.46,--,3,3438,卖盘
153,14:45:54,11.46,--,16,18748,买盘
154,14:45:51,11.46,--,8,9168,买盘
155,14:45:48,11.46,--,30,34380,买盘
156,14:45:45,11.46,0.01,4,4584,买盘
157,14:45:42,11.45,--,21,24045,卖盘
158,14:45:39,11.45,--,10,11450,卖盘
159,14:45:36,11.45,-0.01,19,21755,卖盘
160,14:45:33,11.46,--,8,9168,买盘
161,14:45:30,11.46,--,9,10314,买盘
162,14:45:27,11.46,--,7,8022,买盘
