,time,price,change,volume,amount,type
0,15:00:03,10.29,0.05,8628,8878212,买盘
1,14:57:00,10.24,--,0,0,卖盘
2,14:56:57,10.24,-0.01,2,2048,卖盘
3,14:56:51,10.25,--,15,15375,买盘
4,14:56:48,10.25,0.01,5,5125,买盘
5,14:56:42,10.24,-0.01,46,47104,卖盘
6,14:56:39,10.25,--,18,18450,买盘
7,14:56:33,10.25,0.01,3,3075,买盘
8,14:56:30,10.24,-0.02,9,9216,卖盘
9,14:56:27,10.26,0.01,51,52326,买盘
10,14:56:24,10.25,--,231,236775,卖盘
11,14:56:21,10.25,--,182,186550,卖盘
12,14:56:18,10.25,0.02,15,16154,买盘
13,14:56:15,10.23,--,3,3069,卖盘
14,14:56:12,10.23,-0.02,210,214830,卖盘
15,14:56:09,10.25,0.02,413,423325,买盘
16,14:56:03,10.23,--,58,59334,卖盘
17,14:56:00,10.23,--,39,39897,卖盘
18,14:55:57,10.23,--,50,51150,卖盘
19,14:55:54,10.23,--,1,1023,卖盘
20,14:55:51,10.23,-0.01,67,68541,卖盘
21,14:55:45,10.24,--,14,14336,买盘
22,14:55:42,10.24,--,40,40960,买盘
23,14:55:39,10.24,--,32,32768,买盘
24,14:55:36,10.24,--,92,94208,买盘
25,14:55:33,10.24,--,1,1024,买盘
26,14:55:24,10.24,0.01,1,1024,买盘
27,14:55:21,10.23,--,143,146289,卖盘
28,14:55:18,10.23,-0.01,33,33759,卖盘
29,14:55:15,10.24,0.01,10,10240,买盘
30,14:55:12,10.23,-0.01,8,8184,卖盘
31,14:55:09,10.24,--,15,15360,买盘
32,14:55:06,10.24,--,35,35840,买盘
33,14:55:03,10.24,--,2,2048,买盘
34,14:55:00,10.24,0.01,2,2048,买盘
35,14:54:54,10.23,--,99,101277,卖盘
36,14:54:51,10.23,--,180,184140,卖盘
37,14:54:42,10.23,--,3,3069,卖盘
38,14:54:39,10.23,--,11,11253,卖盘
39,14:54:36,10.23,--,49,50127,买盘
40,14:54:30,10.23,--,83,84909,买盘
41,14:54:21,10.23,--,38,38874,买盘
42,14:54:18,10.23,0.01,308,315084,买盘
43,14:54:15,10.22,--,21,21462,买盘
44,14:54:12,10.22,-0.01,25,25550,卖盘
45,14:54:09,10.23,--,161,164703,买盘
46,14:54:03,10.23,0.01,1,1023,买盘
47,14:54:00,10.22,0.01,3,3066,卖盘
48,14:53:57,10.21,-0.01,43,43903,卖盘
49,14:53:54,10.22,--,23,23506,买盘
50,14:53:51,10.22,0.01,15,15330,买盘
51,14:53:48,10.21,--,10,10210,卖盘
52,14:53:45,10.21,--,4,4084,买盘
53,14:53:42,10.21,0.01,8,8168,买盘
54,14:53:36,10.2,-0.03,9,9180,卖盘
55,14:53:33,10.23,0.04,3,3069,买盘
56,14:53:27,10.19,0.03,28,28532,买盘
57,14:53:24,10.16,-0.02,1372,1394195,卖盘
58,14:53:21,10.18,-0.02,91,92638,中性盘
59,14:53:18,10.2,--,118,120359,买盘
60,14:53:15,10.2,0.02,747,761940,卖盘
61,14:53:12,10.18,-0.06,4,4072,卖盘
62,14:53:09,10.24,--,52,53248,买盘
63,14:53:06,10.24,0.05,33,33792,买盘
64,14:53:03,10.19,-0.05,5561,5667433,卖盘
65,14:53:00,10.24,--,13,13312,买盘
66,14:52:54,10.24,0.01,9,9216,买盘
67,14:52:51,10.23,-0.01,7,7161,卖盘
68,14:52:48,10.24,-0.01,87,89108,卖盘
69,14:52:45,10.25,--,1,1025,买盘
70,14:52:39,10.25,0.01,8,8200,买盘
71,14:52:36,10.24,-0.01,210,215040,卖盘
72,14:52:33,10.25,0.01,1,1025,买盘
73,14:52:30,10.24,--,6,6144,卖盘
74,14:52:24,10.24,--,58,59392,卖盘
75,14:52:15,10.24,--,38,38912,卖盘
76,14:52:06,10.24,--,3,3072,卖盘
77,14:52:03,10.24,--,5,5120,卖盘
78,14:52:00,10.24,--,3,3072,卖盘
79,14:51:57,10.24,--,57,58368,卖盘
80,14:51:54,10.24,-0.01,130,133120,卖盘
81,14:51:45,10.25,--,48,49200,买盘
82,14:51:42,10.25,--,10,10250,买盘
83,14:51:39,10.25,--,7,7175,买盘
84,14:51:33,10.25,--,11,11275,买盘
85,14:51:30,10.25,0.01,100,102500,买盘
86,14:51:27,10.24,--,18,18432,卖盘
87,14:51:21,10.24,--,9,9216,卖盘
88,14:51:15,10.24,--,27,27648,卖盘
89,14:51:12,10.24,-0.01,90,92160,卖盘
90,14:51:09,10.25,0.01,7,7175,买盘
91,14:51:06,10.24,--,17,17408,卖盘
92,14:51:03,10.24,--,23,23552,卖盘
93,14:50:54,10.24,--,92,95211,买盘
94,14:50:51,10.24,--,174,178176,买盘
95,14:50:48,10.24,--,332,339988,卖盘
96,14:50:45,10.24,--,13,13312,卖盘
97,14:50:42,10.24,-0.01,3,3072,卖盘
98,14:50:36,10.25,--,1,1025,买盘
99,14:50:33,10.25,0.01,20,20500,买盘
100,14:50:30,10.24,--,2,2048,卖盘
101,14:50:27,10.24,--,108,110592,卖盘
102,14:50:24,10.24,--,2,2048,卖盘
103,14:50:21,10.24,--,17,17408,卖盘
104,14:50:18,10.24,--,37,37888,卖盘
105,14:50:15,10.24,--,2,2048,卖盘
106,14:50:12,10.24,--,20,20480,卖盘
107,14:50:09,10.24,--,4,4096,卖盘
108,14:50:06,10.24,--,39,40939,买盘
109,14:50:03,10.24,-0.01,151,154644,卖盘
110,14:50:00,10.25,--,7,7175,买盘
111,14:49:57,10.25,0.01,5,5125,买盘
112,14:49:54,10.24,--,4,4096,卖盘
113,14:49:48,10.24,--,47,48128,卖盘
114,14:49:45,10.24,--,123,125952,卖盘
115,14:49:39,10.24,--,4,4096,卖盘
116,14:49:36,10.24,--,18,18432,卖盘
117,14:49:33,10.24,--,6,6144,卖盘
118,14:49:30,10.24,--,16,16384,卖盘
119,14:49:24,10.24,--,49,51189,卖盘
120,14:49:18,10.24,--,9,9216,卖盘
121,14:49:15,10.24,--,38,38912,卖盘
122,14:49:12,10.24,--,131,134144,卖盘
123,14:49:09,10.24,-0.01,3,3072,卖盘
124,14:49:03,10.25,--,22,22550,买盘
125,14:49:00,10.25,--,10,10250,买盘
126,14:48:57,10.25,--,85,87125,买盘
127,14:48:54,10.25,0.01,252,258300,买盘
128,14:48:48,10.24,--,18,18432,卖盘
129,14:48:45,10.24,-0.01,6,6144,卖盘
130,14:48:39,10.25,0.01,75,76875,买盘
131,14:48:36,10.24,-0.01,23,23552,卖盘
132,14:48:33,10.25,--,1,1025,买盘
133,14:48:30,10.25,0.01,7,7175,买盘
134,14:48:27,10.24,-0.01,1,1024,卖盘
135,14:48:21,10.25,0.01,139,142475,买盘
136,14:48:18,10.24,--,21,21504,卖盘
137,14:48:15,10.24,--,310,317440,卖盘
138,14:48:12,10.24,-0.01,122,124928,卖盘
139,14:48:09,10.25,--,50,51250,买盘
140,14:48:03,10.25,--,1,1025,买盘
141,14:48:00,10.25,0.01,60,61500,买盘
142,14:47:54,10.24,--,67,68608,卖盘
143,14:47:51,10.24,--,50,51200,卖盘
144,14:47:48,10.24,-0.01,2,2048,卖盘
145,14:47:42,10.25,--,45,46125,买盘
146,14:47:39,10.25,0.01,63,64575,买盘
147,14:47:36,10.24,--,37,37888,卖盘
148,14:47:33,10.24,--,10,10240,卖盘
149,14:47:30,10.24,-0.01,1,2037,卖盘
150,14:47:27,10.25,0.01,2,2050,买盘
151,14:47:24,10.24,--,3,3072,卖盘
152,14:47:15,10.24,--,49,50176,卖盘
153,14:47:12,10.24,--,120,122880,卖盘
154,14:47:09,10.24,0.01,294,301056,买盘
155,14:47:03,10.23,-0.01,21,21483,卖盘
156,14:47:00,10.24,0.01,43,44032,买盘
157,14:46:57,10.23,-0.01,4,4092,卖盘
158,14:46:54,10.24,-0.01,37,37888,卖盘
159,14:46:51,10.25,0.01,206,211150,买盘
160,14:46:42,10.24,--,10,10240,卖盘
161,14:46:39,10.24,--,3,3072,中性盘
162,14:46:36,10.24,--,22,22528,卖盘
163,14:46:33,10.24,-0.01,28,28672,卖盘
164,14:46:30,10.25,0.01,20,20500,买盘
165,14:46:21,10.24,0.01,60,61440,买盘
166,14:46:18,10.23,--,16,16368,卖盘
167,14:46:15,10.23,-0.01,82,83886,卖盘
168,14:46:12,10.24,--,30,30720,买盘
169,14:46:03,10.24,0.01,28,28672,买盘
170,14:46:00,10.23,-0.01,35,35805,卖盘
171,14:45:57,10.24,--,36,36864,卖盘
172,14:45:54,10.24,0.01,47,48128,卖盘
173,14:45:42,10.23,-0.01,114,116622,卖盘
174,14:45:39,10.24,-0.01,3,3072,卖盘
175,14:45:36,10.25,--,1,1025,买盘
176,14:45:33,10.25,0.01,1,1025,买盘
177,14:45:30,10.24,-0.01,1,2037,卖盘
178,14:45:21,10.25,0.01,3,3075,买盘
179,14:45:18,10.24,-0.01,23,23552,卖盘
180,14:45:15,10.25,0.01,33,33825,买盘
181,14:45:12,10.24,--,10,10240,卖盘
182,14:45:03,10.24,-0.01,4,4096,卖盘
183,14:44:57,10.25,0.01,1,1025,买盘
184,14:44:54,10.24,--,25,25600,卖盘
185,14:44:51,10.24,--,62,63488,卖盘
186,14:44:48,10.24,--,2,2048,卖盘
187,14:44:45,10.24,--,186,190464,卖盘
188,14:44:42,10.24,--,632,647168,卖盘
189,14:44:39,10.24,--,11,11264,卖盘
190,14:44:36,10.24,--,85,88053,卖盘
191,14:44:33,10.24,--,202,206848,卖盘
192,14:44:27,10.24,-0.01,29,29696,卖盘
193,14:44:24,10.25,--,11,11275,买盘
194,14:44:18,10.25,0.01,29,29725,买盘
195,14:44:15,10.24,-0.01,3,3072,卖盘
196,14:44:03,10.25,0.01,2,2050,买盘
197,14:44:00,10.24,-0.01,10,10240,卖盘
198,14:43:57,10.25,0.01,2,2050,买盘
199,14:43:54,10.24,--,28,28672,卖盘
200,14:43:51,10.24,--,8,8192,卖盘
201,14:43:42,10.24,-0.01,3,3072,卖盘
202,14:43:39,10.25,0.01,1,1025,买盘
203,14:43:33,10.24,--,21,21504,卖盘
204,14:43:30,10.24,-0.01,2,2048,卖盘
205,14:43:18,10.25,--,6,6150,买盘
206,14:43:15,10.25,--,7,7175,卖盘
207,14:43:12,10.25,-0.01,10,10250,卖盘
208,14:43:03,10.26,0.01,2,2052,买盘
209,14:43:00,10.25,--,3,3075,卖盘
210,14:42:57,10.25,--,7,7175,买盘
211,14:42:54,10.25,0.01,22,22550,中性盘
212,14:42:45,10.24,-0.01,3,3072,卖盘
213,14:42:42,10.25,0.01,55,56375,中性盘
214,14:42:39,10.24,-0.01,6,6144,卖盘
215,14:42:36,10.25,0.01,12,12300,买盘
216,14:42:33,10.24,-0.01,81,82944,卖盘
217,14:42:30,10.25,--,1,1025,卖盘
218,14:42:27,10.25,--,1,2039,卖盘
219,14:42:21,10.25,--,141,144812,买盘
220,14:42:18,10.25,--,241,247763,卖盘
221,14:42:12,10.25,-0.01,22,22550,卖盘
222,14:42:06,10.26,0.01,3,3078,买盘
223,14:42:03,10.25,--,5,5125,卖盘
224,14:41:57,10.25,-0.01,79,80975,卖盘
225,14:41:54,10.26,0.01,25,25650,买盘
226,14:41:51,10.25,--,111,113775,卖盘
227,14:41:48,10.25,--,520,533000,卖盘
228,14:41:45,10.25,--,40,41000,卖盘
229,14:41:42,10.25,-0.01,43,44075,卖盘
230,14:41:39,10.26,0.01,122,125172,买盘
231,14:41:36,10.25,-0.01,181,185525,卖盘
232,14:41:33,10.26,0.01,44,45144,买盘
233,14:41:30,10.25,--,123,126075,卖盘
234,14:41:27,10.25,--,5,5125,卖盘
235,14:41:24,10.25,--,20,20500,卖盘
236,14:41:18,10.25,-0.01,25,25625,卖盘
237,14:41:15,10.26,0.01,12,12312,买盘
238,14:41:12,10.25,-0.01,142,145550,卖盘
239,14:41:09,10.26,0.01,121,124146,买盘
240,14:41:03,10.25,--,7,7175,卖盘
241,14:41:00,10.25,-0.01,35,35875,卖盘
242,14:40:57,10.26,--,4,4104,买盘
243,14:40:48,10.26,0.01,2,2052,买盘
244,14:40:45,10.25,--,6,6150,卖盘
245,14:40:39,10.25,--,6,6150,卖盘
246,14:40:36,10.25,-0.01,1,2039,卖盘
247,14:40:33,10.26,--,1,1026,买盘
248,14:40:30,10.26,0.01,10,10260,买盘
249,14:40:27,10.25,--,31,31775,卖盘
250,14:40:21,10.25,-0.01,18,18450,卖盘
251,14:40:18,10.26,--,97,99522,买盘
252,14:40:15,10.26,0.01,3,3078,买盘
253,14:40:09,10.25,--,10,10250,卖盘
254,14:40:03,10.25,--,17,17425,卖盘
255,14:40:00,10.25,-0.01,21,21525,卖盘
256,14:39:57,10.26,0.01,2,2052,买盘
257,14:39:51,10.25,-0.01,20,20500,卖盘
258,14:39:48,10.26,0.01,1,1026,买盘
259,14:39:42,10.25,-0.01,11,11275,卖盘
260,14:39:39,10.26,0.01,21,21546,买盘
261,14:39:36,10.25,--,4,4100,卖盘
262,14:39:33,10.25,-0.01,3,3075,卖盘
263,14:39:30,10.26,--,6,6156,买盘
264,14:39:27,10.26,0.01,10,10260,买盘
265,14:39:21,10.25,-0.01,27,27675,卖盘
266,14:39:18,10.26,--,110,112901,卖盘
267,14:39:15,10.26,--,40,41040,卖盘
268,14:39:12,10.26,--,40,41040,卖盘
269,14:39:09,10.26,--,23,23598,卖盘
270,14:39:06,10.26,--,21,21546,卖盘
271,14:39:03,10.26,-0.01,24,24624,卖盘
272,14:38:57,10.27,0.01,1,1027,买盘
273,14:38:48,10.26,--,10,10260,卖盘
274,14:38:45,10.26,--,8,8208,卖盘
275,14:38:42,10.26,--,22,22572,卖盘
276,14:38:39,10.26,--,4,4104,卖盘
277,14:38:36,10.26,--,10,11275,卖盘
278,14:38:33,10.26,--,53,55373,买盘
279,14:38:27,10.26,0.01,5,5130,买盘
280,14:38:21,10.25,-0.01,34,34850,卖盘
281,14:38:18,10.26,--,3,3108,卖盘
282,14:38:15,10.26,--,21,21546,卖盘
283,14:38:09,10.26,--,23,23598,卖盘
284,14:38:06,10.26,-0.01,3,3078,卖盘
285,14:38:03,10.27,0.01,1,1027,买盘
286,14:38:00,10.26,-0.01,1,1026,卖盘
287,14:37:54,10.27,0.01,7,7189,买盘
288,14:37:51,10.26,--,15,16385,买盘
289,14:37:45,10.26,0.01,10,10260,买盘
290,14:37:42,10.25,-0.01,27,27675,卖盘
291,14:37:39,10.26,--,106,108786,卖盘
292,14:37:36,10.26,--,23,23598,卖盘
293,14:37:33,10.26,--,68,69768,卖盘
294,14:37:30,10.26,--,26,26676,卖盘
295,14:37:27,10.26,--,28,28728,卖盘
296,14:37:24,10.26,-0.01,100,102600,卖盘
297,14:37:15,10.27,0.01,23,23621,买盘
298,14:37:12,10.26,--,1,1026,卖盘
299,14:37:06,10.26,-0.01,33,33858,卖盘
300,14:37:03,10.27,--,75,77025,买盘
301,14:36:54,10.27,0.01,1,1027,买盘
302,14:36:48,10.26,--,1,2041,卖盘
303,14:36:42,10.26,--,3,3078,卖盘
304,14:36:39,10.26,--,1,1026,卖盘
305,14:36:36,10.26,-0.01,22,22572,卖盘
306,14:36:33,10.27,0.01,2,2054,买盘
307,14:36:21,10.26,-0.01,46,47196,卖盘
308,14:36:18,10.27,0.01,19,19513,买盘
309,14:36:12,10.26,-0.01,10,10260,卖盘
310,14:36:03,10.27,0.01,1,1027,买盘
311,14:36:00,10.26,-0.01,89,91314,卖盘
312,14:35:57,10.27,--,53,54431,买盘
313,14:35:54,10.27,--,5,5135,买盘
314,14:35:51,10.27,--,7,7189,买盘
315,14:35:48,10.27,0.01,33,33891,买盘
316,14:35:45,10.26,--,16,16416,卖盘
317,14:35:42,10.26,--,3,3078,卖盘
318,14:35:39,10.26,-0.01,1,1026,卖盘
319,14:35:36,10.27,--,20,20540,买盘
320,14:35:33,10.27,0.01,1,1027,买盘
321,14:35:24,10.26,--,21,21546,卖盘
322,14:35:18,10.26,-0.01,31,31806,卖盘
323,14:35:12,10.27,--,44,45188,买盘
324,14:35:03,10.27,--,2,2054,买盘
325,14:35:00,10.27,0.01,3,3081,买盘
326,14:34:57,10.26,--,21,21546,卖盘
327,14:34:54,10.26,--,22,22572,卖盘
328,14:34:51,10.26,--,1,2041,卖盘
329,14:34:45,10.26,--,1,1026,卖盘
330,14:34:42,10.26,-0.01,3,3078,卖盘
331,14:34:39,10.27,--,2,2054,买盘
332,14:34:33,10.27,--,7,7189,买盘
333,14:34:30,10.27,0.01,1,1027,买盘
334,14:34:27,10.26,--,22,22572,卖盘
335,14:34:24,10.26,-0.01,4,4104,卖盘
336,14:34:18,10.27,--,11,11297,买盘
337,14:34:15,10.27,--,10,10270,买盘
338,14:34:12,10.27,0.01,32,32864,买盘
339,14:34:06,10.26,-0.01,62,63612,卖盘
340,14:34:03,10.27,--,1,1027,买盘
341,14:33:57,10.27,--,10,10270,买盘
342,14:33:51,10.27,0.01,5,5135,买盘
343,14:33:48,10.26,--,3,3078,卖盘
344,14:33:45,10.26,-0.01,1,2041,卖盘
345,14:33:39,10.27,0.01,40,41080,买盘
346,14:33:36,10.26,--,15,15390,卖盘
347,14:33:33,10.26,--,16,16416,卖盘
348,14:33:30,10.26,--,31,31806,卖盘
349,14:33:21,10.26,-0.01,1,1026,卖盘
350,14:33:18,10.27,0.01,2,2054,买盘
351,14:33:15,10.26,-0.01,8,8208,卖盘
352,14:33:12,10.27,--,30,30810,买盘
353,14:33:03,10.27,--,1,1027,买盘
354,14:33:00,10.27,--,31,31837,买盘
