,time,price,change,volume,amount,type
0,15:00:03,7.75,0.01,16287,12622425,买盘
1,14:57:00,7.74,--,189,146286,卖盘
2,14:56:57,7.74,-0.01,203,157122,卖盘
3,14:56:54,7.75,0.01,85,65875,买盘
4,14:56:51,7.74,--,247,191178,卖盘
5,14:56:48,7.74,-0.01,1641,1270134,卖盘
6,14:56:45,7.75,0.01,165,127875,买盘
7,14:56:42,7.74,--,135,104490,卖盘
8,14:56:39,7.74,0.01,1180,913320,买盘
9,14:56:36,7.73,-0.01,313,241949,卖盘
10,14:56:33,7.74,--,1015,786089,买盘
11,14:56:30,7.74,--,1051,813474,买盘
12,14:56:27,7.74,--,123,95202,买盘
13,14:56:24,7.74,--,932,721368,买盘
14,14:56:21,7.74,0.01,383,296442,买盘
15,14:56:18,7.73,-0.01,158,122134,卖盘
16,14:56:15,7.74,0.01,238,184212,买盘
17,14:56:12,7.73,--,115,88895,卖盘
18,14:56:09,7.73,--,142,109766,卖盘
19,14:56:06,7.73,-0.01,244,188612,卖盘
20,14:56:03,7.74,--,117,90558,买盘
21,14:56:00,7.74,--,849,657126,买盘
22,14:55:57,7.74,0.01,1185,917190,买盘
23,14:55:54,7.73,-0.01,2,1546,卖盘
24,14:55:51,7.74,0.01,54,41796,买盘
25,14:55:48,7.73,--,451,348623,卖盘
26,14:55:45,7.73,--,356,275188,卖盘
27,14:55:42,7.73,-0.01,317,245041,卖盘
28,14:55:39,7.74,0.01,337,261418,买盘
29,14:55:36,7.73,-0.01,502,388046,卖盘
30,14:55:33,7.74,0.01,221,171054,买盘
31,14:55:30,7.73,-0.01,32,24736,卖盘
32,14:55:27,7.74,0.01,201,155574,买盘
33,14:55:24,7.73,--,84,64932,卖盘
34,14:55:21,7.73,--,1385,1070605,卖盘
35,14:55:18,7.73,--,84,64932,卖盘
36,14:55:15,7.73,-0.01,163,125999,卖盘
37,14:55:12,7.74,--,713,551862,买盘
38,14:55:09,7.74,0.01,517,400158,买盘
39,14:55:06,7.73,-0.01,206,159238,卖盘
40,14:55:03,7.74,--,699,541026,买盘
41,14:55:00,7.74,0.01,36,27864,买盘
42,14:54:57,7.73,--,747,577431,卖盘
43,14:54:54,7.73,-0.01,162,125226,卖盘
44,14:54:51,7.74,0.01,343,265482,买盘
45,14:54:48,7.73,-0.01,94,72662,卖盘
46,14:54:45,7.74,--,694,537156,买盘
47,14:54:42,7.74,0.01,1280,990720,买盘
48,14:54:39,7.73,-0.01,204,157692,卖盘
49,14:54:36,7.74,--,25,19350,买盘
50,14:54:33,7.74,--,306,236844,买盘
51,14:54:30,7.74,--,120,92880,买盘
52,14:54:27,7.74,--,114,88236,买盘
53,14:54:24,7.74,0.01,171,132354,买盘
54,14:54:21,7.73,-0.01,80,61840,卖盘
55,14:54:18,7.74,0.01,40,30960,买盘
56,14:54:15,7.73,--,46,35558,卖盘
57,14:54:12,7.73,-0.01,75,57975,卖盘
58,14:54:09,7.74,--,68,52632,买盘
59,14:54:06,7.74,0.01,234,181116,买盘
60,14:54:03,7.73,--,361,279053,卖盘
61,14:54:00,7.73,-0.01,154,119042,卖盘
62,14:53:57,7.74,--,637,493038,买盘
63,14:53:54,7.74,0.01,111,85914,买盘
64,14:53:51,7.73,-0.01,169,130637,卖盘
65,14:53:48,7.74,0.01,338,261612,买盘
66,14:53:45,7.73,--,50,38650,卖盘
67,14:53:42,7.73,--,12,9276,卖盘
68,14:53:39,7.73,--,57,44061,卖盘
69,14:53:36,7.73,--,85,65705,卖盘
70,14:53:33,7.73,--,111,85803,卖盘
71,14:53:30,7.73,-0.01,101,78073,卖盘
72,14:53:27,7.74,--,110,85140,买盘
73,14:53:24,7.74,--,187,144738,买盘
74,14:53:21,7.74,0.01,106,82044,买盘
75,14:53:18,7.73,--,68,52564,卖盘
76,14:53:15,7.73,-0.01,44,34012,卖盘
77,14:53:12,7.74,0.01,406,314244,买盘
78,14:53:09,7.73,-0.01,203,156919,卖盘
79,14:53:06,7.74,0.01,216,167184,买盘
80,14:53:03,7.73,--,22,17006,卖盘
81,14:53:00,7.73,--,34,26282,卖盘
82,14:52:57,7.73,--,23,17779,卖盘
83,14:52:54,7.73,--,47,36331,卖盘
84,14:52:51,7.73,--,341,263593,卖盘
85,14:52:48,7.73,--,190,146870,卖盘
86,14:52:45,7.73,--,181,139913,卖盘
87,14:52:42,7.73,--,460,355580,卖盘
88,14:52:39,7.73,--,166,128318,卖盘
89,14:52:36,7.73,-0.01,139,107447,卖盘
90,14:52:33,7.74,0.01,67,51858,买盘
91,14:52:30,7.73,--,456,352488,卖盘
92,14:52:27,7.73,--,211,163103,卖盘
93,14:52:24,7.73,--,355,274415,卖盘
94,14:52:21,7.73,--,57,44061,卖盘
95,14:52:18,7.73,-0.01,73,56429,卖盘
96,14:52:15,7.74,0.01,129,99846,买盘
97,14:52:12,7.73,--,382,295286,卖盘
98,14:52:09,7.73,-0.01,349,269777,卖盘
99,14:52:06,7.74,0.01,141,109134,买盘
100,14:52:03,7.73,--,104,80392,卖盘
101,14:52:00,7.73,--,113,87349,卖盘
102,14:51:57,7.73,--,633,489309,卖盘
103,14:51:54,7.73,--,808,624584,卖盘
104,14:51:51,7.73,--,33,25509,卖盘
105,14:51:48,7.73,--,179,138367,卖盘
106,14:51:45,7.73,--,12,9276,卖盘
107,14:51:42,7.73,--,76,58748,卖盘
108,14:51:39,7.73,-0.01,499,385727,卖盘
109,14:51:36,7.74,0.01,153,118422,买盘
110,14:51:33,7.73,--,311,240403,卖盘
111,14:51:30,7.73,--,13,10049,卖盘
112,14:51:27,7.73,-0.01,42,32466,卖盘
113,14:51:24,7.74,0.01,685,530190,买盘
114,14:51:21,7.73,--,64,49472,卖盘
115,14:51:18,7.73,--,187,144551,卖盘
116,14:51:15,7.73,-0.01,691,534143,卖盘
117,14:51:12,7.74,0.01,127,98298,买盘
118,14:51:09,7.73,--,15,11595,卖盘
119,14:51:06,7.73,--,27,20871,卖盘
120,14:51:03,7.73,--,121,93533,卖盘
121,14:51:00,7.73,-0.01,626,483898,卖盘
122,14:50:57,7.74,0.01,88,68112,买盘
123,14:50:54,7.73,--,882,681786,卖盘
124,14:50:51,7.73,--,38,29374,卖盘
125,14:50:48,7.73,--,597,461481,卖盘
126,14:50:45,7.73,-0.01,1033,798509,卖盘
127,14:50:42,7.74,0.01,42,32508,买盘
128,14:50:39,7.73,--,212,163876,卖盘
129,14:50:36,7.73,-0.01,424,327752,卖盘
130,14:50:33,7.74,0.01,474,366876,买盘
131,14:50:30,7.73,-0.01,174,134502,卖盘
132,14:50:27,7.74,0.01,187,144738,买盘
133,14:50:24,7.73,--,93,71889,卖盘
134,14:50:21,7.73,--,417,322341,卖盘
135,14:50:18,7.73,-0.01,509,393457,卖盘
136,14:50:15,7.74,0.01,747,578178,买盘
137,14:50:12,7.73,--,602,465346,卖盘
138,14:50:09,7.73,--,25,19325,卖盘
139,14:50:06,7.73,--,453,350169,卖盘
140,14:50:03,7.73,--,221,170833,卖盘
141,14:50:00,7.73,-0.01,104,80392,卖盘
142,14:49:57,7.74,0.01,83,64242,买盘
143,14:49:54,7.73,--,18,13914,卖盘
144,14:49:51,7.73,--,576,445248,卖盘
145,14:49:48,7.73,-0.01,324,250452,卖盘
146,14:49:45,7.74,--,473,366102,买盘
147,14:49:42,7.74,0.01,69,53406,买盘
148,14:49:39,7.73,--,531,410463,卖盘
149,14:49:36,7.73,--,274,211802,卖盘
150,14:49:33,7.73,-0.01,96,74208,卖盘
151,14:49:30,7.74,0.01,1039,804186,买盘
152,14:49:27,7.73,--,253,195569,卖盘
153,14:49:24,7.73,0.01,579,447567,买盘
154,14:49:21,7.72,--,501,386772,卖盘
155,14:49:18,7.72,--,717,553524,卖盘
156,14:49:15,7.72,-0.01,803,619916,卖盘
157,14:49:12,7.73,--,70,54110,买盘
158,14:49:09,7.73,0.01,853,659369,买盘
159,14:49:06,7.72,--,227,175244,卖盘
160,14:49:03,7.72,--,727,561244,卖盘
161,14:49:00,7.72,-0.01,634,489448,卖盘
162,14:48:57,7.73,0.01,786,607578,买盘
163,14:48:54,7.72,-0.01,201,155172,卖盘
164,14:48:51,7.73,0.01,597,461481,买盘
165,14:48:48,7.72,-0.01,157,121204,卖盘
166,14:48:45,7.73,--,246,190158,买盘
167,14:48:42,7.73,0.01,141,108993,买盘
168,14:48:39,7.72,-0.01,1790,1381880,卖盘
169,14:48:36,7.73,0.01,316,244268,买盘
170,14:48:33,7.72,--,156,120432,卖盘
171,14:48:30,7.72,--,145,111940,卖盘
172,14:48:27,7.72,--,806,622232,卖盘
173,14:48:24,7.72,--,357,275604,卖盘
174,14:48:21,7.72,--,481,371332,卖盘
175,14:48:18,7.72,--,85,65620,卖盘
176,14:48:15,7.72,--,135,104220,卖盘
177,14:48:12,7.72,-0.01,178,137416,卖盘
178,14:48:09,7.73,--,97,74981,买盘
179,14:48:06,7.73,--,405,313065,买盘
180,14:48:03,7.73,--,83,64159,买盘
181,14:48:00,7.73,0.01,92,71116,买盘
182,14:47:57,7.72,-0.01,13,10036,卖盘
183,14:47:54,7.73,0.01,401,309973,买盘
184,14:47:51,7.72,-0.01,12,9264,卖盘
185,14:47:48,7.73,0.01,75,57975,买盘
186,14:47:45,7.72,-0.01,20,15440,卖盘
187,14:47:42,7.73,0.01,20,15460,买盘
188,14:47:39,7.72,-0.01,88,67936,卖盘
189,14:47:36,7.73,0.01,70,54110,买盘
190,14:47:33,7.72,-0.01,303,233916,卖盘
191,14:47:30,7.73,0.01,52,40196,买盘
192,14:47:27,7.72,--,196,151312,卖盘
193,14:47:24,7.72,--,131,101132,卖盘
194,14:47:21,7.72,-0.01,341,263252,卖盘
195,14:47:18,7.73,--,104,80392,买盘
196,14:47:15,7.73,--,67,51791,买盘
197,14:47:12,7.73,0.01,67,51791,买盘
198,14:47:09,7.72,-0.01,515,397580,卖盘
199,14:47:06,7.73,--,31,23963,买盘
200,14:47:03,7.73,--,149,115177,买盘
201,14:47:00,7.73,--,1405,1086065,买盘
202,14:46:57,7.73,--,160,123680,买盘
203,14:46:54,7.73,--,745,575885,买盘
204,14:46:51,7.73,--,58,44834,买盘
205,14:46:48,7.73,--,602,465346,买盘
206,14:46:45,7.73,--,201,155373,买盘
207,14:46:42,7.73,--,44,34012,买盘
208,14:46:39,7.73,0.01,280,216440,买盘
209,14:46:36,7.72,-0.01,94,72568,卖盘
210,14:46:33,7.73,--,110,85030,买盘
211,14:46:30,7.73,--,136,105128,买盘
212,14:46:27,7.73,--,63,48699,买盘
213,14:46:24,7.73,--,408,315384,买盘
214,14:46:21,7.73,--,10,7730,买盘
215,14:46:18,7.73,0.01,140,108220,买盘
216,14:46:15,7.72,-0.01,121,93412,卖盘
217,14:46:12,7.73,--,201,155373,买盘
218,14:46:09,7.73,--,253,195569,买盘
219,14:46:06,7.73,--,110,85030,买盘
220,14:46:03,7.73,0.01,34,26282,买盘
221,14:46:00,7.72,-0.01,17,13124,卖盘
222,14:45:57,7.73,0.01,13,10049,买盘
223,14:45:54,7.72,-0.01,147,113484,卖盘
224,14:45:51,7.73,--,76,58748,买盘
225,14:45:48,7.73,--,138,106674,买盘
226,14:45:45,7.73,0.01,165,127545,买盘
227,14:45:42,7.72,-0.01,38,29336,卖盘
228,14:45:39,7.73,0.01,21,16233,买盘
229,14:45:36,7.72,-0.01,99,76428,卖盘
230,14:45:33,7.73,--,11,8503,买盘
231,14:45:30,7.73,--,169,130637,买盘
232,14:45:27,7.73,0.01,341,263593,买盘
233,14:45:24,7.72,--,318,245496,卖盘
234,14:45:21,7.72,--,108,83376,卖盘
235,14:45:18,7.72,--,320,247040,卖盘
236,14:45:15,7.72,--,40,30880,卖盘
237,14:45:12,7.72,--,251,193772,卖盘
238,14:45:09,7.72,--,90,69480,卖盘
239,14:45:06,7.72,--,125,96500,卖盘
240,14:45:03,7.72,--,196,151312,卖盘
241,14:45:00,7.72,--,197,152084,卖盘
242,14:44:57,7.72,-0.01,133,102676,卖盘
243,14:44:54,7.73,0.01,106,81938,买盘
244,14:44:51,7.72,-0.01,405,312660,卖盘
245,14:44:48,7.73,0.01,256,197888,买盘
246,14:44:45,7.72,-0.01,307,237004,卖盘
247,14:44:42,7.73,--,94,72662,买盘
248,14:44:39,7.73,0.01,39,30147,买盘
249,14:44:36,7.72,-0.01,132,101904,卖盘
250,14:44:33,7.73,0.01,46,35558,买盘
251,14:44:30,7.72,--,301,232372,卖盘
252,14:44:27,7.72,--,99,76428,卖盘
253,14:44:24,7.72,-0.01,70,54040,卖盘
254,14:44:21,7.73,--,33,25509,买盘
255,14:44:18,7.73,0.01,2,1546,买盘
256,14:44:15,7.72,--,73,56356,卖盘
257,14:44:12,7.72,--,275,212300,卖盘
258,14:44:09,7.72,-0.01,73,56356,卖盘
259,14:44:06,7.73,0.01,58,44834,买盘
260,14:44:03,7.72,--,52,40144,卖盘
261,14:44:00,7.72,--,60,46320,卖盘
262,14:43:57,7.72,-0.01,183,141276,卖盘
263,14:43:54,7.73,0.01,29,22417,买盘
264,14:43:51,7.72,--,381,294132,卖盘
265,14:43:48,7.72,--,30,23160,卖盘
266,14:43:45,7.72,-0.01,992,765824,卖盘
267,14:43:42,7.73,--,47,36331,买盘
268,14:43:39,7.73,--,115,88895,买盘
269,14:43:36,7.73,0.01,245,189385,买盘
270,14:43:33,7.72,--,86,66392,卖盘
271,14:43:30,7.72,--,344,265568,卖盘
272,14:43:27,7.72,--,424,327328,卖盘
273,14:43:24,7.72,--,112,86464,买盘
274,14:43:21,7.72,--,284,219248,卖盘
275,14:43:18,7.72,-0.01,178,137416,卖盘
276,14:43:15,7.73,--,109,84257,买盘
277,14:43:12,7.73,--,4109,3176257,买盘
278,14:43:09,7.73,0.01,91,70343,买盘
279,14:43:06,7.72,-0.01,259,199948,卖盘
280,14:43:03,7.73,0.01,101,78073,买盘
281,14:43:00,7.72,-0.01,35,27020,卖盘
282,14:42:57,7.73,--,116,89668,买盘
283,14:42:54,7.73,--,154,119042,买盘
284,14:42:51,7.73,--,41,31693,买盘
285,14:42:48,7.73,--,320,247360,买盘
286,14:42:45,7.73,--,267,206391,卖盘
287,14:42:42,7.73,0.01,297,229581,买盘
288,14:42:39,7.72,-0.01,20,15440,卖盘
289,14:42:36,7.73,--,22,17006,卖盘
290,14:42:33,7.73,--,302,233446,买盘
291,14:42:30,7.73,--,66,51018,买盘
292,14:42:27,7.73,--,162,125226,卖盘
293,14:42:24,7.73,--,183,141459,卖盘
294,14:42:21,7.73,--,82,63386,卖盘
295,14:42:18,7.73,--,375,290014,卖盘
296,14:42:15,7.73,--,67,51791,卖盘
297,14:42:12,7.73,--,261,201753,卖盘
298,14:42:09,7.73,0.01,112,87209,买盘
299,14:42:06,7.72,-0.01,212,163664,卖盘
300,14:42:03,7.73,0.01,36,27828,买盘
301,14:42:00,7.72,-0.01,79,60988,卖盘
302,14:41:57,7.73,--,296,228808,买盘
303,14:41:54,7.73,--,162,125226,买盘
304,14:41:51,7.73,--,162,125226,买盘
305,14:41:48,7.73,0.01,85,65705,买盘
306,14:41:45,7.72,-0.01,43,33196,卖盘
307,14:41:42,7.73,--,74,57202,买盘
308,14:41:39,7.73,--,110,85030,买盘
309,14:41:36,7.73,--,520,401960,买盘
310,14:41:33,7.73,--,53,40969,买盘
311,14:41:30,7.73,--,230,177790,买盘
312,14:41:27,7.73,--,87,67251,买盘
313,14:41:24,7.73,--,179,138367,买盘
314,14:41:21,7.73,0.01,159,122907,买盘
315,14:41:18,7.72,-0.01,213,164436,卖盘
316,14:41:15,7.73,--,70,54110,买盘
317,14:41:12,7.73,--,899,695545,卖盘
318,14:41:09,7.73,--,371,286783,卖盘
319,14:41:06,7.73,--,209,161711,买盘
320,14:41:03,7.73,--,537,415101,买盘
321,14:41:00,7.73,--,455,352333,卖盘
322,14:40:57,7.73,--,280,216440,卖盘
323,14:40:54,7.73,0.01,248,191858,买盘
324,14:40:51,7.72,-0.01,564,435408,卖盘
325,14:40:48,7.73,0.01,78,60294,买盘
326,14:40:45,7.72,-0.01,79,60988,卖盘
327,14:40:42,7.73,--,171,132183,买盘
328,14:40:39,7.73,--,379,292967,买盘
329,14:40:36,7.73,--,852,658596,买盘
330,14:40:33,7.73,--,952,735896,卖盘
331,14:40:30,7.73,-0.01,1151,889723,卖盘
332,14:40:27,7.74,--,268,207432,买盘
333,14:40:24,7.74,--,203,157122,买盘
334,14:40:21,7.74,--,294,227556,买盘
335,14:40:18,7.74,--,147,113778,买盘
336,14:40:15,7.74,--,180,139320,买盘
337,14:40:12,7.74,0.01,927,717498,买盘
338,14:40:09,7.73,-0.01,1781,1376713,卖盘
339,14:40:06,7.74,--,1416,1095984,卖盘
340,14:40:03,7.74,0.01,45,34830,卖盘
341,14:40:00,7.73,-0.01,756,584836,卖盘
342,14:39:57,7.74,--,366,283284,买盘
343,14:39:54,7.74,--,316,244584,买盘
344,14:39:51,7.74,--,539,417186,买盘
345,14:39:48,7.74,--,641,496134,买盘
346,14:39:45,7.74,--,360,278640,买盘
347,14:39:42,7.74,--,231,178794,买盘
348,14:39:39,7.74,--,835,646290,买盘
349,14:39:36,7.74,0.01,1393,1078182,买盘
350,14:39:33,7.73,-0.01,28,21644,卖盘
351,14:39:30,7.74,--,404,312696,买盘
352,14:39:27,7.74,--,87,67338,买盘
353,14:39:24,7.74,0.01,99,76626,买盘
354,14:39:21,7.73,--,1232,952336,卖盘
355,14:39:18,7.73,-0.01,2847,2200731,卖盘
356,14:39:15,7.74,0.01,237,183438,买盘
357,14:39:12,7.73,--,547,422831,卖盘
358,14:39:09,7.73,--,689,532597,卖盘
359,14:39:06,7.73,-0.01,375,289875,卖盘
360,14:39:03,7.74,0.01,204,157896,买盘
361,14:39:00,7.73,--,609,470757,卖盘
362,14:38:57,7.73,--,197,152281,卖盘
363,14:38:54,7.73,--,562,434426,买盘
364,14:38:51,7.73,--,2114,1634122,买盘
365,14:38:48,7.73,0.01,38,29374,买盘
366,14:38:45,7.72,-0.01,101,77972,卖盘
367,14:38:42,7.73,--,369,285237,买盘
368,14:38:39,7.73,--,326,251998,买盘
369,14:38:36,7.73,0.01,407,315074,买盘
370,14:38:33,7.72,--,734,566648,买盘
371,14:38:30,7.72,--,691,533452,买盘
372,14:38:27,7.72,--,820,633040,买盘
373,14:38:24,7.72,--,429,331188,买盘
374,14:38:21,7.72,--,301,232372,买盘
375,14:38:18,7.72,--,1072,827584,买盘
376,14:38:15,7.72,--,96,74112,买盘
377,14:38:12,7.72,--,634,489448,买盘
378,14:38:09,7.72,--,302,233144,买盘
379,14:38:06,7.72,--,50,38600,买盘
380,14:38:03,7.72,--,86,66392,买盘
381,14:38:00,7.72,0.01,305,235460,买盘
382,14:37:57,7.71,--,486,374706,卖盘
383,14:37:54,7.71,--,1354,1043934,卖盘
384,14:37:51,7.71,-0.01,281,216651,卖盘
385,14:37:48,7.72,--,143,110396,买盘
386,14:37:45,7.72,--,22,16984,买盘
387,14:37:42,7.72,0.01,339,261708,买盘
388,14:37:39,7.71,--,157,121047,卖盘
389,14:37:36,7.71,--,495,382354,买盘
390,14:37:33,7.71,0.01,1146,883566,买盘
391,14:37:30,7.7,-0.01,662,509740,卖盘
392,14:37:27,7.71,--,754,581334,买盘
393,14:37:24,7.71,--,536,413256,买盘
394,14:37:21,7.71,0.01,837,645327,买盘
395,14:37:18,7.7,-0.01,314,241780,卖盘
396,14:37:15,7.71,0.01,246,189666,买盘
397,14:37:12,7.7,-0.01,62,47740,卖盘
398,14:37:09,7.71,--,334,257514,买盘
399,14:37:06,7.71,0.01,509,392439,买盘
400,14:37:03,7.7,--,1971,1518162,买盘
401,14:37:00,7.7,--,5969,4596130,买盘
402,14:36:57,7.7,0.01,130,100100,买盘
403,14:36:54,7.69,-0.01,212,163028,卖盘
404,14:36:51,7.7,--,250,192500,买盘
405,14:36:48,7.7,0.01,370,284900,买盘
406,14:36:45,7.69,--,78,59982,卖盘
