,time,price,change,volume,amount,type
0,15:00:03,6.82,--,3036,2070552,买盘
1,14:57:00,6.82,--,12,8184,买盘
2,14:56:57,6.82,--,337,229834,买盘
3,14:56:54,6.82,--,54,36828,买盘
4,14:56:51,6.82,--,22,15004,买盘
5,14:56:48,6.82,--,159,108438,买盘
6,14:56:45,6.82,--,103,70246,买盘
7,14:56:42,6.82,--,26,17732,买盘
8,14:56:39,6.82,--,60,40920,买盘
9,14:56:36,6.82,--,75,51150,买盘
10,14:56:33,6.82,--,634,432388,买盘
11,14:56:30,6.82,--,46,31372,买盘
12,14:56:27,6.82,--,122,83204,买盘
13,14:56:24,6.82,--,63,42966,买盘
14,14:56:21,6.82,--,100,68200,买盘
15,14:56:15,6.82,--,51,34782,买盘
16,14:56:12,6.82,-0.01,1730,1180269,卖盘
17,14:56:09,6.83,0.01,38,25954,买盘
18,14:56:06,6.82,--,28,19096,卖盘
19,14:56:03,6.82,-0.01,1425,971850,卖盘
20,14:56:00,6.83,0.01,32,21856,买盘
21,14:55:57,6.82,--,5,3410,卖盘
22,14:55:54,6.82,-0.01,20,13640,卖盘
23,14:55:51,6.83,0.01,105,71715,买盘
24,14:55:48,6.82,-0.01,20,13640,卖盘
25,14:55:45,6.83,0.01,151,103133,买盘
26,14:55:42,6.82,--,50,34100,卖盘
27,14:55:39,6.82,-0.01,71,48422,卖盘
28,14:55:36,6.83,0.01,1900,1297700,买盘
29,14:55:33,6.82,--,30,20460,卖盘
30,14:55:30,6.82,--,40,27280,卖盘
31,14:55:27,6.82,--,610,416020,卖盘
32,14:55:24,6.82,--,3,2046,卖盘
33,14:55:21,6.82,--,261,178002,卖盘
34,14:55:18,6.82,--,22,15004,卖盘
35,14:55:12,6.82,--,618,421476,卖盘
36,14:55:06,6.82,--,103,70246,卖盘
37,14:54:57,6.82,--,3,2046,卖盘
38,14:54:54,6.82,--,3,2046,卖盘
39,14:54:51,6.82,--,46,31372,卖盘
40,14:54:48,6.82,-0.01,13,8866,卖盘
41,14:54:36,6.83,--,36,24588,买盘
42,14:54:33,6.83,0.01,98,66934,买盘
43,14:54:30,6.82,-0.01,99,67518,卖盘
44,14:54:24,6.83,--,41,28003,买盘
45,14:54:18,6.83,0.01,20,13660,买盘
46,14:54:15,6.82,-0.01,148,100936,卖盘
47,14:54:12,6.83,0.01,18,12294,买盘
48,14:54:09,6.82,-0.01,1,682,卖盘
49,14:54:06,6.83,--,260,177580,买盘
50,14:54:03,6.83,--,2,1366,买盘
51,14:54:00,6.83,--,152,103816,买盘
52,14:53:57,6.83,0.01,10,6830,买盘
53,14:53:54,6.82,--,99,67518,卖盘
54,14:53:51,6.82,--,100,68200,卖盘
55,14:53:45,6.82,--,247,168454,卖盘
56,14:53:42,6.82,--,10,6820,卖盘
57,14:53:39,6.82,--,15,10230,卖盘
58,14:53:36,6.82,--,31,21142,卖盘
59,14:53:33,6.82,--,40,27280,卖盘
60,14:53:30,6.82,-0.01,135,92070,卖盘
61,14:53:27,6.83,0.01,20,13660,买盘
62,14:53:24,6.82,--,38,25916,卖盘
63,14:53:21,6.82,-0.01,1,682,卖盘
64,14:53:18,6.83,0.01,1,683,买盘
65,14:53:12,6.82,--,10,6820,卖盘
66,14:53:09,6.82,--,40,27280,卖盘
67,14:53:06,6.82,--,20,13640,卖盘
68,14:53:03,6.82,-0.01,42,28644,卖盘
69,14:53:00,6.83,--,116,79228,买盘
70,14:52:57,6.83,0.01,252,172116,买盘
71,14:52:51,6.82,--,20,13640,卖盘
72,14:52:48,6.82,-0.01,6,4092,卖盘
73,14:52:42,6.83,--,15,10245,买盘
74,14:52:39,6.83,--,83,56689,买盘
75,14:52:36,6.83,0.01,1,683,买盘
76,14:52:33,6.82,-0.01,60,40920,卖盘
77,14:52:30,6.83,0.01,95,64885,买盘
78,14:52:24,6.82,-0.01,7,4774,卖盘
79,14:52:18,6.83,--,10,6830,买盘
80,14:52:15,6.83,0.01,65,44395,买盘
81,14:52:12,6.82,--,33,22506,卖盘
82,14:52:06,6.82,--,100,68200,卖盘
83,14:52:03,6.82,-0.01,21,14322,卖盘
84,14:52:00,6.83,0.01,44,30052,买盘
85,14:51:51,6.82,-0.01,47,32054,卖盘
86,14:51:48,6.83,0.01,2,1366,买盘
87,14:51:45,6.82,-0.01,44,30008,卖盘
88,14:51:42,6.83,0.01,100,68300,买盘
89,14:51:39,6.82,--,11,7502,卖盘
90,14:51:36,6.82,--,20,13640,卖盘
91,14:51:33,6.82,--,67,45694,卖盘
92,14:51:30,6.82,--,20,13640,卖盘
