,time,price,change,volume,amount,type
0,15:00:03,8.7,0.01,6181,5377470,买盘
1,14:57:00,8.69,-0.01,341,296329,卖盘
2,14:56:57,8.7,0.01,61,53069,买盘
3,14:56:54,8.69,--,669,581361,卖盘
4,14:56:51,8.69,-0.01,365,317185,卖盘
5,14:56:48,8.7,0.01,1210,1053056,买盘
6,14:56:45,8.69,-0.01,247,214643,卖盘
7,14:56:42,8.7,0.01,26,22619,买盘
8,14:56:39,8.69,-0.01,235,204215,卖盘
9,14:56:36,8.7,0.01,32,27839,买盘
10,14:56:33,8.69,-0.01,194,168586,卖盘
11,14:56:30,8.7,--,39,33930,买盘
12,14:56:27,8.7,--,166,144420,买盘
13,14:56:24,8.7,--,519,452043,卖盘
14,14:56:21,8.7,--,143,124409,卖盘
15,14:56:18,8.7,0.01,114,99536,买盘
16,14:56:15,8.69,--,343,298067,卖盘
17,14:56:12,8.69,--,187,162503,卖盘
18,14:56:09,8.69,-0.01,98,85162,卖盘
19,14:56:06,8.7,--,182,158340,买盘
20,14:56:03,8.7,--,670,583248,卖盘
21,14:56:00,8.7,--,739,642930,卖盘
22,14:55:57,8.7,--,1054,916979,卖盘
23,14:55:54,8.7,--,56,48719,卖盘
24,14:55:51,8.7,--,249,216629,卖盘
25,14:55:48,8.7,-0.01,78,67860,卖盘
26,14:55:45,8.71,0.01,238,207298,买盘
27,14:55:42,8.7,-0.01,89,77430,卖盘
28,14:55:39,8.71,0.01,306,266526,买盘
29,14:55:36,8.7,-0.01,1121,975269,卖盘
30,14:55:33,8.71,0.01,65,56615,买盘
31,14:55:30,8.7,--,199,173130,卖盘
32,14:55:27,8.7,--,829,721229,卖盘
33,14:55:24,8.7,--,130,113099,卖盘
34,14:55:21,8.7,--,488,424559,卖盘
35,14:55:18,8.7,-0.01,313,272310,卖盘
36,14:55:15,8.71,0.01,186,162006,买盘
37,14:55:12,8.7,--,50,43500,卖盘
38,14:55:09,8.7,-0.01,225,195749,卖盘
39,14:55:06,8.71,0.01,4,3484,买盘
40,14:55:03,8.7,--,47,40890,卖盘
41,14:55:00,8.7,--,275,239249,卖盘
