,time,price,change,volume,amount,type
0,15:00:03,6.9,--,3722,2568318,买盘
1,14:57:00,6.9,--,245,169050,买盘
2,14:56:57,6.9,--,110,75900,买盘
3,14:56:54,6.9,0.01,10,6900,买盘
4,14:56:51,6.89,-0.01,24,16536,卖盘
5,14:56:48,6.9,--,656,452640,买盘
6,14:56:45,6.9,--,329,227010,买盘
7,14:56:42,6.9,--,89,61410,买盘
8,14:56:39,6.9,--,97,66930,买盘
9,14:56:36,6.9,0.01,521,359490,买盘
10,14:56:33,6.89,--,294,202566,卖盘
11,14:56:30,6.89,--,11,7579,卖盘
12,14:56:27,6.89,--,27,18603,卖盘
13,14:56:24,6.89,-0.01,2035,1402115,卖盘
14,14:56:21,6.9,--,1661,1146090,买盘
15,14:56:18,6.9,0.01,105,72450,买盘
16,14:56:15,6.89,-0.01,10,6890,卖盘
17,14:56:12,6.9,0.01,44,30360,买盘
18,14:56:09,6.89,-0.01,11,7579,卖盘
19,14:56:06,6.9,--,90,62100,买盘
20,14:56:03,6.9,0.01,190,131100,买盘
21,14:56:00,6.89,--,14,9646,卖盘
22,14:55:57,6.89,--,83,57187,卖盘
23,14:55:54,6.89,-0.01,627,432003,卖盘
24,14:55:51,6.9,--,92,63480,买盘
25,14:55:48,6.9,--,8,5520,买盘
26,14:55:45,6.9,0.01,36,24840,买盘
27,14:55:39,6.89,--,1,689,卖盘
28,14:55:36,6.89,-0.01,70,48230,卖盘
29,14:55:33,6.9,0.01,171,117990,买盘
30,14:55:30,6.89,-0.01,102,70278,卖盘
31,14:55:24,6.9,--,7,4830,买盘
32,14:55:21,6.9,--,210,144900,买盘
33,14:55:18,6.9,0.01,106,73140,买盘
34,14:55:15,6.89,-0.01,21,15102,卖盘
35,14:55:12,6.9,0.01,37,25530,买盘
36,14:55:09,6.89,-0.01,650,447850,卖盘
37,14:55:06,6.9,0.01,21,14490,买盘
38,14:55:03,6.89,--,69,47541,卖盘
39,14:55:00,6.89,-0.01,249,171561,卖盘
40,14:54:57,6.9,--,15,10350,买盘
41,14:54:54,6.9,--,345,238050,买盘
42,14:54:51,6.9,--,10,6900,买盘
43,14:54:48,6.9,0.01,116,80040,买盘
44,14:54:45,6.89,-0.01,22,15158,卖盘
45,14:54:42,6.9,--,535,369150,买盘
46,14:54:39,6.9,--,861,594090,买盘
47,14:54:36,6.9,--,10,6900,买盘
48,14:54:33,6.9,0.01,63,43470,买盘
49,14:54:30,6.89,-0.01,1002,690378,卖盘
50,14:54:27,6.9,--,101,69690,买盘
51,14:54:24,6.9,--,731,504390,买盘
52,14:54:21,6.9,--,6,4140,买盘
53,14:54:15,6.9,--,71,48990,买盘
54,14:54:12,6.9,0.01,84,57960,买盘
55,14:54:09,6.89,-0.01,746,513994,卖盘
56,14:54:06,6.9,--,10,6900,买盘
57,14:54:03,6.9,0.01,80,55200,买盘
58,14:54:00,6.89,--,42,28938,卖盘
59,14:53:57,6.89,-0.01,1,689,卖盘
60,14:53:54,6.9,--,22,15180,买盘
61,14:53:48,6.9,--,32,22080,买盘
62,14:53:45,6.9,--,108,74520,买盘
63,14:53:42,6.9,--,693,478170,卖盘
64,14:53:39,6.9,--,151,104190,卖盘
65,14:53:36,6.9,--,48,33120,卖盘
66,14:53:33,6.9,--,2,1380,卖盘
67,14:53:30,6.9,--,87,60030,卖盘
68,14:53:27,6.9,--,137,94530,卖盘
69,14:53:24,6.9,--,9,6210,卖盘
70,14:53:21,6.9,--,60,41400,卖盘
71,14:53:18,6.9,--,84,57960,卖盘
72,14:53:12,6.9,--,40,27600,卖盘
73,14:53:09,6.9,0.01,22,15180,卖盘
74,14:53:06,6.89,-0.01,13,8957,卖盘
75,14:53:03,6.9,-0.01,901,621690,卖盘
76,14:53:00,6.91,0.01,32,22112,买盘
77,14:52:54,6.9,--,1,690,卖盘
78,14:52:51,6.9,--,27,18630,卖盘
79,14:52:48,6.9,--,59,40710,卖盘
80,14:52:45,6.9,0.01,862,594780,买盘
81,14:52:42,6.89,--,22,15158,卖盘
82,14:52:39,6.89,-0.02,1504,1036256,卖盘
83,14:52:36,6.91,--,20,13820,买盘
84,14:52:33,6.91,0.01,63,43533,买盘
85,14:52:30,6.9,-0.01,94,64860,卖盘
86,14:52:27,6.91,--,188,129908,买盘
87,14:52:24,6.91,--,50,34550,买盘
88,14:52:21,6.91,0.01,25,17275,买盘
89,14:52:18,6.9,--,125,86250,卖盘
90,14:52:15,6.9,--,100,69000,卖盘
91,14:52:12,6.9,--,1138,785220,卖盘
92,14:52:09,6.9,-0.01,470,324300,卖盘
93,14:52:06,6.91,0.01,7,4837,买盘
94,14:52:03,6.9,--,52,35880,卖盘
95,14:52:00,6.9,--,97,66930,卖盘
96,14:51:54,6.9,--,80,55200,卖盘
97,14:51:51,6.9,-0.01,16,11040,卖盘
98,14:51:48,6.91,0.01,81,55971,买盘
99,14:51:45,6.9,--,39,26910,卖盘
100,14:51:42,6.9,-0.01,3,2070,中性盘
101,14:51:39,6.91,0.01,442,305422,买盘
102,14:51:36,6.9,0.01,530,365700,买盘
103,14:51:33,6.89,--,310,213590,卖盘
104,14:51:30,6.89,--,7,4823,卖盘
105,14:51:27,6.89,-0.01,18,12402,卖盘
106,14:51:24,6.9,--,77,53130,买盘
107,14:51:18,6.9,0.01,30,20700,买盘
108,14:51:15,6.89,--,39,26871,卖盘
109,14:51:12,6.89,--,163,112307,卖盘
110,14:51:09,6.89,--,520,358280,卖盘
111,14:51:06,6.89,--,55,37895,卖盘
112,14:51:03,6.89,--,105,72345,卖盘
113,14:51:00,6.89,-0.01,29,19981,卖盘
114,14:50:57,6.9,--,56,38640,买盘
115,14:50:54,6.9,--,130,89700,买盘
116,14:50:51,6.9,--,24,16560,买盘
117,14:50:48,6.9,0.01,114,78660,买盘
118,14:50:45,6.89,--,17,11713,卖盘
119,14:50:42,6.89,--,48,33072,卖盘
120,14:50:39,6.89,--,619,426491,卖盘
121,14:50:36,6.89,-0.01,8,5512,卖盘
122,14:50:33,6.9,0.01,267,184230,买盘
123,14:50:27,6.89,-0.01,2,1378,卖盘
124,14:50:24,6.9,0.01,43,29670,买盘
125,14:50:21,6.89,-0.01,6,4134,卖盘
126,14:50:18,6.9,0.01,209,144210,买盘
127,14:50:15,6.89,--,112,77168,卖盘
128,14:50:12,6.89,--,53,36517,卖盘
129,14:50:09,6.89,-0.01,664,457496,卖盘
130,14:50:06,6.9,--,264,182160,买盘
131,14:50:03,6.9,--,5,3450,买盘
132,14:50:00,6.9,--,80,55200,买盘
133,14:49:57,6.9,--,105,72450,买盘
134,14:49:54,6.9,--,37,25530,买盘
135,14:49:51,6.9,--,17,11730,买盘
136,14:49:48,6.9,--,18,12420,买盘
137,14:49:45,6.9,--,646,445740,卖盘
138,14:49:42,6.9,--,97,66930,卖盘
139,14:49:39,6.9,--,237,163530,卖盘
140,14:49:36,6.9,--,20,13800,卖盘
141,14:49:33,6.9,--,68,46920,卖盘
142,14:49:30,6.9,--,2,1380,卖盘
143,14:49:27,6.9,--,23,15870,卖盘
144,14:49:24,6.9,--,2,1380,卖盘
145,14:49:21,6.9,--,75,51750,卖盘
146,14:49:15,6.9,--,201,138690,卖盘
147,14:49:12,6.9,-0.01,7,4830,卖盘
148,14:49:09,6.91,0.01,328,226648,买盘
149,14:49:06,6.9,--,26,17940,卖盘
150,14:49:03,6.9,-0.01,46,31740,卖盘
151,14:49:00,6.91,0.01,2,1382,买盘
152,14:48:57,6.9,--,331,228390,卖盘
153,14:48:54,6.9,--,1,690,卖盘
154,14:48:51,6.9,-0.01,7,4830,卖盘
155,14:48:48,6.91,--,365,252215,买盘
156,14:48:42,6.91,--,31,21421,买盘
157,14:48:39,6.91,0.01,25,17275,买盘
158,14:48:36,6.9,-0.01,192,132480,卖盘
159,14:48:33,6.91,0.01,75,51825,买盘
160,14:48:30,6.9,--,424,292560,卖盘
161,14:48:27,6.9,-0.01,146,100740,卖盘
162,14:48:24,6.91,--,16,11056,买盘
163,14:48:21,6.91,--,73,50443,买盘
164,14:48:18,6.91,--,19,13129,买盘
165,14:48:15,6.91,0.01,25,17275,买盘
166,14:48:12,6.9,--,56,38640,卖盘
167,14:48:09,6.9,--,1,690,卖盘
168,14:48:06,6.9,--,334,230460,卖盘
169,14:48:00,6.9,-0.01,50,34500,卖盘
170,14:47:57,6.91,--,25,17275,买盘
171,14:47:54,6.91,0.01,24,16584,买盘
172,14:47:51,6.9,--,400,276000,卖盘
173,14:47:48,6.9,-0.01,76,52440,卖盘
174,14:47:45,6.91,0.01,306,211446,买盘
175,14:47:42,6.9,-0.01,150,103500,卖盘
176,14:47:39,6.91,0.01,48,33168,买盘
177,14:47:36,6.9,--,511,352590,卖盘
178,14:47:33,6.9,--,81,55890,卖盘
179,14:47:30,6.9,--,51,35190,卖盘
180,14:47:27,6.9,--,130,89700,卖盘
181,14:47:24,6.9,--,37,25530,卖盘
182,14:47:21,6.9,--,32,22080,卖盘
183,14:47:18,6.9,-0.01,45,31050,卖盘
184,14:47:15,6.91,0.01,77,53207,买盘
185,14:47:12,6.9,--,1,690,卖盘
186,14:47:09,6.9,--,87,60030,卖盘
187,14:47:06,6.9,-0.01,132,91080,卖盘
188,14:47:03,6.91,0.01,115,79465,买盘
189,14:47:00,6.9,--,2,1380,卖盘
190,14:46:57,6.9,--,40,27600,卖盘
191,14:46:48,6.9,--,13,8970,卖盘
192,14:46:45,6.9,-0.01,171,117990,卖盘
193,14:46:42,6.91,0.01,32,22112,买盘
194,14:46:39,6.9,-0.01,169,116610,卖盘
195,14:46:36,6.91,0.01,133,91903,买盘
196,14:46:33,6.9,--,12,8280,卖盘
197,14:46:30,6.9,-0.01,77,53130,卖盘
198,14:46:27,6.91,0.01,413,285383,买盘
199,14:46:24,6.9,--,42,28980,卖盘
200,14:46:15,6.9,--,1,690,卖盘
201,14:46:12,6.9,--,101,69690,卖盘
202,14:46:09,6.9,--,7,4830,卖盘
203,14:46:06,6.9,--,269,185610,卖盘
204,14:46:03,6.9,-0.01,93,64170,卖盘
