,time,price,change,volume,amount,type
0,15:00:03,11.16,0.02,639,713124,买盘
1,14:57:00,11.14,-0.01,579,645006,卖盘
2,14:56:57,11.15,0.01,6,6690,买盘
3,14:56:54,11.14,--,107,119198,卖盘
4,14:56:51,11.14,--,31,34734,卖盘
5,14:56:48,11.14,-0.01,9,10026,卖盘
6,14:56:45,11.15,--,7,7805,买盘
7,14:56:42,11.15,--,5,5575,买盘
8,14:56:39,11.15,0.01,45,50175,买盘
9,14:56:36,11.14,-0.01,568,633275,卖盘
10,14:56:30,11.15,-0.01,40,44600,卖盘
11,14:56:27,11.16,0.01,1,1116,买盘
12,14:56:24,11.15,--,4,4460,卖盘
13,14:56:18,11.15,-0.01,3,3345,卖盘
14,14:56:15,11.16,0.01,10,11160,买盘
15,14:56:12,11.15,-0.02,74,82510,卖盘
16,14:56:09,11.17,0.01,9,10053,买盘
17,14:56:06,11.16,--,49,54684,卖盘
18,14:56:03,11.16,-0.01,10,11160,卖盘
19,14:56:00,11.17,0.01,1,1117,买盘
20,14:55:51,11.16,-0.02,333,371873,卖盘
21,14:55:48,11.18,0.01,36,40248,买盘
22,14:55:45,11.17,-0.01,38,42446,卖盘
23,14:55:42,11.18,--,31,34658,买盘
24,14:55:39,11.18,0.01,20,22360,买盘
25,14:55:27,11.17,0.01,243,272302,买盘
26,14:55:24,11.16,--,8,8928,买盘
27,14:55:21,11.16,--,2,2232,买盘
28,14:55:18,11.16,--,12,13392,卖盘
29,14:55:12,11.16,-0.01,10,11160,卖盘
30,14:55:09,11.17,0.01,1,1117,买盘
31,14:55:06,11.16,-0.01,10,11160,卖盘
32,14:55:03,11.17,--,136,151912,买盘
33,14:55:00,11.17,--,22,24574,买盘
34,14:54:57,11.17,--,1,1117,买盘
35,14:54:48,11.17,0.01,2,2234,买盘
36,14:54:45,11.16,-0.01,1,1116,卖盘
37,14:54:42,11.17,--,64,71488,买盘
38,14:54:39,11.17,0.01,85,94945,买盘
39,14:54:36,11.16,-0.01,18,20088,卖盘
40,14:54:33,11.17,--,2,2234,买盘
41,14:54:30,11.17,0.01,1,1117,买盘
42,14:54:27,11.16,-0.01,8,8928,卖盘
43,14:54:24,11.17,--,10,11170,买盘
44,14:54:18,11.17,0.01,3,3351,买盘
45,14:54:15,11.16,--,21,23436,卖盘
46,14:54:06,11.16,-0.01,25,27900,卖盘
47,14:54:03,11.17,--,46,51382,买盘
48,14:53:57,11.17,0.01,8,8936,买盘
49,14:53:54,11.16,-0.01,8,8928,卖盘
50,14:53:51,11.17,0.01,10,11170,买盘
51,14:53:48,11.16,0.01,22,24552,买盘
52,14:53:45,11.15,-0.01,21,23415,卖盘
