,time,price,change,volume,amount,type
0,15:00:03,10.92,-0.01,769,840763,中性盘
1,14:57:00,10.93,--,10,10930,买盘
2,14:56:57,10.93,0.02,20,21860,买盘
3,14:56:54,10.91,--,1,1091,卖盘
4,14:56:51,10.91,-0.01,8,8728,卖盘
5,14:56:48,10.92,--,78,85176,卖盘
6,14:56:42,10.92,--,8,8736,卖盘
7,14:56:39,10.92,0.01,168,183456,买盘
8,14:56:33,10.91,-0.01,83,90553,卖盘
9,14:56:24,10.92,--,104,113568,卖盘
10,14:56:21,10.92,--,5,5460,卖盘
11,14:56:18,10.92,--,73,79716,买盘
12,14:56:03,10.92,--,9,9828,买盘
13,14:56:00,10.92,-0.01,28,30576,卖盘
14,14:55:57,10.93,--,456,498408,买盘
15,14:55:51,10.93,-0.01,180,197199,卖盘
16,14:55:48,10.94,0.01,34,37196,买盘
17,14:55:42,10.93,--,129,141630,买盘
18,14:55:39,10.93,--,14,15302,买盘
19,14:55:33,10.93,--,20,21860,买盘
20,14:55:30,10.93,0.01,1,1093,买盘
21,14:55:27,10.92,--,20,21840,卖盘
22,14:55:21,10.92,--,34,37128,卖盘
23,14:55:18,10.92,--,4,4368,卖盘
24,14:55:15,10.92,--,10,10920,卖盘
25,14:55:09,10.92,0.01,46,50232,买盘
26,14:55:06,10.91,-0.01,27,29457,卖盘
27,14:55:03,10.92,--,40,43680,买盘
28,14:54:57,10.92,0.02,5,5460,买盘
29,14:54:51,10.9,-0.02,1,1090,卖盘
30,14:54:48,10.92,0.02,101,110292,买盘
31,14:54:42,10.9,-0.02,51,55590,卖盘
32,14:54:39,10.92,--,100,109200,买盘
33,14:54:36,10.92,--,74,80808,买盘
34,14:54:24,10.92,0.01,26,28392,买盘
35,14:54:21,10.91,-0.01,27,29457,卖盘
36,14:54:15,10.92,0.02,49,53508,买盘
37,14:54:12,10.9,--,200,218000,卖盘
38,14:54:09,10.9,-0.02,69,75210,卖盘
39,14:54:06,10.92,0.02,159,173628,买盘
40,14:54:03,10.9,-0.02,14,15260,卖盘
41,14:53:57,10.92,0.01,23,25116,买盘
42,14:53:51,10.91,--,33,36003,买盘
43,14:53:45,10.91,--,2,2182,买盘
44,14:53:42,10.91,--,24,26184,卖盘
45,14:53:39,10.91,--,94,102554,卖盘
46,14:53:36,10.91,--,73,79643,卖盘
47,14:53:27,10.91,-0.01,13,14183,卖盘
48,14:53:24,10.92,0.01,14,15288,买盘
49,14:53:21,10.91,-0.01,58,63278,卖盘
50,14:53:15,10.92,--,40,43680,买盘
51,14:53:12,10.92,0.01,114,124488,买盘
52,14:53:09,10.91,-0.01,4,4364,卖盘
53,14:53:06,10.92,0.02,2,2184,买盘
54,14:52:57,10.9,-0.02,20,21800,卖盘
55,14:52:48,10.92,--,37,40404,买盘
56,14:52:45,10.92,--,14,15288,买盘
57,14:52:36,10.92,0.01,384,419328,买盘
58,14:52:33,10.91,0.01,22,24002,买盘
59,14:52:30,10.9,--,2,2180,买盘
60,14:52:27,10.9,-0.01,76,82840,卖盘
61,14:52:24,10.91,--,2,2182,买盘
62,14:52:21,10.91,-0.01,258,281478,卖盘
63,14:52:18,10.92,0.01,36,39312,买盘
64,14:52:15,10.91,-0.01,10,10910,买盘
65,14:52:12,10.92,--,32,34944,买盘
66,14:52:06,10.92,--,1,1092,买盘
67,14:52:03,10.92,--,27,29484,买盘
68,14:51:57,10.92,0.02,66,72072,买盘
69,14:51:54,10.9,-0.02,101,110090,卖盘
70,14:51:51,10.92,--,1,1092,买盘
71,14:51:48,10.92,0.01,202,220584,买盘
72,14:51:45,10.91,--,17,18547,买盘
73,14:51:42,10.91,--,5,5455,买盘
74,14:51:33,10.91,--,3,3273,买盘
75,14:51:24,10.91,--,62,67642,买盘
76,14:51:18,10.91,0.02,64,69824,买盘
77,14:51:15,10.89,-0.02,104,113256,卖盘
78,14:51:09,10.91,--,4,4364,买盘
79,14:51:06,10.91,--,14,15274,买盘
80,14:51:03,10.91,0.01,6,6546,买盘
81,14:51:00,10.9,--,5,5450,卖盘
82,14:50:48,10.9,--,863,940670,买盘
83,14:50:45,10.9,--,1,1090,买盘
84,14:50:42,10.9,--,32,34880,买盘
85,14:50:39,10.9,--,19,20710,买盘
86,14:50:36,10.9,--,40,43600,买盘
87,14:50:33,10.9,0.01,77,83930,买盘
88,14:50:30,10.89,0.01,20,21780,买盘
89,14:50:27,10.88,-0.01,2,2176,卖盘
90,14:50:24,10.89,--,44,47916,买盘
91,14:50:21,10.89,--,88,95832,买盘
92,14:50:18,10.89,--,4,4356,买盘
93,14:50:15,10.89,--,12,13068,买盘
94,14:50:09,10.89,0.01,10,10890,买盘
95,14:50:06,10.88,-0.01,7,7616,卖盘
96,14:50:03,10.89,0.01,10,10890,卖盘
97,14:49:57,10.88,-0.01,40,43520,卖盘
98,14:49:54,10.89,--,10,10890,买盘
99,14:49:51,10.89,--,86,93654,买盘
100,14:49:48,10.89,0.01,3,3267,买盘
101,14:49:45,10.88,--,27,29376,卖盘
102,14:49:42,10.88,0.01,65,70720,买盘
103,14:49:39,10.87,--,43,46741,卖盘
104,14:49:36,10.87,-0.01,11,11957,卖盘
105,14:49:33,10.88,-0.01,32,34816,中性盘
106,14:49:27,10.89,--,10,10890,买盘
107,14:49:24,10.89,--,145,157905,买盘
108,14:49:21,10.89,0.01,4,4356,买盘
109,14:49:18,10.88,-0.01,16,17408,卖盘
110,14:49:15,10.89,0.01,15,16335,买盘
111,14:49:12,10.88,-0.01,7,7616,卖盘
112,14:49:09,10.89,--,65,70785,买盘
113,14:49:06,10.89,0.01,2,2178,买盘
114,14:49:03,10.88,-0.01,101,109888,卖盘
115,14:48:57,10.89,--,4,4356,买盘
116,14:48:54,10.89,--,3,3267,买盘
117,14:48:45,10.89,0.01,4,4356,买盘
118,14:48:39,10.88,--,37,40256,卖盘
119,14:48:36,10.88,-0.01,19,20672,中性盘
120,14:48:30,10.89,--,33,35937,买盘
121,14:48:27,10.89,0.01,109,118701,买盘
122,14:48:24,10.88,0.01,36,39168,买盘
123,14:48:21,10.87,-0.01,6,6521,中性盘
124,14:48:18,10.88,0.02,47,51136,买盘
125,14:48:15,10.86,--,146,158556,卖盘
126,14:48:12,10.86,--,12,13032,卖盘
127,14:48:09,10.86,-0.01,16,17376,卖盘
128,14:48:06,10.87,--,91,98917,买盘
129,14:48:03,10.87,0.01,63,68481,买盘
130,14:48:00,10.86,--,150,162900,卖盘
131,14:47:57,10.86,--,21,22806,卖盘
132,14:47:54,10.86,-0.01,3,3258,卖盘
133,14:47:51,10.87,0.01,24,26087,买盘
134,14:47:48,10.86,--,10,10860,卖盘
135,14:47:45,10.86,-0.01,12,13032,卖盘
136,14:47:39,10.87,-0.01,144,156528,中性盘
137,14:47:33,10.88,0.01,145,157760,买盘
138,14:47:30,10.87,0.01,92,100004,买盘
139,14:47:27,10.86,-0.01,57,61902,卖盘
140,14:47:24,10.87,--,201,218486,买盘
141,14:47:21,10.87,--,31,33697,买盘
142,14:47:18,10.87,--,15,16304,买盘
143,14:47:15,10.87,--,1,1087,买盘
144,14:47:12,10.87,-0.01,147,159789,卖盘
145,14:47:09,10.88,--,114,124032,买盘
146,14:47:06,10.88,0.01,2,2176,买盘
147,14:47:03,10.87,--,76,82612,买盘
148,14:46:57,10.87,0.01,122,132614,买盘
149,14:46:54,10.86,--,7,7602,卖盘
150,14:46:51,10.86,-0.01,10,10860,卖盘
151,14:46:48,10.87,--,40,43480,买盘
152,14:46:45,10.87,0.01,2,2174,买盘
153,14:46:42,10.86,--,15,16290,卖盘
154,14:46:36,10.86,0.01,34,36924,买盘
155,14:46:33,10.85,--,73,79205,卖盘
156,14:46:30,10.85,--,13,14105,卖盘
157,14:46:27,10.85,--,154,167090,卖盘
158,14:46:24,10.85,-0.01,180,195300,卖盘
159,14:46:21,10.86,0.01,29,31494,买盘
160,14:46:18,10.85,--,9,9765,卖盘
161,14:46:15,10.85,--,14,15190,卖盘
162,14:46:12,10.85,--,241,261506,卖盘
163,14:46:09,10.85,--,18,19530,卖盘
164,14:46:06,10.85,--,18,19530,卖盘
165,14:46:03,10.85,-0.01,20,21700,卖盘
166,14:46:00,10.86,--,15,16290,买盘
167,14:45:57,10.86,0.01,77,83622,买盘
168,14:45:54,10.85,--,48,52080,卖盘
169,14:45:48,10.85,-0.01,900,976500,卖盘
170,14:45:45,10.86,-0.01,104,112944,卖盘
171,14:45:42,10.87,--,7,7608,买盘
172,14:45:39,10.87,0.01,30,32609,买盘
173,14:45:36,10.86,-0.01,393,426798,卖盘
174,14:45:33,10.87,--,16,17392,买盘
175,14:45:27,10.87,--,5,5435,买盘
176,14:45:24,10.87,--,25,27174,买盘
177,14:45:21,10.87,--,28,30435,买盘
178,14:45:18,10.87,--,19,20653,买盘
179,14:45:15,10.87,--,35,38045,买盘
180,14:45:12,10.87,0.01,105,114134,买盘
181,14:45:09,10.86,-0.01,60,65160,卖盘
182,14:45:06,10.87,0.01,28,30435,买盘
183,14:45:03,10.86,-0.01,3,3258,卖盘
184,14:45:00,10.87,-0.01,433,470670,卖盘
185,14:44:57,10.88,--,1,1088,买盘
186,14:44:54,10.88,0.01,5,5440,买盘
187,14:44:51,10.87,-0.01,27,29348,卖盘
188,14:44:48,10.88,0.01,80,87040,买盘
189,14:44:45,10.87,--,201,218486,卖盘
190,14:44:42,10.87,--,65,70655,卖盘
191,14:44:39,10.87,-0.01,14,15217,卖盘
192,14:44:36,10.88,--,10,10880,买盘
193,14:44:33,10.88,--,56,61994,卖盘
194,14:44:30,10.88,--,53,57664,卖盘
195,14:44:27,10.88,--,15,16320,卖盘
196,14:44:24,10.88,-0.01,136,147968,卖盘
197,14:44:21,10.89,0.01,14,15246,买盘
198,14:44:18,10.88,-0.01,91,99008,卖盘
199,14:44:15,10.89,0.01,118,128502,买盘
200,14:44:12,10.88,-0.01,41,44608,卖盘
201,14:44:09,10.89,--,19,20691,买盘
202,14:44:06,10.89,0.01,27,29403,买盘
203,14:44:03,10.88,-0.01,1357,1476416,卖盘
204,14:44:00,10.89,0.01,46,50094,买盘
205,14:43:57,10.88,-0.01,63,68544,卖盘
206,14:43:54,10.89,--,50,54450,买盘
207,14:43:51,10.89,--,115,125235,买盘
208,14:43:48,10.89,--,18,19602,买盘
209,14:43:45,10.89,0.01,12,13068,买盘
210,14:43:42,10.88,-0.01,3,3264,卖盘
211,14:43:39,10.89,--,1,1089,中性盘
212,14:43:33,10.89,0.01,21,22869,中性盘
213,14:43:30,10.88,-0.02,26,28288,卖盘
214,14:43:27,10.9,--,4,4360,买盘
215,14:43:24,10.9,--,4,4360,买盘
216,14:43:21,10.9,0.01,27,29430,买盘
217,14:43:18,10.89,--,38,41382,卖盘
218,14:43:12,10.89,--,4,4356,卖盘
219,14:43:09,10.89,-0.01,3,3267,卖盘
220,14:43:06,10.9,--,17,18530,买盘
221,14:43:03,10.9,--,32,34880,买盘
222,14:43:00,10.9,--,4,4360,买盘
223,14:42:54,10.9,0.01,1,1090,买盘
224,14:42:51,10.89,--,24,26136,卖盘
225,14:42:48,10.89,-0.01,887,965943,卖盘
226,14:42:45,10.9,--,73,79570,买盘
227,14:42:33,10.9,0.01,17,18530,买盘
228,14:42:30,10.89,--,12,13068,卖盘
229,14:42:27,10.89,-0.01,4,4356,卖盘
230,14:42:24,10.9,0.01,25,27250,买盘
231,14:42:21,10.89,--,30,32670,卖盘
232,14:42:18,10.89,--,312,339768,卖盘
233,14:42:15,10.89,--,59,64251,卖盘
234,14:42:12,10.89,--,17,18513,卖盘
235,14:42:09,10.89,-0.01,3,3267,卖盘
236,14:42:06,10.9,0.01,129,140610,买盘
237,14:42:03,10.89,--,5,5445,卖盘
238,14:42:00,10.89,--,26,28314,卖盘
239,14:41:57,10.89,--,6,6534,卖盘
240,14:41:54,10.89,-0.01,10,10890,卖盘
241,14:41:51,10.9,0.01,201,219090,买盘
242,14:41:48,10.89,-0.01,21,22869,卖盘
243,14:41:45,10.9,0.01,2,2180,买盘
244,14:41:42,10.89,-0.01,2,2178,卖盘
245,14:41:39,10.9,0.01,4,4360,买盘
246,14:41:36,10.89,-0.01,1,1089,卖盘
247,14:41:33,10.9,0.01,6,6540,买盘
248,14:41:30,10.89,-0.01,106,115434,卖盘
249,14:41:27,10.9,-0.01,59,64310,卖盘
250,14:41:24,10.91,--,11,12001,买盘
251,14:41:21,10.91,0.01,29,31639,买盘
252,14:41:18,10.9,-0.01,62,67580,卖盘
253,14:41:15,10.91,0.01,32,34912,买盘
254,14:41:12,10.9,--,11,11990,中性盘
255,14:41:09,10.9,--,4,4360,买盘
256,14:41:06,10.9,-0.01,11,11990,卖盘
257,14:41:03,10.91,0.01,67,73097,买盘
258,14:41:00,10.9,--,82,89380,卖盘
259,14:40:54,10.9,-0.01,12,13080,卖盘
260,14:40:51,10.91,0.01,17,18547,买盘
261,14:40:48,10.9,-0.01,31,33790,卖盘
262,14:40:45,10.91,--,39,42549,买盘
263,14:40:39,10.91,0.01,2,2182,买盘
264,14:40:33,10.9,--,6,6540,卖盘
265,14:40:27,10.9,-0.01,1,1090,卖盘
266,14:40:24,10.91,0.01,2,2182,买盘
267,14:40:18,10.9,--,32,34880,卖盘
