,time,price,change,volume,amount,type
0,15:00:03,7.01,--,11949,8376676,卖盘
1,14:57:00,7.01,--,868,609161,卖盘
2,14:56:57,7.01,-0.01,56,39256,卖盘
3,14:56:54,7.02,0.01,202,141804,买盘
4,14:56:51,7.01,--,91,63952,卖盘
5,14:56:48,7.01,--,233,163333,卖盘
6,14:56:45,7.01,-0.01,144,100944,卖盘
7,14:56:42,7.02,--,286,200772,买盘
8,14:56:39,7.02,0.01,319,223938,买盘
9,14:56:36,7.01,-0.01,139,97439,卖盘
10,14:56:33,7.02,--,374,262548,买盘
11,14:56:27,7.02,0.01,241,169182,买盘
12,14:56:24,7.01,--,392,274792,卖盘
13,14:56:21,7.01,--,542,379942,卖盘
14,14:56:18,7.01,-0.01,142,99542,卖盘
15,14:56:15,7.02,0.01,95,66690,买盘
16,14:56:12,7.01,--,540,378540,卖盘
17,14:56:09,7.01,--,5312,3724258,买盘
18,14:56:06,7.01,0.01,305,213805,买盘
19,14:56:03,7.0,-0.01,1393,975100,卖盘
20,14:56:00,7.01,--,54,37854,买盘
21,14:55:57,7.01,0.01,100,70100,买盘
22,14:55:54,7.0,-0.01,1755,1228500,卖盘
23,14:55:51,7.01,0.01,55,38555,买盘
24,14:55:48,7.0,--,591,413700,卖盘
25,14:55:45,7.0,-0.01,73,51100,卖盘
26,14:55:42,7.01,--,401,281101,买盘
27,14:55:39,7.01,0.01,186,130386,买盘
28,14:55:36,7.0,-0.01,524,366800,卖盘
29,14:55:33,7.01,0.01,358,250958,买盘
30,14:55:30,7.0,--,175,122500,卖盘
31,14:55:27,7.0,--,86,60200,卖盘
32,14:55:24,7.0,--,627,438900,卖盘
33,14:55:21,7.0,-0.01,256,179200,卖盘
34,14:55:18,7.01,--,126,88326,买盘
35,14:55:15,7.01,0.01,177,124077,买盘
36,14:55:12,7.0,--,380,266000,卖盘
37,14:55:09,7.0,--,84,58800,卖盘
38,14:55:06,7.0,-0.01,53,37100,卖盘
