,time,price,change,volume,amount,type
0,15:00:03,7.37,--,1489,1097393,买盘
1,14:57:00,7.37,--,2,1474,买盘
2,14:56:57,7.37,--,1,737,买盘
3,14:56:54,7.37,0.01,20,14740,买盘
4,14:56:51,7.36,--,27,19872,卖盘
5,14:56:48,7.36,--,29,21344,卖盘
6,14:56:45,7.36,--,5,3680,卖盘
7,14:56:42,7.36,--,12,8832,卖盘
8,14:56:39,7.36,--,110,80960,卖盘
9,14:56:36,7.36,--,19,13984,卖盘
10,14:56:33,7.36,-0.01,121,89056,卖盘
11,14:56:30,7.37,-0.01,142,104654,卖盘
12,14:56:27,7.38,0.01,5,3690,买盘
13,14:56:24,7.37,--,1,737,卖盘
14,14:56:21,7.37,--,38,28006,卖盘
15,14:56:18,7.37,0.01,425,313225,买盘
16,14:56:15,7.36,--,21,15456,卖盘
17,14:56:12,7.36,--,10,7360,卖盘
18,14:56:09,7.36,-0.01,59,43424,卖盘
19,14:56:06,7.37,--,38,28006,买盘
20,14:56:03,7.37,--,107,78859,买盘
21,14:55:57,7.37,--,74,54538,买盘
22,14:55:54,7.37,--,149,109813,卖盘
23,14:55:51,7.37,--,4,2948,卖盘
24,14:55:48,7.37,--,14,10318,卖盘
25,14:55:45,7.37,0.01,112,82544,买盘
26,14:55:42,7.36,--,4,2944,卖盘
27,14:55:36,7.36,--,4,2944,卖盘
28,14:55:30,7.36,--,8,5888,卖盘
29,14:55:27,7.36,-0.01,64,47104,卖盘
30,14:55:24,7.37,--,30,22110,卖盘
31,14:55:21,7.37,--,25,18425,卖盘
32,14:55:18,7.37,0.01,56,41272,买盘
33,14:55:15,7.36,-0.01,16,11776,卖盘
34,14:55:12,7.37,--,10,7370,卖盘
35,14:55:09,7.37,--,44,32428,卖盘
36,14:55:06,7.37,--,46,33902,买盘
37,14:55:03,7.37,--,137,100969,卖盘
38,14:55:00,7.37,--,42,30954,卖盘
39,14:54:57,7.37,--,240,176880,卖盘
40,14:54:54,7.37,--,47,34639,卖盘
41,14:54:51,7.37,-0.01,17,12529,卖盘
42,14:54:48,7.38,0.01,18,13284,买盘
43,14:54:45,7.37,-0.01,27,19899,卖盘
44,14:54:42,7.38,0.01,671,495198,买盘
45,14:54:39,7.37,--,1,737,卖盘
46,14:54:36,7.37,--,209,154033,卖盘
47,14:54:33,7.37,--,36,26532,卖盘
48,14:54:30,7.37,--,40,29480,卖盘
49,14:54:27,7.37,--,3,2211,卖盘
50,14:54:24,7.37,--,4,2948,卖盘
51,14:54:21,7.37,-0.01,5,3685,卖盘
